gen,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF,dvac,dvac_NMDF,dtap,dtap_NMDF
1,1.0,124.92740037583731,1.0,8.948086089957226,1.0,800682.4467328601,1.0,2.084587227664473,1.0,8.948086089957227
2,1.0,127.70785271785124,1.0,9.151363724329311,1.0,837474.5801497045,1.0,5.064062997551868,1.0,9.151363724329311
3,0.97544335643863,127.70785271785124,0.9764126538318401,9.151363724329311,0.9533816705629344,837474.5801497045,1.0,8.231501406805542,0.9764126538318388,9.151363724329311
4,0.9495900791942657,127.70785271785124,0.9486672420578859,9.151363724329311,0.899969536153714,837474.5801497045,0.18260441614214223,8.231501406805542,0.9486672420578851,9.151363724329311
5,0.9443598688712481,127.70785271785124,0.9442384792410436,9.151363724329311,0.8915863056794383,837474.5801497045,0.408802758550045,8.231501406805542,0.9442384792410434,9.151363724329311
6,0.9241807081148531,127.70785271785124,0.9232412219497796,9.151363724329311,0.852374353907323,837474.5801497045,0.6279654657940714,8.231501406805542,0.9232412219497801,9.151363724329311
7,0.9245313507226701,127.70785271785124,0.9232785999869841,9.151363724329311,0.8524433731939257,837474.5801497045,0.5127975854590267,8.231501406805542,0.9232785999869842,9.151363724329311
8,0.9105215562852635,127.70785271785124,0.9105706173987852,9.151363724329311,0.8291388492700047,837474.5801497045,0.15682832663009616,8.231501406805542,0.910570617398785,9.151363724329311
9,0.9102917932889307,127.70785271785124,0.9103541805962216,9.151363724329311,0.8287447341290188,837474.5801497045,1.0,9.665781966302221,0.910354180596222,9.151363724329311
10,0.8793423782263722,127.70785271785124,0.8790785769290144,9.151363724329311,0.7727791444155414,837474.5801497045,0.13767327955861158,9.665781966302221,0.8790785769290148,9.151363724329311
11,0.9091308398063065,127.70785271785124,0.9084548576759267,9.151363724329311,0.8252902284349879,837474.5801497045,0.23181909635414374,9.665781966302221,0.9084548576759265,9.151363724329311
12,0.8763846624571104,127.70785271785124,0.8778819161318802,9.151363724329311,0.7706766586713819,837474.5801497045,0.4484604924503199,9.665781966302221,0.8778819161318806,9.151363724329311
13,0.8812983005530635,127.70785271785124,0.8820988827329188,9.151363724329311,0.7780984389186633,837474.5801497045,0.620977747351995,9.665781966302221,0.8820988827329186,9.151363724329311
14,0.8662681345710029,127.70785271785124,0.8662930482967512,9.151363724329311,0.7504636455272775,837474.5801497045,0.05253169593064121,9.665781966302221,0.8662930482967512,9.151363724329311
15,0.8728819160807582,127.70785271785124,0.8729648037711125,9.151363724329311,0.7620675486231381,837474.5801497045,0.06845227142048342,9.665781966302221,0.8729648037711131,9.151363724329311
16,0.8512730174441626,127.70785271785124,0.8518399270945322,9.151363724329311,0.725631261392418,837474.5801497045,0.08001534624179991,9.665781966302221,0.8518399270945323,9.151363724329311
17,0.8270366489124945,127.70785271785124,0.8269455835832312,9.151363724329311,0.6838389982078106,837474.5801497045,0.3040407032525337,9.665781966302221,0.8269455835832311,9.151363724329311
18,0.8048046685715116,127.70785271785124,0.8066802508696973,9.151363724329311,0.650733027143198,837474.5801497045,0.1576692911429766,9.665781966302221,0.8066802508696975,9.151363724329311
19,0.8191491326622311,127.70785271785124,0.8187131969196505,9.151363724329311,0.6702912988103958,837474.5801497045,0.07271770260193136,9.665781966302221,0.8187131969196514,9.151363724329311
20,0.8235419053406443,127.70785271785124,0.8232061796460938,9.151363724329311,0.6776684142075172,837474.5801497045,0.20638526047623657,9.665781966302221,0.8232061796460941,9.151363724329311
21,0.7758313265959988,127.70785271785124,0.7767177107030511,9.151363724329311,0.603290402119789,837474.5801497045,0.29881182649658883,9.665781966302221,0.7767177107030515,9.151363724329311
