gen,dmid,dmid_NMDF,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF,dvac,dvac_NMDF,dtap,dtap_NMDF
1,1.0,6812.337158909392,1.0,126.7882056455432,1.0,9.086425335213008,1.0,825631.2537240083,1.0,1.240894723792312,1.0,9.086425335213008
2,0.9591083550877859,6812.337158909392,0.9885720347929806,126.7882056455432,0.9891582345812607,9.086425335213008,0.9784340130399162,825631.2537240083,1.0,5.512160877886963,0.9891582345812607,9.086425335213008
3,0.9791373673913484,6812.337158909392,0.9659437366389011,126.7882056455432,0.9647633861387657,9.086425335213008,0.930768391233938,825631.2537240083,0.6252565914850522,5.512160877886963,0.9647633861387662,9.086425335213008
4,0.9374433049395369,6812.337158909392,0.9710505534916491,126.7882056455432,0.9708153707021723,9.086425335213008,0.9424824839915956,825631.2537240083,0.5476211432606402,5.512160877886963,0.9708153707021719,9.086425335213008
5,0.9527605849787028,6812.337158909392,0.9378201423494174,126.7882056455432,0.936991850825665,9.086425335213008,0.8779537285137067,825631.2537240083,0.5595055820814893,5.512160877886963,0.9369918508256657,9.086425335213008
6,0.922489363416335,6812.337158909392,0.944896036006584,126.7882056455432,0.9445027844263046,9.086425335213008,0.8920855097890413,825631.2537240083,0.8922867906100498,5.512160877886963,0.944502784426304,9.086425335213008
7,0.8784153417998961,6812.337158909392,0.9237023090398345,126.7882056455432,0.9242149110523632,9.086425335213008,0.8541732018115263,825631.2537240083,0.6208491820108146,5.512160877886963,0.9242149110523624,9.086425335213008
8,0.9014245117161065,6812.337158909392,0.9051472677531499,126.7882056455432,0.9048061087459429,9.086425335213008,0.8186740944239747,825631.2537240083,0.30863026236218827,5.512160877886963,0.9048061087459429,9.086425335213008
9,0.8947987541197524,6812.337158909392,0.9162367603697786,126.7882056455432,0.9155643972873525,9.086425335213008,0.8382581655801532,825631.2537240083,0.5292483381199479,5.512160877886963,0.9155643972873527,9.086425335213008
10,0.8801751813332973,6812.337158909392,0.9187288979692151,126.7882056455432,0.9186610173798856,9.086425335213008,0.8439380648534476,825631.2537240083,1.0,6.7807682132773905,0.9186610173798864,9.086425335213008
11,0.8955821749347082,6812.337158909392,0.9159255894002956,126.7882056455432,0.9158111698557074,9.086425335213008,0.8387100988324808,825631.2537240083,0.285350896180906,6.7807682132773905,0.9158111698557082,9.086425335213008
12,0.8611620803936482,6812.337158909392,0.8897926736460521,126.7882056455432,0.8894202394364483,9.086425335213008,0.7910683623191891,825631.2537240083,0.3458559005194253,6.7807682132773905,0.8894202394364484,9.086425335213008
13,0.8541714512424423,6812.337158909392,0.8742194848329156,126.7882056455432,0.875369015669865,9.086425335213008,0.7662709135948281,825631.2537240083,0.15299342533625315,6.7807682132773905,0.875369015669865,9.086425335213008
14,0.8427073151081144,6812.337158909392,0.8506488053493186,126.7882056455432,0.8518107838272365,9.086425335213008,0.725581611444371,825631.2537240083,0.6799328050914093,6.7807682132773905,0.8518107838272366,9.086425335213008
15,0.8388612823274131,6812.337158909392,0.8498615249451807,126.7882056455432,0.8497218051087541,9.086425335213008,0.7220271460772802,825631.2537240083,0.23394899627113167,6.7807682132773905,0.8497218051087546,9.086425335213008
16,0.8395108765256438,6812.337158909392,0.8462148989727283,126.7882056455432,0.8474253501713299,9.086425335213008,0.7181297241130004,825631.2537240083,0.1328200229516754,6.7807682132773905,0.8474253501713295,9.086425335213008
17,0.7951740349476306,6812.337158909392,0.8292264149286327,126.7882056455432,0.8287229618052643,9.086425335213008,0.6867817474232905,825631.2537240083,0.3295671318727107,6.7807682132773905,0.8287229618052648,9.086425335213008
18,0.8169479275798476,6812.337158909392,0.827002028059665,126.7882056455432,0.8271166513691383,9.086425335213008,0.6841219549720966,825631.2537240083,0.2525220891849706,6.7807682132773905,0.8271166513691384,9.086425335213008
19,0.8398761123116434,6812.337158909392,0.8353295200725938,126.7882056455432,0.8350477352791587,9.086425335213008,0.6973047201948525,825631.2537240083,0.2999799827614282,6.7807682132773905,0.8350477352791591,9.086425335213008
20,0.7888993699479457,6812.337158909392,0.7997893655137723,126.7882056455432,0.800718603688121,9.086425335213008,0.6411502822922542,825631.2537240083,0.28999355802570065,6.7807682132773905,0.8007186036881211,9.086425335213008
21,0.7653687210361523,6812.337158909392,0.7801188389257017,126.7882056455432,0.7812714347937257,9.086425335213008,0.6103850548246468,825631.2537240083,0.09057884978278802,6.7807682132773905,0.7812714347937258,9.086425335213008
22,0.7746275164742545,6812.337158909392,0.7827655225488679,126.7882056455432,0.7821133225822281,9.086425335213008,0.6117012493606127,825631.2537240083,0.19007749636022367,6.7807682132773905,0.7821133225822283,9.086425335213008
23,0.7748936861206863,6812.337158909392,0.7763443193788919,126.7882056455432,0.7767423588512855,9.086425335213008,0.6033286920338581,825631.2537240083,0.6685894165405056,6.7807682132773905,0.776742358851285,9.086425335213008
24,0.7717713951525872,6812.337158909392,0.7700268038313353,126.7882056455432,0.7704739019231021,9.086425335213008,0.5936300335446105,825631.2537240083,0.5937780786474622,6.7807682132773905,0.7704739019231025,9.086425335213008
25,0.7468566556131679,6812.337158909392,0.7647094931305991,126.7882056455432,0.7662748383552896,9.086425335213008,0.587177127896425,825631.2537240083,0.42399934363829367,6.7807682132773905,0.7662748383552894,9.086425335213008
26,0.758452850407141,6812.337158909392,0.7628748041075245,126.7882056455432,0.7639959473407585,9.086425335213008,0.5836898075531034,825631.2537240083,0.27961659960105384,6.7807682132773905,0.7639959473407588,9.086425335213008
27,0.7625221966021861,6812.337158909392,0.7801413510856356,126.7882056455432,0.7804864374219734,9.086425335213008,0.6091590789996449,825631.2537240083,0.1558941892171691,6.7807682132773905,0.7804864374219741,9.086425335213008
28,0.7188330510027225,6812.337158909392,0.737141746362236,126.7882056455432,0.7384226692571323,9.086425335213008,0.545268038472828,825631.2537240083,0.6805210819712056,6.7807682132773905,0.7384226692571322,9.086425335213008
29,0.7331406723960517,6812.337158909392,0.7592080313982491,126.7882056455432,0.7598446736668238,9.086425335213008,0.5773639280998427,825631.2537240083,0.38597036879163615,6.7807682132773905,0.7598446736668244,9.086425335213008
30,0.7264723473778696,6812.337158909392,0.7433454806362662,126.7882056455432,0.7433854650409356,9.086425335213008,0.5526219496341291,825631.2537240083,0.21036432170579394,6.7807682132773905,0.7433854650409364,9.086425335213008
31,0.7514684616960203,6812.337158909392,0.7580659138056876,126.7882056455432,0.7594770746278572,9.086425335213008,0.5768054268852875,825631.2537240083,0.11680367601590828,6.7807682132773905,0.7594770746278571,9.086425335213008
32,0.6860053564295382,6812.337158909392,0.7008881552415763,126.7882056455432,0.7016811959693121,9.086425335213008,0.4923565007769245,825631.2537240083,0.6590444297082306,6.7807682132773905,0.7016811959693123,9.086425335213008
33,0.7052437486097345,6812.337158909392,0.7285694013372035,126.7882056455432,0.7307805104819753,9.086425335213008,0.5340401545002977,825631.2537240083,0.6423481544380458,6.7807682132773905,0.7307805104819762,9.086425335213008
34,0.6828130899285163,6812.337158909392,0.7055287623955551,126.7882056455432,0.7078690661850701,9.086425335213008,0.5010786148617222,825631.2537240083,0.9234110203266579,6.7807682132773905,0.7078690661850694,9.086425335213008
35,0.7004944052070534,6812.337158909392,0.7062533059330894,126.7882056455432,0.7068855074311211,9.086425335213008,0.49968712061615306,825631.2537240083,0.5482705892157694,6.7807682132773905,0.7068855074311209,9.086425335213008
36,0.6826157738971753,6812.337158909392,0.6962194377251875,126.7882056455432,0.6989396766054113,9.086425335213008,0.488516671533277,825631.2537240083,0.19281030009073555,6.7807682132773905,0.6989396766054113,9.086425335213008
37,0.6497542624901907,6812.337158909392,0.6757038702148915,126.7882056455432,0.6777747577848158,9.086425335213008,0.45937862229026566,825631.2537240083,0.3168470936961518,6.7807682132773905,0.6777747577848158,9.086425335213008
38,0.7047625412027462,6812.337158909392,0.6968781475741307,126.7882056455432,0.6975164624889287,9.086425335213008,0.4865292154430689,825631.2537240083,0.1278320776479445,6.7807682132773905,0.6975164624889285,9.086425335213008
39,0.6800612301004142,6812.337158909392,0.6939365516544185,126.7882056455432,0.6949797273639853,9.086425335213008,0.4829968214469198,825631.2537240083,0.722000585636412,6.7807682132773905,0.6949797273639857,9.086425335213008
40,0.6550054529727902,6812.337158909392,0.6632231678803251,126.7882056455432,0.6664940072955009,9.086425335213008,0.4442142617608149,825631.2537240083,0.08414497842878883,6.7807682132773905,0.6664940072955007,9.086425335213008
41,0.6283050940512489,6812.337158909392,0.6540718614351531,126.7882056455432,0.6575366134402725,9.086425335213008,0.43235439801450154,825631.2537240083,0.3551194052947464,6.7807682132773905,0.6575366134402719,9.086425335213008
42,0.6361004606630708,6812.337158909392,0.6739948049345104,126.7882056455432,0.6764794710696482,9.086425335213008,0.45762447477867085,825631.2537240083,0.824528123486873,6.7807682132773905,0.6764794710696481,9.086425335213008
