gen,dmid,dmid_NMDF,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF,drad,drad_NMDF,dmst,dmst_NMDF
1,1.0,12338.976885921931,1.0,181.2917292987755,1.0,6.43049740306725,1.0,1654051.8740341873,1.0,13997.57701439491,1.0,12409.725836130698
2,0.9584420581193117,12338.976885921931,0.9687887500023206,181.2917292987755,0.9694747761305643,6.43049740306725,0.9398813415534067,1654051.8740341873,0.9700753729789541,13997.57701439491,0.9663929094136312,12409.725836130698
3,0.9593805866974368,12338.976885921931,0.9635584510993812,181.2917292987755,0.9639675518812529,6.43049740306725,0.9292334410799338,1654051.8740341873,0.9722852612643029,13997.57701439491,0.9642739867554897,12409.725836130698
4,0.9348000525198312,12338.976885921931,0.938269055913129,181.2917292987755,0.938749437161848,6.43049740306725,0.8812505057716855,1654051.8740341873,0.935740571998414,13997.57701439491,0.9375433968376827,12409.725836130698
5,0.9141526194480076,12338.976885921931,0.9362285217789504,181.2917292987755,0.9371985562827005,6.43049740306725,0.8783411338983773,1654051.8740341873,0.9414853614542638,13997.57701439491,0.9212666394244768,12409.725836130698
6,0.9152682156357896,12338.976885921931,0.9383537451444943,181.2917292987755,0.9392165226503653,6.43049740306725,0.8821276764194415,1654051.8740341873,0.9455355950350327,13997.57701439491,0.9249715932232835,12409.725836130698
7,0.9180248382694306,12338.976885921931,0.9257032334346946,181.2917292987755,0.9269733463621586,6.43049740306725,0.8592795848658573,1654051.8740341873,0.9336666083626407,13997.57701439491,0.9169020876575723,12409.725836130698
8,0.9047047890448157,12338.976885921931,0.9167661059032237,181.2917292987755,0.9174198313050778,6.43049740306725,0.8416591468718367,1654051.8740341873,0.9254729648276033,13997.57701439491,0.904356494676084,12409.725836130698
9,0.8832855393343888,12338.976885921931,0.8948985686215851,181.2917292987755,0.895656293331096,6.43049740306725,0.8022001957835979,1654051.8740341873,0.9110390127992055,13997.57701439491,0.8867928214162925,12409.725836130698
10,0.9194220281383229,12338.976885921931,0.9166589061123127,181.2917292987755,0.91708992096351,6.43049740306725,0.8410539231328577,1654051.8740341873,0.929697667693038,13997.57701439491,0.9250310304133914,12409.725836130698
11,0.8977706261367634,12338.976885921931,0.8966843700776298,181.2917292987755,0.8975540335178733,6.43049740306725,0.8056032430842051,1654051.8740341873,0.9157144231919085,13997.57701439491,0.8993028527033281,12409.725836130698
12,0.8869778152998492,12338.976885921931,0.8986985374601971,181.2917292987755,0.8988543973155765,6.43049740306725,0.8079392275735469,1654051.8740341873,0.897343787258577,13997.57701439491,0.8942983654266974,12409.725836130698
13,0.8631555452629023,12338.976885921931,0.884961217015284,181.2917292987755,0.8859099780106995,6.43049740306725,0.7848364891389165,1654051.8740341873,0.8975925434000912,13997.57701439491,0.8703436861545085,12409.725836130698
14,0.8637834273461479,12338.976885921931,0.8665839896587204,181.2917292987755,0.8674916178380149,6.43049740306725,0.7525417070192163,1654051.8740341873,0.8847019301103045,13997.57701439491,0.8635889015074985,12409.725836130698
15,0.8425729348173113,12338.976885921931,0.8623032158983973,181.2917292987755,0.8628559461435806,6.43049740306725,0.7445203837953315,1654051.8740341873,0.8689536772273949,13997.57701439491,0.8488279630280408,12409.725836130698
16,0.8414107482704807,12338.976885921931,0.8513698114868297,181.2917292987755,0.852442053129923,6.43049740306725,0.7266574539443598,1654051.8740341873,0.8569215659596098,13997.57701439491,0.842029334339841,12409.725836130698
17,0.8366394382951221,12338.976885921931,0.8412485001333944,181.2917292987755,0.841483648144136,6.43049740306725,0.7080947300939635,1654051.8740341873,0.8485363528102362,13997.57701439491,0.8408688144301376,12409.725836130698
