gen,dmid,dmid_NMDF,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF,dvac,dvac_NMDF,dtap,dtap_NMDF
1,1.0,6583.701133693548,1.0,125.53097836398162,1.0,8.992980481868655,1.0,808736.979472707,1.0,1.0068598684609116,1.0,8.992980481868662
2,0.9777074067073747,6583.701133693548,0.9774194032242117,125.53097836398162,0.9789299533159642,8.992980481868655,0.9583038534991931,808736.979472707,1.0,2.0294891378667845,0.9789299533159628,8.992980481868662
3,0.9976068983978044,6583.701133693548,0.9788769834548164,125.53097836398162,0.9776705723938557,8.992980481868655,0.9558397481249269,808736.979472707,1.0,2.1313774197050637,0.9776705723938544,8.992980481868662
4,0.9836626768380106,6583.701133693548,0.9755337875687616,125.53097836398162,0.976146671494637,8.992980481868655,0.952862324270058,808736.979472707,0.8449989532637737,2.1313774197050637,0.9761466714946365,8.992980481868662
5,0.9935430934763677,6583.701133693548,0.9592831885221326,125.53097836398162,0.9592052281080026,8.992980481868655,0.9200746696297241,808736.979472707,0.8702664553953,2.1313774197050637,0.959205228108002,8.992980481868662
6,0.948875005144667,6583.701133693548,0.9374638506896501,125.53097836398162,0.9368526058997243,8.992980481868655,0.8776928051811036,808736.979472707,1.0,3.3117324323676938,0.936852605899724,8.992980481868662
7,0.979977310483523,6583.701133693548,0.9830110175701434,125.53097836398162,0.9824785148847169,8.992980481868655,0.9652640322100773,808736.979472707,0.7754719519487675,3.3117324323676938,0.982478514884716,8.992980481868662
8,0.9358589205492427,6583.701133693548,0.9179966479460666,125.53097836398162,0.9185127324286383,8.992980481868655,0.8436656396335221,808736.979472707,0.35646458549828913,3.3117324323676938,0.9185127324286377,8.992980481868662
9,0.9232307951657036,6583.701133693548,0.9267476696466741,125.53097836398162,0.9263751362429501,8.992980481868655,0.8581708930491428,808736.979472707,0.9303919094388483,3.3117324323676938,0.9263751362429491,8.992980481868662
10,0.9021146781528198,6583.701133693548,0.9061143969685103,125.53097836398162,0.9070008031284663,8.992980481868655,0.8226504568756814,808736.979472707,1.0,14.510241984975586,0.9070008031284653,8.992980481868662
11,0.8932495860210026,6583.701133693548,0.8965955279224447,125.53097836398162,0.8979187135140966,8.992980481868655,0.8062580160788095,808736.979472707,0.232797635588797,14.510241984975586,0.8979187135140962,8.992980481868662
12,0.910765172644998,6583.701133693548,0.8916600302599746,125.53097836398162,0.8919214412845409,8.992980481868655,0.7955238574230926,808736.979472707,0.2861645040250738,14.510241984975586,0.8919214412845408,8.992980481868662
13,0.9108912848112993,6583.701133693548,0.8736730631724594,125.53097836398162,0.8737263117507018,8.992980481868655,0.7633976678454824,808736.979472707,0.7726152896331374,14.510241984975586,0.8737263117507005,8.992980481868662
14,0.8655752314002371,6583.701133693548,0.8627812032310873,125.53097836398162,0.863536774669177,8.992980481868655,0.7456957612060423,808736.979472707,0.31970784448424,14.510241984975586,0.8635367746691754,8.992980481868662
15,0.8905387868610216,6583.701133693548,0.8788250246419421,125.53097836398162,0.8793086499577264,8.992980481868655,0.7731837018904781,808736.979472707,0.2396047847841915,14.510241984975586,0.8793086499577256,8.992980481868662
16,0.869414950758535,6583.701133693548,0.8621356612386814,125.53097836398162,0.8633909188433402,8.992980481868655,0.7454438787411473,808736.979472707,0.11241963433826505,14.510241984975586,0.8633909188433402,8.992980481868662
17,0.8779598001967708,6583.701133693548,0.868753353432398,125.53097836398162,0.8697525663872954,8.992980481868655,0.7564695267372855,808736.979472707,0.09563816229743555,14.510241984975586,0.8697525663872947,8.992980481868662
18,0.8869107667060578,6583.701133693548,0.85151030083587,125.53097836398162,0.8519700247516635,8.992980481868655,0.7258529230753488,808736.979472707,0.07054414528964682,14.510241984975586,0.8519700247516627,8.992980481868662
19,0.8626223905368295,6583.701133693548,0.834059496043885,125.53097836398162,0.8333984814540752,8.992980481868655,0.6945530288899576,808736.979472707,0.23420422153503778,14.510241984975586,0.8333984814540746,8.992980481868662
20,0.8385721959386773,6583.701133693548,0.8116870848165688,125.53097836398162,0.8119894883668966,8.992980481868655,0.6593269292183334,808736.979472707,0.1939978377255704,14.510241984975586,0.8119894883668959,8.992980481868662
21,0.8136880833445788,6583.701133693548,0.7965999417997962,125.53097836398162,0.7968662211599415,8.992980481868655,0.6349957744257234,808736.979472707,0.13019487291228868,14.510241984975586,0.7968662211599407,8.992980481868662
22,0.8016151163395925,6583.701133693548,0.7837830350512307,125.53097836398162,0.783503883026264,8.992980481868655,0.6138783347172316,808736.979472707,0.20712941603528684,14.510241984975586,0.7835038830262628,8.992980481868662
23,0.8211719097047712,6583.701133693548,0.8215223758313186,125.53097836398162,0.822259876074516,8.992980481868655,0.6761113038020756,808736.979472707,0.7245451327925736,14.510241984975586,0.8222598760745143,8.992980481868662
