gen,dmid,dmid_NMDF,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF,dvac,dvac_NMDF,dtap,dtap_NMDF
1,1.0,6591.805906251807,1.0,125.02019259614404,1.0,8.961654289904189,1.0,803112.4761175801,1.0,2.8529646868094507,1.0,8.96165428990418
2,1.0,6673.650902338734,0.9704764978402913,125.02019259614404,0.9694911576359657,8.961654289904189,0.9399131047343261,803112.4761175801,1.0,7.43733216749271,0.9694911576359665,8.96165428990418
3,0.9497044608495951,6673.650902338734,0.9578583541435733,125.02019259614404,0.9582894626684005,8.961654289904189,0.9183186942612915,803112.4761175801,0.499116345017486,7.43733216749271,0.9582894626684005,8.96165428990418
4,0.9680816531306703,6673.650902338734,0.9763257603712445,125.02019259614404,0.9751564336256965,8.961654289904189,0.9509300700415902,803112.4761175801,0.1623210001541928,7.43733216749271,0.975156433625698,8.96165428990418
5,0.9257369024272492,6673.650902338734,0.9482370072083702,125.02019259614404,0.9486606957877365,8.961654289904189,0.8999571157324737,803112.4761175801,0.14487345171837895,7.43733216749271,0.9486606957877373,8.96165428990418
6,0.9211040783241599,6673.650902338734,0.9579938046651363,125.02019259614404,0.9563963345035515,8.961654289904189,0.9146939486518312,803112.4761175801,0.09379737112329824,7.43733216749271,0.9563963345035528,8.96165428990418
7,0.9521532941931962,6673.650902338734,0.9597872792546891,125.02019259614404,0.9585836292048071,8.961654289904189,0.918882574179461,803112.4761175801,0.42376929577112366,7.43733216749271,0.9585836292048082,8.96165428990418
8,0.9718492539325343,6673.650902338734,0.9514173240489734,125.02019259614404,0.9513979713553591,8.961654289904189,0.9051580998990941,803112.4761175801,0.8365936930440805,7.43733216749271,0.95139797135536,8.96165428990418
9,0.9177747026659718,6673.650902338734,0.915218788465337,125.02019259614404,0.9149248253425218,8.961654289904189,0.8370874360280455,803112.4761175801,0.6281574114638862,7.43733216749271,0.9149248253425227,8.96165428990418
10,0.960633507660469,6673.650902338734,0.9511724000818258,125.02019259614404,0.9505504696623743,8.961654289904189,0.9035461953753604,803112.4761175801,0.2758036674192484,7.43733216749271,0.9505504696623744,8.96165428990418
11,0.9213857326883286,6673.650902338734,0.9058894904677308,125.02019259614404,0.9052377476897661,8.961654289904189,0.8194553798424414,803112.4761175801,0.08710780041130618,7.43733216749271,0.9052377476897665,8.96165428990418
12,0.8752601789309131,6673.650902338734,0.9047629552222162,125.02019259614404,0.904805648075054,8.961654289904189,0.8186732607885198,803112.4761175801,0.9274623539180976,7.43733216749271,0.9048056480750548,8.96165428990418
13,0.9288114453031233,6673.650902338734,0.9021465247520829,125.02019259614404,0.9021329441619244,8.961654289904189,0.8138438489422637,803112.4761175801,0.13376860228347331,7.43733216749271,0.9021329441619257,8.96165428990418
14,0.8948349489122018,6673.650902338734,0.8955355124862443,125.02019259614404,0.8958311301127189,8.961654289904189,0.8025134136790331,803112.4761175801,0.16343997045545486,7.43733216749271,0.8958311301127201,8.96165428990418
15,0.8419617512254615,6673.650902338734,0.8649283429436547,125.02019259614404,0.8643426130676272,8.961654289904189,0.7470881527645747,803112.4761175801,0.31250109819200195,7.43733216749271,0.8643426130676278,8.96165428990418
16,0.8277992713079205,6673.650902338734,0.8516767544948627,125.02019259614404,0.8517761749454359,8.961654289904189,0.725522652204679,803112.4761175801,0.4974300966248444,7.43733216749271,0.8517761749454367,8.96165428990418
17,0.8550063311601256,6673.650902338734,0.864761737113349,125.02019259614404,0.8641709345637856,8.961654289904189,0.7467914041448497,803112.4761175801,0.8984690971540729,7.43733216749271,0.8641709345637875,8.96165428990418
18,0.835544539204553,6673.650902338734,0.8385968746905292,125.02019259614404,0.838273791540517,8.961654289904189,0.7027029495837158,803112.4761175801,0.6639509258072308,7.43733216749271,0.8382737915405181,8.96165428990418
19,0.8455456345232459,6673.650902338734,0.851193805159313,125.02019259614404,0.8507624020042125,8.961654289904189,0.7237966646639776,803112.4761175801,1.0,8.756929828054721,0.8507624020042128,8.96165428990418
20,0.856088483860525,6673.650902338734,0.8583188682657747,125.02019259614404,0.8578006345308269,8.961654289904189,0.7358219286014913,803112.4761175801,0.1208457833841359,8.756929828054721,0.8578006345308282,8.96165428990418
21,0.7950057221572797,6673.650902338734,0.8060892532160294,125.02019259614404,0.8060317425218394,8.961654289904189,0.6496871699527942,803112.4761175801,0.5316124515039105,8.756929828054721,0.8060317425218404,8.96165428990418
22,0.8014917997502435,6673.650902338734,0.797295591284143,125.02019259614404,0.7980400031349629,8.961654289904189,0.636867846603653,803112.4761175801,0.2999543359236438,8.756929828054721,0.7980400031349638,8.96165428990418
23,0.7936187148486221,6673.650902338734,0.795227842168675,125.02019259614404,0.7952554435242082,8.961654289904189,0.6324312204548853,803112.4761175801,0.09745520114602428,8.756929828054721,0.7952554435242084,8.96165428990418
24,0.8115274230163538,6673.650902338734,0.8090030535262793,125.02019259614404,0.8085508321912888,8.961654289904189,0.6537544482372261,803112.4761175801,0.13580781722185248,8.756929828054721,0.8085508321912892,8.96165428990418
