gen,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF,dvac,dvac_NMDF,dtap,dtap_NMDF,dmid,dmid_NMDF
1,1.0,124.6934998607038,1.0,8.934076697389772,1.0,718359.537913586,1.0,1.8857185572007886,1.0,9.417343718128855,1.0,6034.658530328901
2,1.0,125.12052832247042,1.0,8.956998916656762,1.0,722050.4663369142,0.43057694955501424,1.8857185572007886,1.0,9.441505858765355,0.9943716358579644,6034.658530328901
3,0.9654601949146835,125.12052832247042,0.9653671454683196,8.956998916656762,0.9319337255496511,722050.4663369142,1.0,2.320011601640732,0.9653671454683193,9.441505858765355,0.9567563258062481,6034.658530328901
4,0.9791713380254284,125.12052832247042,0.9796610314118641,8.956998916656762,0.9597357364669568,722050.4663369142,1.0,2.745803082815991,0.9796610314118638,9.441505858765355,0.9740275731592456,6034.658530328901
5,0.9659132015921137,125.12052832247042,0.9662204810225058,8.956998916656762,0.933582017947362,722050.4663369142,1.0,5.297813657694617,0.9662204810225055,9.441505858765355,0.9839306907534322,6034.658530328901
6,0.9467019096858669,125.12052832247042,0.9480352125668271,8.956998916656762,0.8987707642666295,722050.4663369142,0.6868860691526636,5.297813657694617,0.9480352125668273,9.441505858765355,0.9393342560998011,6034.658530328901
7,0.9480825873971714,125.12052832247042,0.9473868688857338,8.956998916656762,0.8975418793371117,722050.4663369142,0.2543912827566977,5.297813657694617,0.9473868688857322,9.441505858765355,0.9736415030196476,6034.658530328901
8,0.95622457762129,125.12052832247042,0.9571024048364654,8.956998916656762,0.9160450133437436,722050.4663369142,0.48637349750146813,5.297813657694617,0.9571024048364644,9.441505858765355,0.941081740611172,6034.658530328901
9,0.9432803862680934,125.12052832247042,0.9435516474878173,8.956998916656762,0.8902897114769749,722050.4663369142,0.38433287860115517,5.297813657694617,0.9435516474878176,9.441505858765355,0.9492915497204678,6034.658530328901
10,0.9159640774241089,125.12052832247042,0.9166923159418984,8.956998916656762,0.8403248021069203,722050.4663369142,0.18739495308808982,5.297813657694617,0.9166923159418978,9.441505858765355,0.8793442193506763,6034.658530328901
11,0.9051010866831266,125.12052832247042,0.9053268853087669,8.956998916656762,0.8196167692628723,722050.4663369142,0.544152391683674,5.297813657694617,0.9053268853087664,9.441505858765355,0.9120950823985136,6034.658530328901
12,0.8926042708682475,125.12052832247042,0.8930668473284542,8.956998916656762,0.797568393797183,722050.4663369142,0.19216543657673227,5.297813657694617,0.8930668473284533,9.441505858765355,0.9192255852249437,6034.658530328901
13,0.9090088419961797,125.12052832247042,0.910704818948605,8.956998916656762,0.8293832672562113,722050.4663369142,0.29266095737772496,5.297813657694617,0.9107048189486049,9.441505858765355,0.8986388393322434,6034.658530328901
14,0.8970795162423015,125.12052832247042,0.8962821150468377,8.956998916656762,0.8033216297528327,722050.4663369142,0.8457299127887852,5.297813657694617,0.8962821150468377,9.441505858765355,0.8923490840104373,6034.658530328901
15,0.8946144009710065,125.12052832247042,0.8941835749395238,8.956998916656762,0.7995642656916256,722050.4663369142,1.0,5.425895054750537,0.894183574939523,9.441505858765355,0.9168653096828469,6034.658530328901
16,0.8597776576818179,125.12052832247042,0.8592166623051202,8.956998916656762,0.7382532727827489,722050.4663369142,0.7111096877024371,5.425895054750537,0.859216662305119,9.441505858765355,0.8865327756628367,6034.658530328901
17,0.8505173176372695,125.12052832247042,0.8518732525782937,8.956998916656762,0.7256880384583205,722050.4663369142,0.3020070493665154,5.425895054750537,0.8518732525782933,9.441505858765355,0.8440999831366306,6034.658530328901
18,0.8667463625404569,125.12052832247042,0.8678467353235689,8.956998916656762,0.7531579560117765,722050.4663369142,0.19662758754212456,5.425895054750537,0.8678467353235688,9.441505858765355,0.8849746586922794,6034.658530328901
