gen,dmid,dmid_NMDF,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF,dvac,dvac_NMDF,dtap,dtap_NMDF
1,1.0,6822.600970280033,1.0,129.05196215388796,1.0,9.239644199927412,1.0,853710.2494125235,1.0,1.1287240113467911,1.0,9.239644199927417
2,0.9478468840242267,6822.600970280033,0.9620698392735112,129.05196215388796,0.9625808837928521,9.239644199927412,0.9265619578434258,853710.2494125235,1.0,2.59070296896716,0.9625808837928508,9.239644199927417
3,0.9253841467592138,6822.600970280033,0.9498600409335305,129.05196215388796,0.9517956384532981,9.239644199927412,0.9059149373787198,853710.2494125235,0.5361618058293913,2.59070296896716,0.9517956384532973,9.239644199927417
4,0.9154461264219909,6822.600970280033,0.9161860565660382,129.05196215388796,0.9167094802678618,9.239644199927412,0.8403562712129721,853710.2494125235,1.0,4.42937147666147,0.916709480267861,9.239644199927417
5,0.9461460247884964,6822.600970280033,0.9401141769321262,129.05196215388796,0.9412906608068577,9.239644199927412,0.886028108122209,853710.2494125235,0.4413977591439052,4.42937147666147,0.9412906608068566,9.239644199927417
6,0.9354064530851385,6822.600970280033,0.9076299722874505,129.05196215388796,0.9084662097549323,9.239644199927412,0.8253108542664913,853710.2494125235,0.4203969726549616,4.42937147666147,0.9084662097549316,9.239644199927417
7,0.9051685027500597,6822.600970280033,0.9135244920863118,129.05196215388796,0.9138323827013863,9.239644199927412,0.8350896236736924,853710.2494125235,0.3647895837527927,4.42937147666147,0.913832382701386,9.239644199927417
8,0.9254141794452228,6822.600970280033,0.9184277991505961,129.05196215388796,0.9183039145167976,9.239644199927412,0.8432820794168742,853710.2494125235,0.2602589509509449,4.42937147666147,0.9183039145167977,9.239644199927417
9,0.8560371560456683,6822.600970280033,0.8968582569327038,129.05196215388796,0.8969975785831024,9.239644199927412,0.8046046559839475,853710.2494125235,0.21355085472383428,4.42937147666147,0.8969975785831016,9.239644199927417
10,0.8787298595666726,6822.600970280033,0.8986463074852805,129.05196215388796,0.8989500527644114,9.239644199927412,0.8081111973651377,853710.2494125235,1.0,5.607593819639186,0.8989500527644112,9.239644199927417
11,0.8731652294745249,6822.600970280033,0.8843878340751833,129.05196215388796,0.8859164330906663,9.239644199927412,0.78484792642009,853710.2494125235,0.4416994198530267,5.607593819639186,0.8859164330906667,9.239644199927417
12,0.8438478410941403,6822.600970280033,0.8692200787497335,129.05196215388796,0.8703752039757344,9.239644199927412,0.757552995695801,853710.2494125235,0.055825025506645094,5.607593819639186,0.8703752039757343,9.239644199927417
13,0.8490401297457038,6822.600970280033,0.8654587096729404,129.05196215388796,0.8663791836112635,9.239644199927412,0.750612889794918,853710.2494125235,0.5356321822958084,5.607593819639186,0.8663791836112626,9.239644199927417
14,0.8483417410589097,6822.600970280033,0.8418638672413566,129.05196215388796,0.8424819506067054,9.239644199927412,0.7097758370980797,853710.2494125235,0.868991061567554,5.607593819639186,0.8424819506067056,9.239644199927417
15,0.8230066878848518,6822.600970280033,0.82071547538313,129.05196215388796,0.8214045649178909,9.239644199927412,0.674705459267949,853710.2494125235,0.13469359242333517,5.607593819639186,0.8214045649178905,9.239644199927417
16,0.8285587423299955,6822.600970280033,0.8251387031590816,129.05196215388796,0.8267092015948924,9.239644199927412,0.6834481040016633,853710.2494125235,0.39694554131358223,5.607593819639186,0.8267092015948917,9.239644199927417
17,0.7878742341306773,6822.600970280033,0.8044909957844509,129.05196215388796,0.8053534482229765,9.239644199927412,0.6485941765646378,853710.2494125235,0.3342211429464258,5.607593819639186,0.805353448222976,9.239644199927417
18,0.8193875930903749,6822.600970280033,0.8063939699453131,129.05196215388796,0.8060500732390024,9.239644199927412,0.6497167205686012,853710.2494125235,0.7992684443801814,5.607593819639186,0.8060500732390024,9.239644199927417
19,0.8000013885287481,6822.600970280033,0.7934269051878283,129.05196215388796,0.7946323060110698,9.239644199927412,0.63144050175647,853710.2494125235,0.1134428059573259,5.607593819639186,0.7946323060110695,9.239644199927417
20,0.7962987499596311,6822.600970280033,0.7961135878728157,129.05196215388796,0.7975963545336512,9.239644199927412,0.6361599447653689,853710.2494125235,0.3034988954066654,5.607593819639186,0.7975963545336505,9.239644199927417
21,0.8063942711185581,6822.600970280033,0.7737298106189077,129.05196215388796,0.7741357623809567,9.239644199927412,0.599286178597144,853710.2494125235,0.1403686530460754,5.607593819639186,0.7741357623809558,9.239644199927417
22,0.7804650263505263,6822.600970280033,0.767126353780636,129.05196215388796,0.767293110937876,9.239644199927412,0.5887387180927233,853710.2494125235,0.20843195911056606,5.607593819639186,0.7672931109378757,9.239644199927417
23,0.7518621358853117,6822.600970280033,0.7560476875437052,129.05196215388796,0.7560011576164339,9.239644199927412,0.5715377503173872,853710.2494125235,0.13449943896133978,5.607593819639186,0.7560011576164332,9.239644199927417
24,0.7723696163990073,6822.600970280033,0.7584116337894973,129.05196215388796,0.758622558144004,9.239644199927412,0.575508185724953,853710.2494125235,0.33876519953780554,5.607593819639186,0.7586225581440041,9.239644199927417
25,0.7339812606775337,6822.600970280033,0.730669498776102,129.05196215388796,0.7312534763283035,9.239644199927412,0.5347316466422282,853710.2494125235,0.5276811280772093,5.607593819639186,0.7312534763283031,9.239644199927417
26,0.6968464455424214,6822.600970280033,0.7088473394052136,129.05196215388796,0.7091023975965325,9.239644199927412,0.5028262102771492,853710.2494125235,0.2838682515383796,5.607593819639186,0.7091023975965313,9.239644199927417
27,0.723131938699111,6822.600970280033,0.7229499104667321,129.05196215388796,0.7230497824989204,9.239644199927412,0.5228009879717351,853710.2494125235,0.3047559273906735,5.607593819639186,0.7230497824989197,9.239644199927417
28,0.6865615206523216,6822.600970280033,0.6921623640798602,129.05196215388796,0.6936736776564606,9.239644199927412,0.48118317107343844,853710.2494125235,0.24338039965773192,5.607593819639186,0.6936736776564599,9.239644199927417
29,0.6906692759502959,6822.600970280033,0.6933020992052892,129.05196215388796,0.6941385964620884,9.239644199927412,0.4818283910983586,853710.2494125235,0.174467936811794,5.607593819639186,0.6941385964620888,9.239644199927417
30,0.7058261113602581,6822.600970280033,0.6833226335177737,129.05196215388796,0.6834384483099579,9.239644199927412,0.4670881126283217,853710.2494125235,0.10758348043895977,5.607593819639186,0.6834384483099569,9.239644199927417
31,0.6603494544040023,6822.600970280033,0.6604870565665616,129.05196215388796,0.6612284337547216,9.239644199927412,0.4372230416057218,853710.2494125235,0.21244253489127563,5.607593819639186,0.6612284337547212,9.239644199927417
32,0.6595459561686572,6822.600970280033,0.6624582313659094,129.05196215388796,0.6626662030301431,9.239644199927412,0.43912649663838615,853710.2494125235,0.1722359735975118,5.607593819639186,0.6626662030301425,9.239644199927417
33,0.654002367499534,6822.600970280033,0.6544108375641766,129.05196215388796,0.6544518432102924,9.239644199927412,0.42830721508134784,853710.2494125235,0.2382836386437372,5.607593819639186,0.6544518432102914,9.239644199927417
34,0.6537176590310335,6822.600970280033,0.6518978031534826,129.05196215388796,0.6527203382361298,9.239644199927412,0.4260438399470875,853710.2494125235,0.2174837027422459,5.607593819639186,0.6527203382361296,9.239644199927417
35,0.6352795073531083,6822.600970280033,0.6334343294668827,129.05196215388796,0.6333341336678815,9.239644199927412,0.4011121248688461,853710.2494125235,0.6811260433425665,5.607593819639186,0.6333341336678815,9.239644199927417
36,0.6290908988201661,6822.600970280033,0.6323172033205812,129.05196215388796,0.6329115067954175,9.239644199927412,0.40057697543404475,853710.2494125235,0.18579769849660754,5.607593819639186,0.6329115067954166,9.239644199927417
37,0.6234106222665402,6822.600970280033,0.6178843636132688,129.05196215388796,0.6187857337253895,9.239644199927412,0.3828957842620686,853710.2494125235,0.4044111093420093,5.607593819639186,0.6187857337253894,9.239644199927417
38,0.6335131638886184,6822.600970280033,0.6202016952163897,129.05196215388796,0.620698898358203,9.239644199927412,0.38526712242308647,853710.2494125235,0.11425548360624588,5.607593819639186,0.6206988983582026,9.239644199927417
39,0.5884260214745615,6822.600970280033,0.6052249461667304,129.05196215388796,0.6057755462360205,9.239644199927412,0.3669640124175486,853710.2494125235,0.18366516977256692,5.607593819639186,0.60577554623602,9.239644199927417
40,0.6156662189888944,6822.600970280033,0.5861953700193674,129.05196215388796,0.5858399684911835,9.239644199927412,0.3432084686817509,853710.2494125235,0.24639777187037673,5.607593819639186,0.5858399684911836,9.239644199927417
41,0.5935351804123377,6822.600970280033,0.5797639719424791,129.05196215388796,0.5794259594298051,9.239644199927412,0.3357344424611492,853710.2494125235,0.43162779875017976,5.607593819639186,0.5794259594298042,9.239644199927417
42,0.574439213657269,6822.600970280033,0.5755482943801253,129.05196215388796,0.5759637694278393,9.239644199927412,0.3317342636935248,853710.2494125235,0.26289431198682855,5.607593819639186,0.5759637694278389,9.239644199927417
43,0.5781858299691974,6822.600970280033,0.567593859090663,129.05196215388796,0.568038547435484,9.239644199927412,0.32266779137261387,853710.2494125235,0.2558795553061397,5.607593819639186,0.5680385474354833,9.239644199927417
44,0.5347705057049449,6822.600970280033,0.5488304477260385,129.05196215388796,0.5495313088739506,9.239644199927412,0.3019846594327176,853710.2494125235,0.11007210163795327,5.607593819639186,0.5495313088739509,9.239644199927417
45,0.5343228927700929,6822.600970280033,0.5379691116416031,129.05196215388796,0.5382722651932758,9.239644199927412,0.2897370314763004,853710.2494125235,0.2309671514653062,5.607593819639186,0.538272265193276,9.239644199927417
46,0.5275370591797831,6822.600970280033,0.5258423427940635,129.05196215388796,0.5264660528141338,9.239644199927412,0.27716650476569377,853710.2494125235,0.08207798831754784,5.607593819639186,0.5264660528141333,9.239644199927417
47,0.5383361553508582,6822.600970280033,0.5327044878414514,129.05196215388796,0.5329341434952921,9.239644199927412,0.2840188013030603,853710.2494125235,0.06415971886284211,5.607593819639186,0.5329341434952918,9.239644199927417
48,0.4829490284398815,6822.600970280033,0.4984379205875814,129.05196215388796,0.49962633979086013,9.239644199927412,0.24962647941281177,853710.2494125235,0.37778171730726856,5.607593819639186,0.49962633979085985,9.239644199927417
49,0.4947874863067833,6822.600970280033,0.5058443590272206,129.05196215388796,0.5061098536271617,9.239644199927412,0.2561471839385073,853710.2494125235,0.08090730466160301,5.607593819639186,0.5061098536271619,9.239644199927417
50,0.5249307384897045,6822.600970280033,0.5053228412214948,129.05196215388796,0.504795872390724,9.239644199927412,0.25481887278271226,853710.2494125235,0.17428685810041628,5.607593819639186,0.5047958723907241,9.239644199927417
51,0.49802714009878213,6822.600970280033,0.48764165737584747,129.05196215388796,0.48805611802237187,9.239644199927412,0.23819877433906664,853710.2494125235,0.21585637661694532,5.607593819639186,0.4880561180223711,9.239644199927417
52,0.4886591127520164,6822.600970280033,0.47834364743890206,129.05196215388796,0.47886105450063826,9.239644199927412,0.22930790951746322,853710.2494125235,0.048563449731041576,5.607593819639186,0.4788610545006382,9.239644199927417
53,0.45028269558633355,6822.600970280033,0.4589723970611464,129.05196215388796,0.4593167437072796,9.239644199927412,0.21097187104985818,853710.2494125235,0.06793564922435757,5.607593819639186,0.45931674370727893,9.239644199927417
54,0.44024519620067454,6822.600970280033,0.45093401117580106,129.05196215388796,0.4510906445522841,9.239644199927412,0.20348276960259534,853710.2494125235,0.054584019578906365,5.607593819639186,0.4510906445522843,9.239644199927417
55,0.44056924146933263,6822.600970280033,0.4488579726092761,129.05196215388796,0.4491042746741146,9.239644199927412,0.20169464953056276,853710.2494125235,0.021305114510577858,5.607593819639186,0.44910427467411473,9.239644199927417
56,0.42464303499717576,6822.600970280033,0.43197237645440256,129.05196215388796,0.43223828061887104,9.239644199927412,0.18682993123235797,853710.2494125235,0.42975831568128064,5.607593819639186,0.4322382806188711,9.239644199927417
57,0.40971032689968495,6822.600970280033,0.41798194146710704,129.05196215388796,0.4180281927061079,9.239644199927412,0.17474756989713525,853710.2494125235,0.29471745831573226,5.607593819639186,0.4180281927061083,9.239644199927417
58,0.40369247081813725,6822.600970280033,0.4133116427500069,129.05196215388796,0.4132827973186585,9.239644199927412,0.17080267055953474,853710.2494125235,0.011514175417320674,5.607593819639186,0.4132827973186577,9.239644199927417
59,0.4122641656908058,6822.600970280033,0.40563779242967674,129.05196215388796,0.40594311688063833,9.239644199927412,0.16478981414276744,853710.2494125235,0.06035361891955544,5.607593819639186,0.40594311688063817,9.239644199927417
60,0.3782386095714254,6822.600970280033,0.3873189057955368,129.05196215388796,0.3875178918461167,9.239644199927412,0.1501701165008584,853710.2494125235,0.12214171602042076,5.607593819639186,0.38751789184611646,9.239644199927417
61,0.383645103011687,6822.600970280033,0.39075497257469616,129.05196215388796,0.39104539056470466,9.239644199927412,0.15291649748190267,853710.2494125235,0.027938827210316645,5.607593819639186,0.39104539056470494,9.239644199927417
62,0.3674727354363111,6822.600970280033,0.3681085139787343,129.05196215388796,0.3689474980070147,9.239644199927412,0.13612225628563623,853710.2494125235,0.019250805038431306,5.607593819639186,0.3689474980070149,9.239644199927417
63,0.3647264115447089,6822.600970280033,0.3627334778709686,129.05196215388796,0.3627500697814163,9.239644199927412,0.1315876131264226,853710.2494125235,0.0716808981739476,5.607593819639186,0.3627500697814165,9.239644199927417
64,0.36566808939120593,6822.600970280033,0.35990336937871215,129.05196215388796,0.36025196993551223,9.239644199927412,0.12978148184241783,853710.2494125235,0.0318806379624933,5.607593819639186,0.36025196993551306,9.239644199927417
65,0.35119961293523305,6822.600970280033,0.3511914447462197,129.05196215388796,0.35127991983551254,9.239644199927412,0.12339758207964398,853710.2494125235,0.0931259546977503,5.607593819639186,0.3512799198355123,9.239644199927417
66,0.3396863972777512,6822.600970280033,0.3388494035656673,129.05196215388796,0.3391341647806859,9.239644199927412,0.11501198172149299,853710.2494125235,0.05821742972298228,5.607593819639186,0.33913416478068525,9.239644199927417
67,0.32574117847889317,6822.600970280033,0.32536059862546823,129.05196215388796,0.3257285322966309,9.239644199927412,0.10609907675211758,853710.2494125235,0.04001191198470516,5.607593819639186,0.32572853229663123,9.239644199927417
68,0.3178571748513712,6822.600970280033,0.3111471126387241,129.05196215388796,0.31128973389120673,9.239644199927412,0.09690129842605795,853710.2494125235,0.12363184128776143,5.607593819639186,0.3112897338912062,9.239644199927417
69,0.29850700226707255,6822.600970280033,0.3023768619627036,129.05196215388796,0.30271325310524627,9.239644199927412,0.09163531360556032,853710.2494125235,0.05260483103800479,5.607593819639186,0.3027132531052453,9.239644199927417
