gen,dmid,dmid_NMDF,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF,drad,drad_NMDF,dmst,dmst_NMDF
1,1.0,5932.693953754992,1.0,128.15405521998719,1.0,9.180670587595305,1.0,758562.4119414379,1.0,7871.102499355067,1.0,6235.952057800574
2,1.0,5939.218122190454,0.9476005648981763,128.15405521998719,0.9476088892651532,9.180670587595305,0.8979626070143375,758562.4119414379,0.9555321901028275,7871.102499355067,0.9772409647052678,6235.952057800574
3,1.0,5949.049336563944,0.9596546799599378,128.15405521998719,0.9603075523291537,9.180670587595305,0.9221905950604109,758562.4119414379,0.9697719369348127,7871.102499355067,0.9827536746815988,6235.952057800574
4,1.0,6114.3584162064435,0.9623450203946233,128.15405521998719,0.9618100712418917,9.180670587595305,0.9250786131423315,758562.4119414379,0.9833011135417971,7871.102499355067,0.9985054954726585,6235.952057800574
5,0.9494426329999489,6114.3584162064435,0.9402580257647734,128.15405521998719,0.9397040669533271,9.180670587595305,0.8830437334486216,758562.4119414379,0.9387866883317343,7871.102499355067,0.9673679768258332,6235.952057800574
6,0.9361943559995545,6114.3584162064435,0.9266423162358998,128.15405521998719,0.9267541362821275,9.180670587595305,0.8588732291160325,758562.4119414379,0.9330108494476241,7871.102499355067,0.9506368112782682,6235.952057800574
7,0.935945967855529,6114.3584162064435,0.8971574964644662,128.15405521998719,0.8979399582807824,9.180670587595305,0.8062961686772937,758562.4119414379,0.9183650465885017,7871.102499355067,0.9368075025401746,6235.952057800574
8,0.951135275000792,6114.3584162064435,0.9226340521032029,128.15405521998719,0.9217479716644711,9.180670587595305,0.8496193232675661,758562.4119414379,0.9252556912394697,7871.102499355067,0.9531343306009019,6235.952057800574
9,0.9106378116374481,6114.3584162064435,0.9157524453730136,128.15405521998719,0.9162609246956652,9.180670587595305,0.8395340821241555,758562.4119414379,0.9180580067874604,7871.102499355067,0.9238513051755309,6235.952057800574
10,0.9064707716547875,6114.3584162064435,0.8955530498921671,128.15405521998719,0.8960038398212538,9.180670587595305,0.8028228809744292,758562.4119414379,0.90234607943746,7871.102499355067,0.9151706962470375,6235.952057800574
11,0.9223785322857391,6114.3584162064435,0.8829764785649563,128.15405521998719,0.8822554749510204,9.180670587595305,0.77837472308105,758562.4119414379,0.8897823386070047,7871.102499355067,0.9230607988311664,6235.952057800574
12,0.8718932124346485,6114.3584162064435,0.8597379075303465,128.15405521998719,0.8610548622126802,9.180670587595305,0.7414154757400977,758562.4119414379,0.8771060121339778,7871.102499355067,0.879808218056375,6235.952057800574
13,0.8691152492611381,6114.3584162064435,0.8600666092040048,128.15405521998719,0.8605689445058471,9.180670587595305,0.740578908247907,758562.4119414379,0.8651649294457127,7871.102499355067,0.8732617536614746,6235.952057800574
14,0.8822858774748399,6114.3584162064435,0.8611634220465186,128.15405521998719,0.8604375749159056,9.180670587595305,0.7403528203271647,758562.4119414379,0.8655910819133471,7871.102499355067,0.8841022472873484,6235.952057800574
15,0.9200748733849504,6114.3584162064435,0.8659470984587421,128.15405521998719,0.8646659779404791,9.180670587595305,0.7476472534077651,758562.4119414379,0.8771960179499002,7871.102499355067,0.9237387702484215,6235.952057800574
