dmid,dmid_std,dpw,dpw_std,dtd,dtd_std,dmi,dmi_std,drad,drad_std,dmst,dmst_std
0.6455827624224844,0.016806837342008992,0.6922814744495902,0.014801293532877765,0.6954274260354754,0.015034498313651402,0.48384534102186966,0.020910296347861044,0.6538545145364668,0.01216905209509119,0.6470558567061092,0.016097416241588666
0.6352645751562876,0.017916646182216577,0.6844640333007941,0.015381723324153607,0.6877515496178759,0.015682918489784387,0.47324814793414677,0.021524433205168687,0.6448837782853751,0.013570336648953686,0.6369207580791205,0.01553594211211033
0.6255794050265496,0.010026823619704363,0.6832403659509707,0.012768996100898974,0.6868577150639854,0.013208544691443332,0.47194798639578517,0.018076372625722325,0.6347534247927594,0.009471912468370995,0.6278626567209333,0.010487995062263406
0.615236828010495,0.012319067566721653,0.6723184349628836,0.013328805544947442,0.6758836796888594,0.01380695072636033,0.45700938035811295,0.0186164029742265,0.6243712866422741,0.0070578091513875275,0.6168639144047872,0.009762046559100023
0.6019338758869142,0.014936379304520488,0.6741133135618887,0.016744373438956985,0.6782701229160393,0.017066556087010347,0.46034162697721037,0.023285873104967,0.6138864343143096,0.010825300387540116,0.604530170189685,0.013001802346906389
0.5912974102236863,0.012769660117026113,0.6757779056584656,0.01888708208165007,0.6806530067022805,0.01932753184052731,0.46366206901990126,0.0261484289952153,0.6051601362577644,0.011645798400959464,0.5948913137687872,0.012800948527755504
0.5851191085651192,0.011172852586170276,0.6725099586329824,0.013032463043600048,0.6777014027569885,0.013393556908067069,0.4594585786654394,0.01804598860489707,0.5980032900632655,0.010488967828630182,0.588454580268238,0.009990800060898539
0.5761770600988039,0.007598233020879358,0.6654299000255322,0.016454375113344417,0.6706620981187096,0.01696363599739592,0.4500754147992422,0.022703076696192308,0.5893078974615787,0.006764237292505307,0.5790342625961857,0.007410870931468554
0.564879259297043,0.01157681387434976,0.6651676958342224,0.0140450403356111,0.6709189449176272,0.014653350040830349,0.45034695131680136,0.01964678485346849,0.5787295774291101,0.010181979586531782,0.5683373080296089,0.010562937436801347
0.5524461720393391,0.01190458037327212,0.6633367814350795,0.019729604179962838,0.6695258177559444,0.02067017518874192,0.4486920767840993,0.027897614258538924,0.5672633295872604,0.010361604693877419,0.5567956230524812,0.011189730698539775
0.5422483822636979,0.009671969683581557,0.6643739530787471,0.01897559167576829,0.6711156179500445,0.019844164340057393,0.4507899635148256,0.02634915361631978,0.5592846980194116,0.009187334995416086,0.5466847360326947,0.008066316533464393
0.5292820704314649,0.01051098171836103,0.6606124017179049,0.017192690340059245,0.6680011853165395,0.01819182134667093,0.4465565259482108,0.024090006491822413,0.5441869419761048,0.008892029892331937,0.5353427787868091,0.009529182073262187
0.522295910050963,0.010102503801572984,0.6590818772647983,0.02038437078796539,0.6670578749085301,0.021572418955798037,0.44543157773708897,0.028779030313495456,0.5385597339358746,0.006491346501119964,0.5269448581077146,0.008583314958105295
0.5110294615776236,0.004498655455744614,0.6599023467053425,0.021561342585111814,0.6686172850007054,0.02254847250617829,0.4475575074140764,0.029864635391933,0.5269350753902551,0.007260829739626418,0.5167825594089608,0.004501266431895411
0.4977915747311581,0.012627472791333432,0.6625709543807348,0.019953502479811983,0.6720417059387793,0.020711089459468816,0.45206900374770287,0.028103626773742313,0.5193896963150243,0.010520392942115766,0.5044128063383153,0.012191398649433081
0.4887849266298893,0.009860501979466918,0.6578383403722048,0.020587999140862935,0.6675864327457535,0.021710603680100714,0.4461429954983548,0.028687956722180857,0.5076201468789938,0.008300163668080694,0.4961134204637824,0.008814454184368829
0.4775622976005319,0.009622288811373298,0.6589235292362859,0.02517108373284257,0.6699403048685924,0.026582525035397684,0.44952664272468035,0.035725917010145734,0.49810593993581503,0.007229135838408182,0.4845654127419814,0.008735626664764042
0.46635931138088793,0.005795015312243871,0.6550908629583206,0.024571698833703585,0.6664730701969954,0.025418264241547542,0.4448324414548626,0.033567447291943046,0.4854837798990668,0.007320881846605487,0.4743696112971045,0.0061399430854879745
0.4523519814339824,0.008619914769316773,0.6577883041773356,0.02336481188824674,0.6701509589998864,0.024920840670637396,0.4497233561481987,0.03300615426158304,0.47228806914993304,0.007518777016763498,0.46129918212575055,0.007202129731680813
0.4420881069638648,0.008013044014464694,0.6562425954457333,0.022205156138121757,0.6694765746628637,0.023486200210426675,0.44875048562264536,0.0313662115915848,0.46501278114810124,0.009100733602079974,0.4513895518390715,0.006943826744656389
0.4314183141048923,0.005754368649666953,0.6538750668836489,0.023618881302045362,0.6676590404777032,0.024564673845099808,0.4463720175327234,0.03253146830033952,0.4517856604369486,0.008115915179178765,0.44177866769216045,0.0059152396189605895
0.4211940880274132,0.007094441538447105,0.6593245778164034,0.02329469208690898,0.6745179313896752,0.024803068800239785,0.45558963198811603,0.03328360994109284,0.44184102609108766,0.0060557783798836475,0.43262678744884286,0.005629903887621441
0.40890222272234283,0.008506968077535242,0.6601507016779535,0.030138858601694428,0.6763624809047972,0.031764153504042325,0.4584751670235211,0.04290013413462328,0.43217087910235497,0.008856922286197312,0.42159875923882034,0.009142051962655072
0.3955865418207539,0.006412005742954321,0.6575897196496391,0.023446514058116732,0.6751263280991664,0.02482486921681538,0.4564118330242959,0.03312537371107039,0.4185211345830443,0.005022664677956914,0.4078736631617309,0.006168143146382029
0.3832731471553126,0.006288625337692337,0.6616974783329109,0.02656856818331283,0.6804259390693896,0.028253012003530385,0.46377769124573226,0.038451345197392905,0.4086567361367008,0.006968392733601161,0.3964814174264892,0.006793942266166245
0.373001165939799,0.006526303775236328,0.6624661061602034,0.026720396111452382,0.6819168400739247,0.028552860413910863,0.46582584261422283,0.038737875044646236,0.39748576090149146,0.007298073373072322,0.3885224576751123,0.006990954523684054
0.36179664936836636,0.005564255895230316,0.6648612006723484,0.025610488299915333,0.6858472034982392,0.02775366443004194,0.47115665243565097,0.03776685857760276,0.3864193428224884,0.002767701199166006,0.37843581577147717,0.004803855664693138
0.35484127715044966,0.00607048557835858,0.6674990146985943,0.026603004693375946,0.6896050515791577,0.02827066962985508,0.47635435792481334,0.03863423445982902,0.38064245776162653,0.004483390377056426,0.3709084949251886,0.0052718204957711064
0.3406741373925197,0.006991450042628051,0.6708584658977161,0.0276680699620455,0.6945960359504844,0.029524530046562848,0.48333535103259706,0.040599541563072605,0.36824922301742635,0.00614852500094474,0.35816118831906574,0.0069932671324763
