dmd,dmd_std,dpw,dpw_std,dtd,dtd_std,dmi,dmi_std
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.9775491013889434,0.02127922870597158,0.9925826824154739,0.006225323437291296,0.9924344790553334,0.006368688738264634,0.9849667554140759,0.012636764087965347
0.979016328739843,0.010981583135288363,0.9823248454216418,0.00632273634970545,0.9821325187660338,0.006761279729192045,0.9646299993212909,0.013270620161746216
0.9708695759589676,0.0227886837288062,0.9634693779190128,0.007492181025918522,0.9637740836368472,0.006821890896123252,0.9289070224854444,0.013138279865991753
0.9304067028586838,0.011831186828853577,0.9446431530008234,0.016434374095837888,0.9445211401230199,0.016469945275605254,0.8923914432366719,0.031238540445535364
0.942276868162376,0.014542456946945285,0.9425056784093058,0.006232300225058114,0.9421676808149537,0.006552317663391162,0.8877228716389914,0.012376484361715056
0.9168003436301774,0.01573455443132598,0.9288794014697545,0.007533451052993062,0.9287358961492732,0.007320618154863842,0.8626039562463638,0.013590536399196957
0.9005126430308529,0.033872584390150354,0.9198571424445693,0.013830969261179807,0.9198699729888085,0.01284341890266372,0.8463257206155417,0.02354276740014401
0.8835018971630156,0.014082668521518687,0.9017391404967663,0.003176802398042171,0.9021228654741659,0.002464381497059373,0.813831737587484,0.004442495472706446
0.883047429022613,0.015344478564018717,0.9027715641824515,0.014523806575259316,0.9027966174824625,0.014526153594135902,0.8152527416760172,0.026234901694230553
0.8671463059871328,0.004725910675524021,0.8902544501605184,0.0019397198621171484,0.8898577532338101,0.0017922608232665098,0.7918500331891849,0.0031882737989679874
0.8688983765769444,0.014061312626586608,0.8746493741795173,0.0037014140550562635,0.8749238033923817,0.0038699424262191723,0.7655066381969742,0.0067813073721819
0.8387883534588804,0.01059069225653363,0.8614511044434031,0.0077244849479775985,0.8616336449447787,0.007527444719764734,0.7424692005248336,0.01293203697384768
0.8293222523274627,0.012580836848756759,0.8538875617605237,0.014652755100238581,0.8542854212407668,0.01448355756518176,0.7300133543842592,0.024618448783426086
0.8408937004394388,0.023662419482100988,0.8514280116624056,0.010540450983286324,0.8513704049209146,0.010195933078991217,0.7249355234265543,0.017428058330067036
0.817823602399344,0.012163883374467492,0.8453218256002945,0.006155455087587192,0.8452572236703757,0.006005518118789778,0.7144958404148269,0.010170882986223144
0.8173140521453441,0.011843730183447383,0.8252374248258646,0.014514660100805649,0.8254387197318286,0.01456065729338131,0.6815610927733368,0.024050887972421567
0.8114231380870103,0.008274829467091223,0.8224321512492071,0.007526490720959158,0.8224740304024928,0.007017140017590711,0.6765127709405485,0.011574997751967369
0.791287752842523,0.013523564776172971,0.8083765183307419,0.012732607992194033,0.8084282145488375,0.012862358986447903,0.6537216183573181,0.020776807059742945
0.7945971425345983,0.0033896894365281543,0.8004025047695315,0.006354297568531667,0.8006881350472654,0.006232919628642908,0.6411403388925657,0.009991027609532962
0.7966300276319748,0.018711432696035275,0.793736348482519,0.014769290909813142,0.79352982954304,0.013977376538122682,0.6298849574294952,0.022258591709177673
0.7673172649944485,0.021276853416643586,0.7792096628563195,0.0015854180659208826,0.7794495172503187,0.0016558065471735134,0.607544291637077,0.0025829258717590185
0.7512866382398897,0.01310736034647106,0.7604901571233346,0.005719121694138565,0.7606973907836948,0.005704615647128581,0.5786930629848036,0.008677700552150822
0.7467994116896332,0.02093561070212488,0.7533226530708964,0.016254518368324027,0.7533911278917785,0.01583456583159873,0.5678489250611223,0.023787049496560218
0.7369740938732416,0.01131467091990529,0.747689773696052,0.00911933024824327,0.7478711742264902,0.008794163576314995,0.559388630551917,0.013135069536185281
0.7225069947139979,0.005894147596284005,0.7408004602708639,0.012810607716616301,0.7408439521851541,0.011985390001082381,0.5489934110627971,0.01785786923974742
0.7172438980083192,0.003231105411650146,0.7230774155362623,0.003427252404719797,0.722914404949341,0.004192407518640887,0.5226228131640628,0.0060709065288313095
0.6880247294550003,0.011363099346790043,0.7105951099698595,0.009574849622653685,0.7110912523619227,0.009883601741671372,0.5057484547690364,0.014035243994040658
0.7028892544850348,0.010266487008210552,0.7050558187086308,0.012754904081624085,0.704523322571725,0.012760922782620048,0.4965159531977677,0.01804646385384983
0.705764473844165,0.005959484198137139,0.7109031277160821,0.0021556050800468625,0.7104160267322132,0.002194738586997671,0.5046957479154507,0.0031206140818097958
0.663855172684623,0.010249057446872729,0.6837697315671573,0.0015466306652604158,0.684061133088599,0.0017333423704794205,0.4679426382782315,0.0023703540445943073
0.657371600626557,0.010000397549028392,0.6714754745403145,0.002758818272448101,0.6715437298201105,0.0025609252478915215,0.45097753939883173,0.0034352825850667013
0.662331980233454,0.018394345666550217,0.6795047425241917,0.0011624902895571868,0.6793429337687051,0.0016783570965228309,0.4615096385440156,0.002279815818859018
0.6489327475514036,0.022768483539518013,0.6604549002846564,0.0050773313230301174,0.6602579598702528,0.004415855266874628,0.4359600733497672,0.005829559219078022
0.6333832608011222,0.008434860318840142,0.6457761867056458,0.011104073053907216,0.645964549640609,0.010945093558651836,0.41738999446540287,0.014192701022235887
