gen,dmd,dmd_NMDF,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF
1,1.0,6796.387439244716,1.0,126.69300429072707,1.0,9.084028828513372,1.0,825195.7975726192
2,0.9489692225293038,6796.387439244716,0.9847667705586868,126.69300429072707,0.9844194066859151,9.084028828513372,0.9690815682598504,825195.7975726192
3,0.9788497279890921,6796.387439244716,0.9740987456706978,126.69300429072707,0.973381669944898,9.084028828513372,0.9474718753847191,825195.7975726192
4,0.9682437925482957,6796.387439244716,0.9643896781980016,126.69300429072707,0.9648966627043519,9.084028828513372,0.9310255696979978,825195.7975726192
5,0.9139647794739377,6796.387439244716,0.9280988366530332,126.69300429072707,0.9276703315338561,9.084028828513372,0.860572244008136,825195.7975726192
6,0.9362983963266417,6796.387439244716,0.9402744765017635,126.69300429072707,0.9380948242683361,9.084028828513372,0.8800218993190404,825195.7975726192
7,0.8954864466239314,6796.387439244716,0.9193816032213368,126.69300429072707,0.9194521565357732,9.084028828513372,0.8453922681582848,825195.7975726192
8,0.92980084459648,6796.387439244716,0.9334703792220816,126.69300429072707,0.932529658053415,9.084028828513372,0.8696115631492196,825195.7975726192
9,0.8684545620814458,6796.387439244716,0.9041323224081751,126.69300429072707,0.9033878534932944,9.084028828513372,0.816109613839224,825195.7975726192
10,0.8724635362151141,6796.387439244716,0.9028470622454916,126.69300429072707,0.9025141378289068,9.084028828513372,0.8145317689810563,825195.7975726192
11,0.8730564248255424,6796.387439244716,0.8923981296765463,126.69300429072707,0.8917076551638247,9.084028828513372,0.7951425422777674,825195.7975726192
12,0.8796970672369477,6796.387439244716,0.8715215511643993,126.69300429072707,0.8714976913256249,9.084028828513372,0.7595082259858946,825195.7975726192
13,0.8238776489723558,6796.387439244716,0.850550243067664,126.69300429072707,0.8509971903638193,9.084028828513372,0.7241962180071138,825195.7975726192
14,0.828964886292476,6796.387439244716,0.8609448171441575,126.69300429072707,0.8612386084121763,9.084028828513372,0.7417319406197437,825195.7975726192
15,0.822212663344994,6796.387439244716,0.8431963905290388,126.69300429072707,0.8424738055311053,9.084028828513372,0.7097621130060636,825195.7975726192
16,0.8168078368049909,6796.387439244716,0.8538007789292773,126.69300429072707,0.8534779103970441,9.084028828513372,0.7284245435357052,825195.7975726192
17,0.8332447741404304,6796.387439244716,0.8435588596964486,126.69300429072707,0.843552746890881,9.084028828513372,0.7115812367871518,825195.7975726192
18,0.8208078988305714,6796.387439244716,0.8328829094020208,126.69300429072707,0.8323125889481721,9.084028828513372,0.6927442457216101,825195.7975726192
19,0.7949508821767425,6796.387439244716,0.8094874296849824,126.69300429072707,0.8094746512913471,9.084028828513372,0.6552492110832483,825195.7975726192
20,0.7939192217995381,6796.387439244716,0.7997060164611103,126.69300429072707,0.7996252110038806,9.084028828513372,0.6394004780730015,825195.7975726192
21,0.8188466480511157,6796.387439244716,0.8135124250114141,126.69300429072707,0.8122221269263292,9.084028828513372,0.6597047834687314,825195.7975726192
22,0.7915476200249415,6796.387439244716,0.7799087612212928,126.69300429072707,0.7786398100522923,9.084028828513372,0.60627995379827,825195.7975726192
23,0.7578589594782474,6796.387439244716,0.7536840529980682,126.69300429072707,0.7536358020346102,9.084028828513372,0.567966922108351,825195.7975726192
24,0.7589429454390277,6796.387439244716,0.7578858169882939,126.69300429072707,0.7565364839034542,9.084028828513372,0.5723474514770017,825195.7975726192
25,0.7317719605142379,6796.387439244716,0.7579222150039457,126.69300429072707,0.7578407684946584,9.084028828513372,0.5743226303925758,825195.7975726192
26,0.7182521244081129,6796.387439244716,0.7588540883305476,126.69300429072707,0.7577505641135691,9.084028828513372,0.5741859174144329,825195.7975726192
27,0.721190598121871,6796.387439244716,0.7204268597072077,126.69300429072707,0.718823801740649,9.084028828513372,0.5167076579488797,825195.7975726192
28,0.6762486694571792,6796.387439244716,0.6983392188424913,126.69300429072707,0.6983264674874057,9.084028828513372,0.48765985519343935,825195.7975726192
29,0.6884378151624114,6796.387439244716,0.7015937715006919,126.69300429072707,0.7009092053318303,9.084028828513372,0.4912737141188989,825195.7975726192
30,0.710672781173405,6796.387439244716,0.709888292025962,126.69300429072707,0.7096734367398202,9.084028828513372,0.5036363868141086,825195.7975726192
31,0.6781748641063756,6796.387439244716,0.6857687517835163,126.69300429072707,0.6859364566979931,9.084028828513372,0.4705088226273979,825195.7975726192
32,0.6528072625272147,6796.387439244716,0.6732068692157286,126.69300429072707,0.6729173060956337,9.084028828513372,0.45281770084300477,825195.7975726192
33,0.6633826197967116,6796.387439244716,0.6779453566381796,126.69300429072707,0.6771866477343709,9.084028828513372,0.4585817558697162,825195.7975726192
34,0.6634872614236067,6796.387439244716,0.6613845344918496,126.69300429072707,0.6605097258415025,9.084028828513372,0.43627309793121744,825195.7975726192
35,0.6383019349191883,6796.387439244716,0.6422279289386903,126.69300429072707,0.6425622378112867,9.084028828513372,0.41288622946104936,825195.7975726192
36,0.6380563973210954,6796.387439244716,0.6508488264197131,126.69300429072707,0.6498283793307571,9.084028828513372,0.42227692258363864,825195.7975726192
37,0.5940181806095508,6796.387439244716,0.6167283111800707,126.69300429072707,0.617938736366279,9.084028828513372,0.38184828190195413,825195.7975726192
38,0.6179948120960003,6796.387439244716,0.6288568500087827,126.69300429072707,0.6272013113007475,9.084028828513372,0.393381484897378,825195.7975726192
39,0.6179627805513649,6796.387439244716,0.618722522125065,126.69300429072707,0.6183510747125471,9.084028828513372,0.382358051598162,825195.7975726192
40,0.6048479358321567,6796.387439244716,0.60844754673116,126.69300429072707,0.6080974851824009,9.084028828513372,0.3697825514851602,825195.7975726192
41,0.5802232635525766,6796.387439244716,0.5829286193142115,126.69300429072707,0.5822412395911841,9.084028828513372,0.33900486108067884,825195.7975726192
42,0.5877446234867805,6796.387439244716,0.5899643449041356,126.69300429072707,0.5895480515498032,9.084028828513372,0.34756690508616966,825195.7975726192
43,0.5652594937377674,6796.387439244716,0.580863974735403,126.69300429072707,0.5804706249445841,9.084028828513372,0.3369461464235567,825195.7975726192
44,0.5701915247030404,6796.387439244716,0.5629236672345364,126.69300429072707,0.5621291219537514,9.084028828513372,0.3159891497484975,825195.7975726192
45,0.5407494578480093,6796.387439244716,0.5485215258512334,126.69300429072707,0.5480270820628589,9.084028828513372,0.30033368267433164,825195.7975726192
46,0.49950214917947683,6796.387439244716,0.5251666044128561,126.69300429072707,0.5249957021368176,9.084028828513372,0.27562048726213034,825195.7975726192
