gen,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF,dvac,dvac_NMDF,dtap,dtap_NMDF,dmid,dmid_NMDF
1,1.0,178.99264044840632,1.0,6.35220605733989,1.0,1614020.8717962215,1.0,1.3549273066296288,1.0,12.704412114679771,1.0,11939.771400239219
2,0.9879910587745483,178.99264044840632,0.987846878189076,6.35220605733989,0.9758414547479036,1614020.8717962215,0.6158358277366973,1.3549273066296288,0.9878468781890763,12.704412114679771,0.9817530186996494,11939.771400239219
3,0.9761745534297582,178.99264044840632,0.9767020917576992,6.35220605733989,0.9539469760438647,1614020.8717962215,1.0,2.1261705057383384,0.976702091757699,12.704412114679771,0.9861712145871601,11939.771400239219
4,0.9891023681100087,178.99264044840632,0.9885114535442406,6.35220605733989,0.9771548937881469,1614020.8717962215,0.20591941352198687,2.1261705057383384,0.9885114535442404,12.704412114679771,0.9973241922535119,11939.771400239219
5,0.9662790921579111,178.99264044840632,0.96657176339666,6.35220605733989,0.9342609737957288,1614020.8717962215,1.0,2.202487659683986,0.9665717633966601,12.704412114679771,0.9708870213723748,11939.771400239219
6,0.9591307711818428,178.99264044840632,0.9590717127774168,6.35220605733989,0.9198185502498091,1614020.8717962215,1.0,4.784736177623357,0.9590717127774174,12.704412114679771,0.9691713078141146,11939.771400239219
7,0.9679347197808236,178.99264044840632,0.9679386745716294,6.35220605733989,0.9369052777314837,1614020.8717962215,0.5785428236629339,4.784736177623357,0.9679386745716299,12.704412114679771,0.986198099817964,11939.771400239219
8,0.9243610008219384,178.99264044840632,0.9251193637509174,6.35220605733989,0.8558458371869045,1614020.8717962215,0.08861170792147294,4.784736177623357,0.9251193637509187,12.704412114679771,0.9104488512284785,11939.771400239219
9,0.9265927247004451,178.99264044840632,0.9265138950457491,6.35220605733989,0.8584279977128457,1614020.8717962215,0.19365808840338922,4.784736177623357,0.9265138950457494,12.704412114679771,0.9290277335456774,11939.771400239219
10,0.9200512404945772,178.99264044840632,0.92084593926965,6.35220605733989,0.8479572438694026,1614020.8717962215,0.21828491900115432,4.784736177623357,0.9208459392696492,12.704412114679771,0.9212953494641266,11939.771400239219
11,0.8989611404468734,178.99264044840632,0.8992700820017853,6.35220605733989,0.8086866803834991,1614020.8717962215,0.6280743262321385,4.784736177623357,0.8992700820017862,12.704412114679771,0.9017034430462882,11939.771400239219
12,0.9049226429993042,178.99264044840632,0.9051944282746635,6.35220605733989,0.8193769529794962,1614020.8717962215,0.08033997301709292,4.784736177623357,0.9051944282746642,12.704412114679771,0.906510208041383,11939.771400239219
13,0.9033742341936304,178.99264044840632,0.9032447830484313,6.35220605733989,0.8158511381042073,1614020.8717962215,0.3506479590472514,4.784736177623357,0.9032447830484311,12.704412114679771,0.9235274236246128,11939.771400239219
14,0.8802802291537043,178.99264044840632,0.8808841900959308,6.35220605733989,0.7759569563609655,1614020.8717962215,0.18313457158093832,4.784736177623357,0.8808841900959318,12.704412114679771,0.8861500767034188,11939.771400239219
15,0.8737990689892976,178.99264044840632,0.8744401520051835,6.35220605733989,0.7646455794388505,1614020.8717962215,0.1762280475264108,4.784736177623357,0.8744401520051847,12.704412114679771,0.8860956384452404,11939.771400239219
16,0.8593875118392886,178.99264044840632,0.8589886261109219,6.35220605733989,0.7378614597879299,1614020.8717962215,0.1933635250958366,4.784736177623357,0.8589886261109224,12.704412114679771,0.8756464335686049,11939.771400239219
17,0.854589590021901,178.99264044840632,0.854933085379998,6.35220605733989,0.7309105804773649,1614020.8717962215,0.33553353173358547,4.784736177623357,0.8549330853799991,12.704412114679771,0.8720738950295659,11939.771400239219
18,0.8463114211176669,178.99264044840632,0.8464274032398259,6.35220605733989,0.7164393489553162,1614020.8717962215,0.4700056580774599,4.784736177623357,0.8464274032398268,12.704412114679771,0.8484095685368147,11939.771400239219
19,0.8423326740136284,178.99264044840632,0.8426622291864175,6.35220605733989,0.7100796324974228,1614020.8717962215,0.9192762080490177,4.784736177623357,0.8426622291864179,12.704412114679771,0.8388983945986485,11939.771400239219
20,0.8310193275626222,178.99264044840632,0.8308669143246604,6.35220605733989,0.6903398293193841,1614020.8717962215,0.1743854316369431,4.784736177623357,0.8308669143246614,12.704412114679771,0.8469833275547395,11939.771400239219
21,0.8203232672120504,178.99264044840632,0.8205561138493082,6.35220605733989,0.6733123359754812,1614020.8717962215,0.15443737773570648,4.784736177623357,0.8205561138493097,12.704412114679771,0.8278562606210058,11939.771400239219
22,0.8178127986215874,178.99264044840632,0.8185214274613362,6.35220605733989,0.6699773272133432,1614020.8717962215,0.09000784425140045,4.784736177623357,0.818521427461336,12.704412114679771,0.813547570618985,11939.771400239219
23,0.8137250673885094,178.99264044840632,0.8142768915672867,6.35220605733989,0.6630468561404831,1614020.8717962215,0.5729545487269793,4.784736177623357,0.8142768915672869,12.704412114679771,0.8314971265117698,11939.771400239219
24,0.8116922531206101,178.99264044840632,0.8119467427924096,6.35220605733989,0.6592575131312038,1614020.8717962215,0.13487885095469845,4.784736177623357,0.81194674279241,12.704412114679771,0.8327498639385262,11939.771400239219
25,0.7893137910600525,178.99264044840632,0.7901397184649831,6.35220605733989,0.6243207746959233,1614020.8717962215,0.15755692368916732,4.784736177623357,0.7901397184649835,12.704412114679771,0.7943609840659518,11939.771400239219
26,0.7956987536670911,178.99264044840632,0.796526624151157,6.35220605733989,0.6344546629816401,1614020.8717962215,0.1176234258348977,4.784736177623357,0.7965266241511579,12.704412114679771,0.789361938879416,11939.771400239219
