gen,dpw,dpw_NMDF,dmst,dmst_NMDF,drad,drad_NMDF,dmid,dmid_NMDF
1,1.0,126.97350928127969,1.0,6891.945718537922,1.0,8560.914772021875,1.0,6683.759575073546
2,1.0,127.78420834770172,1.0,7065.184478174421,1.0,8611.085544563783,1.0,6835.512060129923
3,0.9564553396366436,127.78420834770172,0.9597972804825445,7065.184478174421,0.9625505346498151,8611.085544563783,0.9667703621483992,6835.512060129923
4,0.9458371517698099,127.78420834770172,0.9461316516239763,7065.184478174421,0.9555023076994789,8611.085544563783,0.9485844217953828,6835.512060129923
5,0.9452362402418205,127.78420834770172,0.9437903651789591,7065.184478174421,0.950269106909781,8611.085544563783,0.9528774161412868,6835.512060129923
6,0.9318694409145345,127.78420834770172,0.9007619394633322,7065.184478174421,0.9191779196014146,8611.085544563783,0.8965440322327899,6835.512060129923
7,0.9247452803663324,127.78420834770172,0.9134300069065527,7065.184478174421,0.9139682990138033,8611.085544563783,0.9090066387727181,6835.512060129923
8,0.8789799391685513,127.78420834770172,0.8612418997087234,7065.184478174421,0.8817846565878562,8611.085544563783,0.869951826625745,6835.512060129923
9,0.9004251971505046,127.78420834770172,0.9009863611117577,7065.184478174421,0.9229263013118392,8611.085544563783,0.9103720829495362,6835.512060129923
10,0.902948577500246,127.78420834770172,0.8895775888976643,7065.184478174421,0.8890104196898013,8611.085544563783,0.8825179214511015,6835.512060129923
11,0.8891566154173398,127.78420834770172,0.8949616365243873,7065.184478174421,0.9013628883902067,8611.085544563783,0.9011912771095486,6835.512060129923
12,0.874127873354048,127.78420834770172,0.8670231571956314,7065.184478174421,0.8780811139556872,8611.085544563783,0.8635287392815479,6835.512060129923
13,0.8408912366770296,127.78420834770172,0.8252852612413971,7065.184478174421,0.852045049871506,8611.085544563783,0.8270463811450006,6835.512060129923
14,0.8292777763600508,127.78420834770172,0.8228127450031735,7065.184478174421,0.8298179135983196,8611.085544563783,0.8240903946626537,6835.512060129923
15,0.8355311611428531,127.78420834770172,0.8258876121754329,7065.184478174421,0.8190336983783207,8611.085544563783,0.8269988486345257,6835.512060129923
16,0.8180109071597335,127.78420834770172,0.8084815590035606,7065.184478174421,0.8205025466785123,8611.085544563783,0.8033617216111628,6835.512060129923
17,0.8199880991004486,127.78420834770172,0.81106791783629,7065.184478174421,0.8331002830712722,8611.085544563783,0.824569784684774,6835.512060129923
18,0.8318578949968047,127.78420834770172,0.8199978021542572,7065.184478174421,0.8304158401743532,8611.085544563783,0.8212048761920517,6835.512060129923
19,0.7993124031341541,127.78420834770172,0.7849312650220552,7065.184478174421,0.7861550086599239,8611.085544563783,0.7872442372290402,6835.512060129923
20,0.7800648863583536,127.78420834770172,0.772690643757156,7065.184478174421,0.7874660544364297,8611.085544563783,0.7784741756086473,6835.512060129923
21,0.7831429496760535,127.78420834770172,0.7667253716238113,7065.184478174421,0.7740338302167658,8611.085544563783,0.7611916228249835,6835.512060129923
22,0.7613175169797466,127.78420834770172,0.7496170337576771,7065.184478174421,0.7597860610227218,8611.085544563783,0.7538237224648056,6835.512060129923
23,0.7612572993721043,127.78420834770172,0.7534072605957938,7065.184478174421,0.7667962439612693,8611.085544563783,0.7540599070513854,6835.512060129923
24,0.7600237974720688,127.78420834770172,0.7499665749625543,7065.184478174421,0.7514516241258629,8611.085544563783,0.748191279865615,6835.512060129923
25,0.7580480167125621,127.78420834770172,0.7230480048502562,7065.184478174421,0.7315600102213357,8611.085544563783,0.7186302532798545,6835.512060129923
26,0.753411360351445,127.78420834770172,0.7424843891843004,7065.184478174421,0.7541691520516391,8611.085544563783,0.7391829810464469,6835.512060129923
27,0.7259037586536146,127.78420834770172,0.7293140576918197,7065.184478174421,0.7324397000634104,8611.085544563783,0.7384485981280255,6835.512060129923
28,0.6976112449665377,127.78420834770172,0.672609427815593,7065.184478174421,0.6942378160718337,8611.085544563783,0.6780244093783936,6835.512060129923
29,0.7084432472819816,127.78420834770172,0.7094817559858537,7065.184478174421,0.7195920952368676,8611.085544563783,0.718495255158292,6835.512060129923
30,0.6977290454505156,127.78420834770172,0.6766224720694759,7065.184478174421,0.6859808277918589,8611.085544563783,0.67646896129069,6835.512060129923
31,0.6862994164285822,127.78420834770172,0.6726520716904718,7065.184478174421,0.6796611013940783,8611.085544563783,0.6693279699164489,6835.512060129923
32,0.68611798914466,127.78420834770172,0.6619041575895234,7065.184478174421,0.6747291607017409,8611.085544563783,0.6602806709174113,6835.512060129923
33,0.6668347328238876,127.78420834770172,0.6546949186424597,7065.184478174421,0.6621139565359299,8611.085544563783,0.6527073422433993,6835.512060129923
34,0.6553421065958017,127.78420834770172,0.6414488781476502,7065.184478174421,0.6450163294676194,8611.085544563783,0.6326157389595755,6835.512060129923
35,0.6375074366092564,127.78420834770172,0.6525881051533272,7065.184478174421,0.6541724056048802,8611.085544563783,0.6606034353463076,6835.512060129923
36,0.6440136655266718,127.78420834770172,0.6190866067386257,7065.184478174421,0.6185979970719464,8611.085544563783,0.605700250826019,6835.512060129923
37,0.6394405977398745,127.78420834770172,0.6404265002379983,7065.184478174421,0.6382855533685611,8611.085544563783,0.6463359623313671,6835.512060129923
38,0.6224286087008645,127.78420834770172,0.6030496962559088,7065.184478174421,0.6096942896989451,8611.085544563783,0.6041687956341173,6835.512060129923
39,0.6195798077129108,127.78420834770172,0.616474267960341,7065.184478174421,0.614514277829556,8611.085544563783,0.6178443634119599,6835.512060129923
40,0.6013138652358341,127.78420834770172,0.5888143448121369,7065.184478174421,0.596262188403753,8611.085544563783,0.5848436268340766,6835.512060129923
