dpw,dpw_std,dtd,dtd_std,dmi,dmi_std,dvac,dvac_std,dtap,dtap_std,dmid,dmid_std
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.9846285380582626,0.016532090220829812,0.9845201085426395,0.016534069741405494,0.9695532195870237,0.03225219283370309,0.7636820275408971,0.3017314092064649,0.984520108542639,0.016534069741405512,0.9823695014272096,0.019377906119956514
0.9778644121702778,0.019166035716058967,0.9779236659269054,0.018971317323675137,0.9566946072609132,0.03676697003529103,0.6303344208451636,0.3334090345359488,0.9779236659269053,0.018971317323675272,0.9723061060530973,0.027025643136543837
0.9619208364143017,0.019160100927946348,0.962106657479709,0.018993341122291407,0.9260099673737655,0.03648722842688282,0.5689127353973116,0.33846116141683247,0.9621066574797089,0.01899334112229143,0.9597227447833458,0.02766458299877316
0.9567939706558062,0.019001495457832255,0.956924641683024,0.018930076021556764,0.916063117638366,0.0361393921217336,0.5989888611298269,0.34875846503535685,0.9569246416830239,0.018930076021556736,0.9502479565186225,0.023902160279535494
0.9435342969914738,0.017135810416435616,0.9435727766386617,0.016985017183623514,0.8906180756223216,0.03218035106259169,0.44624474580370793,0.30350797830005327,0.9435727766386616,0.016985017183623635,0.944134581160465,0.025047501473478083
0.9361578966867019,0.02168995150366114,0.9362660889394495,0.021569973678847797,0.8770594530624795,0.040397594385925155,0.45727984413234163,0.3410988078494342,0.9362660889394493,0.02156997367884776,0.928422154085924,0.029726905247963738
0.9264789613390708,0.01844766005992571,0.9268142492769872,0.01815891880136163,0.8593143989948995,0.03367690828846225,0.4085774522276142,0.2895706518117455,0.9268142492769872,0.018158918801361484,0.9160320632556777,0.029505364071272508
0.9137762935886413,0.017696824395252945,0.9140547174034651,0.017472073216614644,0.8358012997500158,0.03198452679611532,0.3385171582136882,0.27374006860389977,0.9140547174034651,0.017472073216614602,0.9058925860077849,0.026468743246272974
0.9064203274893329,0.019702944438140826,0.9066557081558629,0.01973231201685999,0.8224139372691401,0.03574262509729656,0.4220496188167154,0.2807417223758395,0.9066557081558629,0.01973231201686003,0.9056814337694828,0.02705087942110034
0.8991997213907602,0.020086618087301247,0.8993724941752561,0.019942421813644563,0.809268583466814,0.03603355109882139,0.41292423396951483,0.2853815288734031,0.8993724941752561,0.019942421813644497,0.9006148504330821,0.028480230228019158
0.8911166016111636,0.01553860524077793,0.8914591641844608,0.015245246293843624,0.794931858943017,0.027162482443696956,0.35795336213350093,0.2657869473959165,0.8914591641844605,0.015245246293843629,0.884327011006234,0.022366538673566617
0.8800337334588687,0.016357226777791452,0.8805132126424678,0.016215088203712945,0.7755664467234138,0.02871696084238188,0.3621846996005009,0.29298043782588473,0.880513212642468,0.016215088203712962,0.874627915044719,0.025787653167554526
0.8687336678483177,0.017545865854850906,0.8691221171244635,0.017399682027386478,0.7556760034095634,0.030479476702913337,0.35988926981183206,0.26705906088265324,0.8691221171244634,0.017399682027386374,0.8643818715446311,0.02463182818163139
0.8629700631630994,0.022969301443213803,0.8634726961302946,0.022953455658665682,0.7461119580891947,0.03975880275321271,0.34674444331372145,0.24293172942539978,0.8634726961302949,0.022953455658665654,0.8594525005811222,0.02998575494029505
0.8596006344612437,0.017744355763574887,0.8599126077466677,0.017608515059474337,0.7397597527642741,0.0301412072609056,0.33924498913055495,0.26997384432616384,0.8599126077466677,0.017608515059474347,0.8553247148074781,0.02492694002808086
0.8486653498136054,0.01677248572696108,0.8492337939771294,0.016606628500179275,0.721473816942933,0.028163103612139754,0.2966049956881613,0.22615792886719474,0.8492337939771295,0.01660662850017926,0.8416705244455364,0.022809354629668644
0.8435954272510906,0.019718888378918005,0.8441979791970041,0.019716821250035134,0.7130589811205106,0.03314540865440545,0.2555243618514389,0.17201235300567835,0.844197979197004,0.019716821250035144,0.8416372723498065,0.02511685720690253
0.8312083637014576,0.02032273034515988,0.8319100114322218,0.02018094244754002,0.6924815375592303,0.0335296860718282,0.2965290486312023,0.2588448729817445,0.8319100114322217,0.020180942447540113,0.8284492001496311,0.029858727409090322
0.82483956952694,0.019093399534937803,0.8254934156374345,0.01894588280278519,0.6817983257359346,0.031184922191832786,0.27405269058167125,0.21239108012587604,0.8254934156374345,0.018945882802785138,0.8223676175487603,0.026469650640126925
0.8185349595217072,0.016443643219803444,0.819192324998375,0.01610328269853247,0.6713353810499118,0.02635469149533327,0.2931732536789926,0.2201260648747449,0.8191923249983749,0.016103282698532572,0.819445808123008,0.026888684589589547
0.8109520212839608,0.01814420270587089,0.8119291372378767,0.017955308110699644,0.6595513169851931,0.029167160528927746,0.25751640056808556,0.2064842024826417,0.8119291372378767,0.017955308110699664,0.8116866491273167,0.021603575542887
0.803853654116676,0.015033515357048662,0.8047683252567945,0.015181209303132999,0.6478825264525311,0.0244908835403544,0.3115052135815025,0.24958936136303966,0.8047683252567945,0.015181209303133035,0.8026076008732532,0.023605673194699566
0.7951629179551658,0.01801921676604624,0.7961763018526458,0.01814021720847519,0.6342257711121261,0.02888917306503081,0.24650764425602062,0.22557534116887812,0.7961763018526455,0.01814021720847536,0.7963715638659817,0.023760004888214545
0.7911709404892001,0.019135295859568007,0.7920208163136695,0.019145220903794218,0.6276635129576263,0.03020058263153931,0.32263559870531083,0.24096825106613287,0.7920208163136695,0.019145220903794218,0.7911848727294766,0.02269846454986774
0.7844176244417939,0.01818449279206056,0.785370388437897,0.01803388727847538,0.6171318681254658,0.028420753298335565,0.21958026351571747,0.18431945209657558,0.785370388437897,0.01803388727847531,0.7836562037624266,0.02467816911526584
