dpw,dpw_std,dmst,dmst_std,drad,drad_std,dmid,dmid_std
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.9874417871523324,0.008813586929117332,0.9873127816721214,0.011116856873833743,0.9874052444286735,0.009226501510073246,0.9867646028365263,0.011124712822355493
0.9766325380290524,0.008008192126661448,0.9767766862217614,0.011269697540364733,0.9763272478853421,0.010564045058900778,0.9771322915116482,0.012092883434605607
0.9677020275575772,0.009350236461576948,0.9661036410020474,0.012291101270952507,0.9678998743248176,0.010972052502973319,0.9661160960922385,0.013056942583175073
0.95716038902588,0.008222745295369786,0.9565247680005683,0.011379837095027625,0.9563846351687816,0.009177328775377648,0.9569954819474945,0.011409722237312033
0.9478592745251556,0.007596829937776465,0.9464112161396935,0.009343151983738526,0.9467423131196702,0.008498579635026829,0.9462487828790158,0.009087156704594587
0.9385834169253394,0.008032216577373264,0.9377410164676128,0.00984380638452213,0.9381678292759034,0.009272816492609382,0.937366492119391,0.010564657192596139
0.9298574619794856,0.008254255321683699,0.9287612656615856,0.011141595633042189,0.9297547698081631,0.009111370486523955,0.9291204771205571,0.011672124238775143
0.918552859357522,0.007037732527195018,0.9169449897848758,0.00977060104173084,0.9184906633187099,0.009187963785124362,0.9171581152134997,0.010722365846922287
0.9126013114927902,0.007820204153243155,0.9110566646720928,0.009684471573500306,0.911445335882059,0.009331930506588723,0.9110929623564559,0.009909781747130919
0.9028902688229442,0.006412487780217848,0.9021639967217604,0.009638633823972887,0.9026748174081507,0.009188669923683812,0.9025361619967853,0.010362069608598192
0.8928484282650713,0.007329253431646476,0.8914393787693742,0.00948507350753119,0.8918088253572808,0.008812596644753663,0.8913835247212626,0.009419549738962796
0.8839251897590832,0.007473651406603629,0.8822721055872402,0.010117935696610158,0.883635005379161,0.008868536202498906,0.8821663459036059,0.010467318488807099
0.8749611052305157,0.006906783793331449,0.8738975213190693,0.00880269899182153,0.8745734733429253,0.008769952214229267,0.8743048057926474,0.009741994947702377
0.8680740439713595,0.006157135009832543,0.8666627585379107,0.00866975784866848,0.8677974816951675,0.007797841425488799,0.8671233843416699,0.00905385559695396
0.8589290645257469,0.007922638388837833,0.8562860627771791,0.01057914146855958,0.8568114221174777,0.010407713846124564,0.8561261159830148,0.01141092539726299
0.8503163038188893,0.007638034773516917,0.8475507850796027,0.009376571038261658,0.8496809923701352,0.008871299950329477,0.847940920667778,0.009548594542570931
0.8410294673904045,0.0070400602854483515,0.8384666807358668,0.010180482588809265,0.8406899549631466,0.009513948834658897,0.8386510226810173,0.010609184008626144
0.8330583660294772,0.007596847500570839,0.8303823255700119,0.009603824460659063,0.832760244797777,0.00894666450968101,0.8309918196854972,0.00982245803860512
0.8258197347354437,0.0071583371375274285,0.8229087119553026,0.009929516628417297,0.8245321761056175,0.007963401498033337,0.8233223857425287,0.010427867495410787
0.8191124429568943,0.0066010996224725145,0.8147333017980212,0.008124101137443251,0.8173245419004864,0.0074097445126087985,0.8150449843050487,0.008333811905197682
0.8106401989765488,0.006865708860880045,0.8065967621022129,0.007883286602703989,0.8086136125516699,0.007391884630462481,0.8071569960308616,0.008642177532101473
0.8038185275607798,0.007590614037072365,0.7973719670903543,0.009365426593434707,0.8006357666458058,0.009388159130759705,0.7972956946554285,0.009930373154803782
0.7957355635823936,0.007166343413796264,0.7887781202353722,0.008327265759886184,0.7923002989651732,0.00703334998035943,0.7890272752986985,0.008502651660346004
0.7888225142105603,0.008374953225827179,0.7810443849941716,0.009181586004026007,0.7843453457067255,0.00805242443641723,0.781037874553298,0.009448961052942604
0.7815320059939207,0.0062585902925358875,0.7743543411605587,0.007912477683343362,0.7768872682368457,0.00705558827129542,0.7748639853771757,0.00858781746032857
0.7752982914622878,0.008196651870387671,0.7644383446875581,0.008432931547173438,0.7680257704187639,0.008080767514983536,0.7641264511259181,0.008658011854360723
0.7674311996131439,0.006904960244963167,0.7561845832819932,0.007723519741603216,0.7592838481967054,0.006358208216608674,0.7563945394014482,0.007843251849692146
0.7619894644302292,0.007606404539091005,0.7484204022218475,0.007363177286166625,0.7528552815767721,0.007734149468998483,0.7484571782593532,0.007745528145784482
0.7548032889582749,0.008348696275086923,0.7397072253580302,0.008438763230175129,0.741896365155306,0.008177312393525914,0.7389671095348591,0.009021588064387433
0.7489594001801778,0.007797848257876681,0.7304050044730522,0.008256598539823351,0.7352017186098854,0.0077291398868316406,0.7299623570528179,0.00845449262310353
0.7436609602778235,0.008335182425654947,0.7220220390408219,0.008407662167944615,0.7259207594605871,0.00828065580563079,0.7211966215106813,0.008840993308104417
0.7372078309329021,0.007945587596305691,0.7127139583340687,0.007710701317058073,0.7173544797585221,0.007891497658869193,0.711934027495385,0.008371538488065582
0.7310333086515154,0.007850602115990767,0.7039254866040655,0.0073785534873553405,0.7080932917902376,0.00671801895328464,0.7027384124355172,0.00764286125684207
0.7254999646517766,0.008125165498266513,0.6930536473855454,0.007895479980846049,0.6978705862206875,0.007644810382543576,0.6914090547358499,0.008229894198694274
0.7222773815291572,0.008014714605132662,0.6867426455256087,0.007434881141015616,0.691477319287753,0.005983080664632054,0.6850158050600409,0.007818141337483436
0.7175461937533555,0.0074947511338918325,0.6769283761673381,0.006629541034978301,0.6822340695767525,0.006348131152066065,0.6752294410775135,0.006230211054573684
0.7116720330084064,0.00829046420957627,0.6662645334709214,0.006561836522309944,0.6707683690241114,0.006453501019796727,0.6640314647573604,0.007115943235719839
0.7066748811665816,0.008342758127756969,0.6549566679754727,0.006130742324339246,0.6602023413303482,0.006306409575218979,0.6522882134025865,0.006655238617630653
0.7014538070659367,0.007983631984748397,0.6458955715839978,0.006965859362245077,0.6516536501240934,0.007054242862811437,0.6430886518878584,0.007269130913370333
0.6996862376397981,0.0069944085194570856,0.6368759461756855,0.0070975800269953565,0.642686571185081,0.005728071522895741,0.6343459527752349,0.007703958564689331
0.6945697424927434,0.009308579783568983,0.6257517168461335,0.0057544115002389415,0.6328635723052372,0.006169490703917006,0.6227580709873208,0.006031167493762628
0.69114830445988,0.008788574112032719,0.6157393070087295,0.00625286246544471,0.6237808141950966,0.006188346454369095,0.6125528243151156,0.006417242669220509
0.6870715121523439,0.009361944070119225,0.6041166465083542,0.00707050565615336,0.6112121006321886,0.0060979219918123355,0.600470026742094,0.00744285495262375
0.6844999706450026,0.00936273163680279,0.5950281136197199,0.0063177544969185125,0.602238664383427,0.006909541914141583,0.5912162880118744,0.006767811630985469
0.680029240678547,0.010591231839294904,0.5852253298706995,0.006840754305295089,0.5926816857163162,0.006697306345694906,0.5811495842618392,0.007036238101926633
0.6784642892417087,0.010342650636744534,0.5743974864326025,0.0068575875262026536,0.581400266017854,0.006560275244800917,0.5696079552325748,0.007329649486503569
0.6762320438420231,0.011534995403891607,0.5646457851195736,0.005422487058545218,0.5729579164895408,0.005676524619223118,0.5597346662068504,0.004948746844796978
0.6725338747738903,0.010667751190644555,0.5536132670310221,0.005886386154288039,0.5613073125440402,0.006072523341872882,0.5482654087888413,0.0059413590948478884
0.6721014869283413,0.011069509663960668,0.5443355448897446,0.005099194455692356,0.5524633579798517,0.005358987559019811,0.5384758741031768,0.005574938833695852
0.6699781042884986,0.011850503684979861,0.5335454327876316,0.0064274348394976364,0.5409807130198626,0.005671391281293882,0.5272127527315361,0.0067056271409287604
0.6686138993442688,0.01247139521239944,0.5235268326064773,0.005496533578526652,0.5308499257087229,0.005748595792454718,0.5166668601885516,0.0056598981329806395
0.6665609161064691,0.012603621584467624,0.5130799551393807,0.005823800112023255,0.5203318946367435,0.006488237665415847,0.5057919996949409,0.006103757141399254
0.6655223392856341,0.012020329720810035,0.5016741997443258,0.005230616732359954,0.5093922134959076,0.0045604615771053306,0.493771663793385,0.0057141560649885004
