dpw,dpw_std,dtd,dtd_std,dmi,dmi_std,dvac,dvac_std,dtap,dtap_std,dmid,dmid_std
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.98848504221552,0.012694465622271034,0.988594482308672,0.012585399073140444,0.9774774427209814,0.02476502449959508,0.7657839249525769,0.3008833528516099,0.9885944823086722,0.012585399073140432,0.9834200040205738,0.016543505387827038
0.9768876328246566,0.017285015021104466,0.9770331612804206,0.017132719045344406,0.954887328303499,0.03336113429204484,0.6461739177797792,0.3025165614052939,0.9770331612804203,0.017132719045344556,0.9702380258939327,0.01989914251050789
0.9655718670310443,0.016455249050453414,0.9657694082306929,0.01624497519539876,0.9329744490933627,0.031181436524899978,0.6271784663797171,0.33884233243238066,0.9657694082306932,0.01624497519539894,0.9626064327929522,0.02364939112998227
0.9569351766912887,0.01668083229796445,0.9571152661580014,0.0167520291931489,0.91635026319479,0.03214998543520965,0.5396018103178117,0.2906559906288593,0.9571152661580012,0.016752029193148874,0.9488957398546836,0.019638813088909735
0.9442140374831572,0.015403418085769794,0.9442813774454858,0.015264960681600496,0.8919003388149546,0.02883060686556509,0.5253418766223088,0.3289695147198314,0.9442813774454858,0.01526496068160037,0.9421469203491948,0.022734960098063233
0.9400193716122917,0.017708508263179643,0.9400895506204537,0.0176367168810672,0.8840794169681108,0.03325029716479143,0.4892850215052199,0.32751790543607706,0.9400895506204542,0.01763671688106707,0.9291604697418875,0.025550242815898908
0.9229266984935532,0.014769810411177304,0.9231843529322795,0.014451167198219641,0.8524781857323823,0.026583950453605905,0.4421493629475534,0.2823586569275365,0.9231843529322795,0.014451167198219575,0.9186113794699735,0.023523379961980572
0.9125848116910136,0.014564039680547787,0.9129281978452345,0.014465327365701707,0.8336471401167448,0.026371340085476154,0.38029954403895233,0.24225968946811444,0.9129281978452345,0.014465327365701738,0.8992305320749711,0.024690004983193885
0.9047493522484978,0.01832111417886269,0.9049331534080893,0.018108460567178138,0.8192319284812215,0.032780245017684145,0.4115831820349017,0.30219868754442414,0.9049331534080891,0.018108460567178068,0.8964156103039826,0.02590189910945224
0.8950530133394782,0.013580768159904269,0.895114326686888,0.013371802857550732,0.8014084629517818,0.023897804049833552,0.3815986426738824,0.288685083411072,0.895114326686888,0.013371802857550628,0.8867972711764136,0.021597908629002356
0.885297151759508,0.013097974477053775,0.8855563111421384,0.012912249046356357,0.7843767063791068,0.022919115235904237,0.41629779450187565,0.2880809600915155,0.885556311142139,0.01291224904635633,0.8794554165908476,0.02448713239667215
0.8707001629056262,0.012897906732846343,0.8708263940761316,0.012631773528378173,0.7584981703221105,0.021982908193076273,0.3788507117935218,0.2864155421856215,0.8708263940761317,0.0126317735283781,0.8632549029190484,0.02337708450298813
0.8624157871288276,0.01785678107580262,0.8626083938653087,0.017696464147118788,0.744406406010198,0.030474999249452978,0.34242109173229834,0.21709177002115188,0.8626083938653086,0.017696464147118618,0.8554690310181737,0.022876867962642974
0.8567037445597419,0.01494188256027157,0.8567444726395408,0.014744659622472863,0.7342284963857878,0.02524392212294009,0.3296771971143291,0.26085784542827645,0.8567444726395411,0.014744659622472813,0.8491227542243053,0.023783825891301093
0.8448186949838182,0.015485014473671744,0.8450582543219716,0.015377685492864803,0.714359926408815,0.025913253325640984,0.28405506258276275,0.22919030635377646,0.8450582543219716,0.015377685492864803,0.8358474342264621,0.019354224206515912
0.8353266837866857,0.016952660807354122,0.8355339045038597,0.016710955476991345,0.6983961616084189,0.0279181546400899,0.3444144427278736,0.2779869460765777,0.8355339045038599,0.01671095547699135,0.8275565915777537,0.02387457743074608
0.8212818130275391,0.013576753141850929,0.8214547113475515,0.013360694335982245,0.6749663509482289,0.021999829080197562,0.3973173737878159,0.29263892566728184,0.8214547113475515,0.013360694335982174,0.8171764418202505,0.020487277395390295
0.8173803660932848,0.014041566994964318,0.8174724221434004,0.013845780586346881,0.668452866605043,0.022627535138690483,0.2782140446477131,0.1983581432921307,0.8174724221434007,0.013845780586346902,0.8122457785813592,0.02080761757347328
0.8025169899945973,0.013673908689197467,0.8027567719587594,0.013444903417257213,0.6445992003535465,0.021642477323271878,0.22677610006354015,0.1878371449234721,0.802756771958759,0.013444903417257141,0.7961832095355434,0.020044042969341577
0.7932128335686616,0.01255073727769573,0.7933626768374695,0.012363740220551046,0.6295771990709561,0.019587928066425876,0.26507929771299676,0.20879993812633268,0.7933626768374696,0.012363740220551088,0.787374480822152,0.020620406103528194
0.7820613831559132,0.01475107706014408,0.7822621192558435,0.014755091000396237,0.6121517359330736,0.02305424497277801,0.2687819338117613,0.20274037811902856,0.7822621192558435,0.014755091000396186,0.779787269424134,0.0198397629719333
0.7743842514888349,0.015945102866658265,0.7744565375692418,0.015813749730244266,0.6000330032642698,0.024515484295664334,0.27864040575947036,0.23670842198221642,0.774456537569242,0.015813749730244343,0.768972492413109,0.018523613499942488
0.7645265530237565,0.013693231851875853,0.7645189535114426,0.013446145436578827,0.584670029105333,0.020544950970975008,0.23449244787798385,0.20928129572298157,0.7645189535114426,0.013446145436578832,0.7577901753416146,0.01823738104946407
0.7527661736147307,0.014561854675137494,0.7528310862241628,0.014395377280537426,0.5669618712725021,0.0216868794631038,0.25072774542821,0.2167887945187202,0.752831086224163,0.014395377280537318,0.7457875028301275,0.019138085043253813
0.7461931552202293,0.013347920062948536,0.7464095605856798,0.013214695628533741,0.5573018603142629,0.019595867839112654,0.24972115768142739,0.223880947019693,0.74640956058568,0.013214695628533744,0.7393182381461739,0.019428509092134255
