dmid,dmid_std,dpw,dpw_std,dtd,dtd_std,dmi,dmi_std,dmst,dmst_std,drad,drad_std
0.8418357303697319,0.04666166188193112,0.784500823726559,0.051132361671459715,0.7864727811171565,0.0534050704118194,0.6213915369838472,0.0842498400864141,0.8165523003170932,0.012679070914363984,0.820544930904011,0.02915534516778072
0.8721327942047613,0.02809474659434018,0.7776892645614923,0.0275067981442495,0.7786869968069535,0.02868044705155724,0.60717600703931,0.044297000073812764,0.8274235912325315,0.02900307833320319,0.8315958698112236,0.02047231412344629
0.7796818606605148,0.07805501104473811,0.7525565286201353,0.02034507043653357,0.754536764070385,0.019326932155992592,0.5696992586403705,0.02934718163123063,0.7941282008475642,0.06387726861006462,0.7851788828681503,0.04544130238581622
0.7321770035025909,0.015154480201276755,0.7208540188569605,0.014972345697337639,0.7239949239975392,0.012066140836752887,0.5243142417288958,0.017407596141632554,0.7465046760042743,0.015713259142507544,0.7389675294915103,0.010393312385569058
0.7738432023380358,0.01123142370531689,0.7413527838514672,0.015623989248058258,0.7436375225020275,0.015582191547571752,0.5532395695663787,0.023010165599123132,0.7752829532221006,0.008691603865219144,0.7718489923153818,0.015428439339599191
0.80230425141971,0.03359041125303484,0.7361577529424101,0.03958744623861487,0.7391598372908298,0.040386546104842776,0.5479883381700853,0.05913657920866122,0.7956483175174821,0.02354855861818509,0.7987082706665589,0.029455779938958936
0.8194360117704536,0.016639895957760758,0.7208666107229229,0.017343431385613967,0.7228831973020267,0.018936727554512353,0.5229187165920745,0.027130716709570454,0.7893626748102417,0.022468751489356027,0.7770825182390251,0.015163226734788473
0.7962959093857177,0.01913317310914559,0.7014591126903826,0.029673723513225937,0.703674375964051,0.029391701951553724,0.49602149953200597,0.04162409877399083,0.7622595751103992,0.009355420784513752,0.7682129546428964,0.017646487047359757
0.7971304823277849,0.030564603487162296,0.710612506792816,0.0157072565121104,0.713691331422715,0.014850404272581483,0.5095758510549874,0.021063510053024558,0.7696216307914253,0.019025775942451015,0.7656648945783692,0.026650261888429682
0.8258154899434104,0.032444014682311326,0.7193421387850245,0.006902576339323263,0.7244934654716739,0.01004333810895931,0.5249916501515266,0.014569700847013603,0.80013940991335,0.018674663216378035,0.7811118447424225,0.014076824528382907
0.7850945599468581,0.0760522163658504,0.731272702296283,0.026676126840956056,0.7332806311587451,0.024538101145745967,0.5383026024404071,0.0357665703325672,0.782950639101927,0.04951923888716269,0.7817715567092923,0.019855462633144205
0.777383472368164,0.06335271668286085,0.7014974724459234,0.01612689456560938,0.7059479742663713,0.014658220905837325,0.4985774058109172,0.02054399146223011,0.7603307440246767,0.03491081407456693,0.7663683402663288,0.0234946109271794
0.7661744803419054,0.031213967575869653,0.722022068869006,0.010253986102849477,0.7252927010529082,0.012547836149929681,0.5262069503926687,0.018147821041649127,0.7623838915569943,0.030171892375664804,0.7573570469380478,0.022651639266859206
0.7731298266713882,0.02154833698306778,0.6747933717502747,0.01084567367074826,0.6807080360415269,0.015477753248533697,0.46360299117713527,0.021217516743896922,0.7599131680139736,0.01054277180190181,0.7468451272616435,0.013630690955664456
0.7005989840999546,0.0456635720481495,0.6755125538893293,0.024578206741192606,0.6804825710650849,0.027191607375070717,0.4637959130349886,0.03664016304202153,0.7072301590558876,0.035200516174096114,0.6995972817539161,0.039531049565278045
0.7176990214458351,0.07150815034813504,0.7006039228583071,0.003323698031381312,0.708860704514105,0.003302149763612065,0.5024944025972958,0.004673825655112668,0.7454020777614706,0.053505255629996265,0.7247368552447085,0.03784265050080837
0.7399737354615571,0.007083236085018377,0.6826099920793093,0.04009239769108041,0.6916501910799585,0.04143493730583715,0.48009684085048204,0.056685000087170395,0.7432830190726483,0.027035174930741066,0.7329506002777059,0.03170014451311332
0.7326041002466424,0.026282363103759896,0.658810648034964,0.006576416567509591,0.6654941949918249,0.004043916504074381,0.44289887682850954,0.005393961939160142,0.7319557992225385,0.026967693598376842,0.7253381394107982,0.02102073693623486
0.7682655166886619,0.020173433512661293,0.6690798492123452,0.008387954505159612,0.6759536317155616,0.006288688406054408,0.45695285983132505,0.00850936448395762,0.7515906753870172,0.013973861217293746,0.7328265815823816,0.011680650537040423
0.7433642893350526,0.00424705640944126,0.6695964059305722,0.0120429801631565,0.679936668071743,0.01755429845746975,0.4626220259828386,0.02386311756477674,0.7294394455313072,0.01375397694677925,0.7169983882259977,0.00741172690065642
0.7575345744894132,0.06568349202805748,0.7012608806237616,0.02768768265631466,0.7121071924110627,0.035499895710394774,0.5083568960790158,0.050991331662863196,0.7332786490280413,0.031863408979972585,0.7350810448500095,0.006217072911652939
0.7260108987145166,0.04281316951245667,0.6594322829208484,0.026949538370881047,0.6697772470939739,0.024003810828721044,0.44917774365908364,0.03241151917321063,0.7225537441418631,0.03731179567059702,0.7091390593085616,0.026575354823063838
0.6994056177751303,0.06128801958208438,0.6700030493645737,0.04564744164854762,0.681204869272082,0.04312049126301412,0.46589945068675886,0.05963883801655059,0.6907185445620517,0.04753867027817215,0.7042391325589495,0.04877767927448864
0.749980657867264,0.060385761334767814,0.6705092572451389,0.029228826054634612,0.6828276332051079,0.03043001353201292,0.467179562392048,0.04122924151500721,0.7210546902754226,0.028046786286664876,0.7102897248541616,0.014543910028519765
0.6963490064139649,0.05436902246019357,0.6810326404893168,0.040567432214549635,0.6877372222363758,0.04013119934108263,0.4745930000099607,0.05632096053789342,0.7045474380733697,0.0065089542945426055,0.7137336591556571,0.026771704216027717
0.7553425701105777,0.03184451426014702,0.6596666707140039,0.03799304151073951,0.6674589454081031,0.03702450565452945,0.4468722578242599,0.04896937435838373,0.7216425219934912,0.025009323414860042,0.7223414006542911,0.03164758565597785
0.7259159462637609,0.04177952243740439,0.6760498887459093,0.012330850294991615,0.686435902699789,0.018881579745931947,0.47155076256897677,0.025829975854737827,0.7153391300927865,0.022037206586544164,0.7070800599220096,0.02898078700401269
0.7228427860634893,0.04461077369347099,0.6692638871333014,0.026346315902979586,0.6770835861750576,0.02810725516017813,0.45923220046031604,0.038268031734389564,0.7160183085308889,0.04816331001910739,0.7056787248801673,0.025085362805831637
0.702009720237388,0.030986019286895327,0.6652721005886976,0.01444135829848112,0.6752247111215793,0.013631064214518762,0.45611421642084093,0.018299525646003362,0.7046007097970554,0.03492357267513344,0.7009514445024868,0.03012337747978847
0.6788896999537327,0.03954118213674964,0.649410905200126,0.03528671631260424,0.6614875131178722,0.03274017373130384,0.4386376489868235,0.04309837442991704,0.6751516187292568,0.025979900329080673,0.6701984375815316,0.024478700244331703
0.7171625149838433,0.04807799754754118,0.6655478264282777,0.012527369151517115,0.6764194028266958,0.01971351477142052,0.45793183118506686,0.026588218164998425,0.7079535273926796,0.05350569711642366,0.6996299950820797,0.030159563263728553
0.676356168279281,0.060214804001129954,0.6570053524708758,0.034997203091642386,0.6673484223882212,0.031642851686937305,0.44635518692692994,0.04294095736570819,0.6750169061723102,0.05712172515452703,0.6819259324830801,0.05568224050914316
0.704799506965692,0.0623655510317102,0.6688222308219487,0.03035657919660637,0.6809622860912583,0.03379043801865567,0.4648514287801264,0.045605994472312575,0.687960104414367,0.047386004676649454,0.6808381460424089,0.036950940284129485
0.6312103897508642,0.020250200305941476,0.6674188276113715,0.03846061704172478,0.681151438230569,0.03950269482553358,0.4655277447020527,0.05364533440687194,0.6487234970375956,0.03177215961017585,0.6596264042847465,0.032341617416485245
0.6456304681162304,0.06392512306205193,0.6686961410906728,0.04846114535587738,0.6855528824967695,0.05643475163910257,0.4731676358921968,0.07513640703878878,0.6511175752258417,0.0450278196748381,0.661410760383693,0.045194695038977994
0.642994685575668,0.021156927253758083,0.6651827779409748,0.03262544347673238,0.6828172207985794,0.03105067660228716,0.46720350153655593,0.04251579076071275,0.656284547450848,0.04736135629292492,0.65445972370269,0.04392305101402719
0.6760557671732089,0.04652269475847561,0.6564639884236977,0.01907214840330971,0.6731589627875115,0.025705530074169744,0.45380376345755297,0.03414741380227795,0.6575957100972173,0.047915799214817326,0.6591853344271407,0.035997305196787704
0.6470464180599563,0.04878331308966544,0.6695185610337143,0.02829751810700812,0.6885003463252097,0.0433325449542299,0.4759104363421443,0.05992618978422221,0.6458670584116707,0.03459097091466475,0.6438054693478293,0.019242184282477412
0.6451456097736761,0.06430987122445987,0.6923615109919266,0.027151421299421146,0.7092288193135786,0.035528211744748156,0.5042677719747126,0.04954466813251745,0.6528669366064789,0.05367822215650518,0.6613510336152736,0.038538373740437004
0.6310725170997914,0.04715902695704017,0.6659835785923401,0.043160881984543896,0.687516247390808,0.04545266390647096,0.47474453508253345,0.06173545943744169,0.6335108431696396,0.04593528666119858,0.6266793120344774,0.04193762863012806
0.6333624505261688,0.04157627920651757,0.6817034945543773,0.03754687080993895,0.7036276256599643,0.03835792506288437,0.49656316600700884,0.05394679399820619,0.6241612329346623,0.049037452925904404,0.6365250106312692,0.03516412125950663
0.5968859867224744,0.04858719098289929,0.6670567946282708,0.044534023496125834,0.688979624354754,0.03678988510143117,0.4760464184217952,0.05160708371573486,0.6009771480843096,0.04270191128857414,0.6172274760713855,0.025327928901508163
0.566824601815684,0.026659003913060964,0.6967203545700006,0.026927471400132585,0.7222689616532808,0.03346704448737479,0.5227924960344293,0.04778318507959899,0.5866371054364321,0.04577897930189358,0.6028696220658573,0.034366393164470634
0.6014795256910713,0.02583959269560532,0.6661789418080747,0.0488048632558548,0.692411738879315,0.0585316809096618,0.48285997380798734,0.0791361608577509,0.5988141312434605,0.01716073869161923,0.6124173274510187,0.0238096472295976
0.5504866017897867,0.025244938081602157,0.6825691313518565,0.014736083327223773,0.7055458637566246,0.01866310095800265,0.49814327720144985,0.02610459506597796,0.5799782017442036,0.03017559101023801,0.6013808756076419,0.018746020036799135
0.5672480836463601,0.03431900450570682,0.7008043289029734,0.03902514582986158,0.7268632839111989,0.04543319639489307,0.5303944088328297,0.06459010180715523,0.5870322712351342,0.03198457208323469,0.6058404987929323,0.0314914301708817
0.5329107960378429,0.01662127773163025,0.695037455368897,0.014562501535356005,0.721988865964145,0.02190011280592778,0.5217475375171056,0.03132765443384015,0.5622739879196367,0.038978017081407794,0.5743138101491609,0.017971415499981117
0.5397115467220618,0.0089716672783624,0.6818930781799891,0.029734402804975225,0.7122346855724521,0.031067312944923795,0.5082434252661082,0.043774462784193634,0.5549481838736694,0.04779268210087284,0.5621048308465614,0.03276505638788561
0.5044830504505972,0.02432252234553486,0.6970564865775716,0.036458961809729754,0.7326818563419599,0.03582803637417292,0.5381063508031302,0.05239325064986868,0.5349103045600339,0.041286310408846165,0.5470687847762296,0.03044292396535989
0.49801758460944273,0.010272105263706916,0.7054339640002674,0.036472232220256216,0.7379387543595599,0.034148343414408915,0.5457197145436874,0.05089810292160515,0.5284644097261235,0.022326358681359224,0.5487358550770397,0.028743910691145153
0.4432138976810218,0.03465880525262401,0.7035553429651573,0.02486155688319978,0.739286602740548,0.03201867145722137,0.5475698763135458,0.046638808624200674,0.5079268924149186,0.03491317979115194,0.5206999875059375,0.024539026629249595
0.4316155867504084,0.004105583192252179,0.7226342338097963,0.04288217129474863,0.7619463684717845,0.0424641013267868,0.5823654683288322,0.06469922240553114,0.5032138130261085,0.02369493102556774,0.514170698198537,0.010328352941546779
0.4647295844121541,0.017967889743476823,0.7127602659616468,0.03956572050512577,0.7518322524841956,0.04884647688958899,0.5676377141799852,0.07176534689752989,0.501966668112472,0.05015948932713012,0.516119196452419,0.036362134978824054
0.43761432625146596,0.006538378612546689,0.733036940738582,0.03491540183119685,0.774603884915592,0.03985985993513685,0.601599986960377,0.06094236211365168,0.49566954078462494,0.024624309925175343,0.5051156232040128,0.016204830868963134
0.41668499134753106,0.011642089877684688,0.7261359525275427,0.03833758288471431,0.7696264556760495,0.04803976883498069,0.594632700666196,0.07238400099104765,0.47225767709198524,0.032614458583821476,0.47827052405761883,0.022091402574010748
0.4028838875342606,0.023308487889369702,0.7365796666271932,0.03823031376041106,0.7823922228891821,0.03285231024987095,0.6132168647262295,0.05168208986149572,0.46056138036100447,0.03162302196393162,0.4708971933764829,0.01751409745656164
0.36920905183094543,0.021112002367053507,0.7319799783208284,0.03740678118107304,0.7814225986169813,0.03554105305923765,0.6118844440818753,0.05519831406531461,0.4372055775090473,0.025850034056541498,0.44766132067189496,0.015176530447336486
0.37348204808593755,0.01242358891333911,0.7350504774812822,0.04053657204367006,0.781967996968654,0.034410997512355455,0.612658065032965,0.054130250797508696,0.4395250756123914,0.02839681912316335,0.43747111001477873,0.012076484986894873
0.3322564305763827,0.010128806338367458,0.7343676507778282,0.049262118322431055,0.788616783056851,0.0509882077552546,0.6245162278490296,0.0799000382557345,0.41583404741730895,0.03608034685848362,0.41894666210645876,0.019308350630906062
0.3151225410964355,0.013380781993358622,0.7475242824542018,0.05004727673028413,0.8016896885081836,0.053312925678793414,0.6455486247047812,0.08532345038071702,0.40238725371797873,0.017023007844935562,0.4113311438984844,0.01682210933404377
0.2971966027100628,0.012781323282559666,0.7438960749787392,0.03955121832702351,0.8017147828633714,0.04102962704338023,0.6444300233569816,0.06521406373820682,0.39837313711344163,0.03501322417122254,0.39240849428842695,0.01720557397191442
0.2638537995789079,0.003110228164298113,0.7567492623078756,0.039868351724157515,0.8133731445857156,0.039004170982211706,0.6630971976872658,0.06316612598762228,0.3727371399878188,0.022958206632746055,0.36344736267140987,0.006009834159023072
0.2598214447880814,0.001248641910825188,0.7557984669021249,0.04081267741751789,0.8174416364246803,0.04209266992293304,0.6699826218219004,0.06830658621168902,0.36200239419357866,0.023415470721565447,0.3542533320385497,0.010154254978618072
0.22894024004128435,0.009007678522132367,0.7716575542028066,0.03653751586839838,0.8360260792327523,0.0371424912098859,0.7003191698105642,0.06135747961374554,0.3447936681765748,0.024853763502999664,0.33266102037815676,0.013296871436997098
0.2111727154372768,0.015831723834728074,0.7792620452015512,0.04450177898974414,0.8459064655274146,0.047955447822512536,0.7178574733969404,0.08051216178889796,0.3350780124716672,0.028381123162968144,0.31679418314811597,0.006369835669687256
0.19041945970703375,0.00783750476707349,0.7758400631451602,0.03970737513206474,0.8450058907488667,0.04368949563530807,0.7159437274291536,0.07284753539695073,0.3180066649827306,0.024187211181198397,0.29585398675011626,0.009962177405993419
0.1656090819501466,0.004189428491091956,0.7909395174056547,0.04889641532791339,0.8611694925440513,0.052054309348986624,0.7443225460103796,0.08886890947111574,0.3051194282352786,0.02447153654689538,0.2817807016513299,0.012469706976478732
0.137503090094941,0.007918583148762388,0.7945837001559077,0.043334993496488866,0.8677241607954964,0.04543059138228792,0.7550091578615942,0.07824226130035188,0.2862548306101424,0.02405252889862754,0.2556402205202658,0.014777378311557336
0.1173112825119052,0.004830571069791148,0.797698596787321,0.04469579115180838,0.8740900970545141,0.04695230556695974,0.7662380167668235,0.08140001600422504,0.27272185199610094,0.024168531127023413,0.23523228242171446,0.01092473398340713
0.0915422321562544,0.006773567337660114,0.8055367204805419,0.04336330718273505,0.8838355687120156,0.04709426342596078,0.7833831821681266,0.08235587303357242,0.2557478643618096,0.022840510866348092,0.2147968210526312,0.008415325054852948
0.069656177287457,0.005879164296487347,0.8116221582480966,0.04413763370105884,0.893399638670407,0.04796971112664001,0.8004640075619877,0.08478821342585112,0.24432840222344368,0.023555629541478707,0.1954914404669895,0.009077530933726152
0.04709729422408673,0.0010128543884921819,0.8144825557911708,0.04788218809927359,0.8982693472088878,0.051371654725781465,0.8095268670443473,0.0913877240530058,0.2287058111857393,0.02469215582164428,0.17562085778632755,0.012419743812580673
0.022697028061860164,0.00025321810886751633,0.8226198400090142,0.046723237123929985,0.9091464550164848,0.050300944583302976,0.829077461695014,0.09053731440481508,0.21430912136960215,0.024632240150219906,0.15248685608452228,0.011270471653019254
