gen,dpw,dpw_NMDF,dmst,dmst_NMDF,drad,drad_NMDF,dmid,dmid_NMDF
1,1.0,202.06034018717943,1.0,14318.37461143938,1.0,16092.761193080016,1.0,14219.890528056183
2,0.9682274954095698,202.06034018717943,0.9786235665389674,14318.37461143938,0.9782062507267364,16092.761193080016,0.9801356286942604,14219.890528056183
3,0.9839727578603782,202.06034018717943,0.9711325005445024,14318.37461143938,0.9860644298292811,16092.761193080016,0.9589627562026666,14219.890528056183
4,0.9651634831153123,202.06034018717943,0.9725844161804427,14318.37461143938,0.9734215153021301,16092.761193080016,0.9701481799672758,14219.890528056183
5,0.964132965386162,202.06034018717943,0.9658552861482582,14318.37461143938,0.9722791831473624,16092.761193080016,0.9676313909672066,14219.890528056183
6,0.930709069532671,202.06034018717943,0.9232021737964866,14318.37461143938,0.9450986679668902,16092.761193080016,0.9247057573031706,14219.890528056183
7,0.9224616131089028,202.06034018717943,0.9185819339201767,14318.37461143938,0.9366074783879589,16092.761193080016,0.9200954619448651,14219.890528056183
8,0.9162961418261508,202.06034018717943,0.9117758739899542,14318.37461143938,0.9221515677901249,16092.761193080016,0.9119421960920989,14219.890528056183
9,0.89991278278563,202.06034018717943,0.9113660324659676,14318.37461143938,0.9147051649138996,16092.761193080016,0.9131928598812622,14219.890528056183
10,0.9031441489190649,202.06034018717943,0.9091463822156693,14318.37461143938,0.9023402319189634,16092.761193080016,0.9057110421933732,14219.890528056183
11,0.910085447228086,202.06034018717943,0.9199121024684506,14318.37461143938,0.9264901634970805,16092.761193080016,0.9220112105018683,14219.890528056183
12,0.8930951350064498,202.06034018717943,0.9019765741244002,14318.37461143938,0.905764286212503,16092.761193080016,0.9033251454390864,14219.890528056183
13,0.8723668960939132,202.06034018717943,0.8904901385067433,14318.37461143938,0.8907456141929777,16092.761193080016,0.8913508880213112,14219.890528056183
14,0.8708742521950408,202.06034018717943,0.8799841664800223,14318.37461143938,0.8856126739273199,16092.761193080016,0.880787256845891,14219.890528056183
15,0.8640917468287502,202.06034018717943,0.8730663290850575,14318.37461143938,0.8684109106727257,16092.761193080016,0.8781472752535693,14219.890528056183
16,0.8672941690929359,202.06034018717943,0.8811811410712906,14318.37461143938,0.8756261828290661,16092.761193080016,0.8869611595137878,14219.890528056183
17,0.8416035577882669,202.06034018717943,0.844847108204793,14318.37461143938,0.8557955265027295,16092.761193080016,0.8492576982503905,14219.890528056183
18,0.8201656150850332,202.06034018717943,0.8219840735639106,14318.37461143938,0.8221872343708961,16092.761193080016,0.8204655402909796,14219.890528056183
19,0.8214243807051312,202.06034018717943,0.8309748907663607,14318.37461143938,0.8295631832299943,16092.761193080016,0.8329972679784137,14219.890528056183
20,0.8226510600645289,202.06034018717943,0.8305135836637894,14318.37461143938,0.8292086358645934,16092.761193080016,0.8330174749396256,14219.890528056183
21,0.8025293109345715,202.06034018717943,0.7986949756570881,14318.37461143938,0.804290240201162,16092.761193080016,0.7956403974280232,14219.890528056183
22,0.8046880766954057,202.06034018717943,0.8127254899140506,14318.37461143938,0.811702288781366,16092.761193080016,0.8057656065192453,14219.890528056183
23,0.8037747349208363,202.06034018717943,0.7983578770833932,14318.37461143938,0.8136877576551705,16092.761193080016,0.8002576377708724,14219.890528056183
24,0.782693258127728,202.06034018717943,0.784615150503733,14318.37461143938,0.7877493585432482,16092.761193080016,0.783515663116345,14219.890528056183
25,0.7856340124723648,202.06034018717943,0.792632289986189,14318.37461143938,0.7983529474881994,16092.761193080016,0.7941842251889794,14219.890528056183
26,0.769597492963263,202.06034018717943,0.7698038902336178,14318.37461143938,0.7769570305821724,16092.761193080016,0.7745065085342853,14219.890528056183
27,0.7788566946564764,202.06034018717943,0.781492315561545,14318.37461143938,0.7781203671634979,16092.761193080016,0.7782272845040721,14219.890528056183
