dpw,dpw_std,dtd,dtd_std,dmi,dmi_std,dvac,dvac_std,dtap,dtap_std,dmid,dmid_std
0.6863675685534416,0.07309492911458836,0.7133678333650083,0.07732546433146172,0.5148728931139622,0.10969038668070215,0.5389743908028591,0.3058234613528467,0.713367833365008,0.07732546433146167,0.4009259547241232,0.015680053577545934
0.6902772987357548,0.07296928975350596,0.7184984322251483,0.07743713456056213,0.5222365069189467,0.11119553934783831,0.5699095318367583,0.3115726754037911,0.7184984322251483,0.07743713456056216,0.39143516690131797,0.013553469612225352
0.6953510915325503,0.06966308275367199,0.7250725111336236,0.07469996523564285,0.5313102312078247,0.10867738655459441,0.5905949060894278,0.312345013746719,0.7250725111336236,0.07469996523564279,0.3771524952447782,0.014431999671025127
0.6964789272946372,0.07526693624579657,0.7280310732565364,0.08036110855634394,0.5364871513954691,0.11737070614118464,0.5884942253014763,0.3009617451159635,0.7280310732565364,0.08036110855634387,0.36174157855946626,0.011347976952452517
0.701693750066858,0.07490909439784138,0.7343836272242327,0.08023876014161875,0.5457575705640848,0.11834576314847053,0.5828718037131435,0.30312292285111886,0.7343836272242323,0.08023876014161868,0.3467188920211876,0.012773148641806169
0.7047909119163848,0.07639189805297189,0.7395252665369747,0.0820339269789726,0.5536271850221751,0.12178103919000642,0.600603318500193,0.3051470811292119,0.7395252665369747,0.08203392697897263,0.3329230629690435,0.012355770175904808
0.7077627199577451,0.08061184451240361,0.7437732513731105,0.08634645009411218,0.5606543589019831,0.12883890378544777,0.5901099942392625,0.2971536815104712,0.7437732513731105,0.08634645009411214,0.3217741453043583,0.012055510146995336
0.7114486132542589,0.07846143344552485,0.7490047545995657,0.08430813647418041,0.5681159842885045,0.12739103464109106,0.6185507578155494,0.29092300804990695,0.7490047545995657,0.08430813647418033,0.30460395894059883,0.012821628343127386
0.7179118539632495,0.08171418320854805,0.758047961854125,0.08794137345430685,0.5823703976362229,0.13397465662078498,0.6146508009808247,0.30691790557938775,0.758047961854125,0.08794137345430682,0.291208879004939,0.011416442196771303
0.7199092522908656,0.08157525892601382,0.7617021774670245,0.08798072489682081,0.5879308151113763,0.1351381876759704,0.6444067649812797,0.3033596638950522,0.7617021774670245,0.08798072489682067,0.27451593507355354,0.011081603893216123
0.7261434996570608,0.08531423228029804,0.7700436832901529,0.091270027591566,0.6012974921116309,0.14147997165190954,0.6484067905717957,0.3222075036235613,0.770043683290153,0.09127002759156601,0.2606319516084157,0.011174777378449923
0.7305777024927319,0.08514590073183613,0.7763005872525472,0.09184560500472944,0.6110782169273342,0.14273946160679687,0.6519197544067249,0.29629420709086407,0.7763005872525471,0.0918456050047294,0.2473197772992528,0.010714985395557949
0.7344043472361118,0.08557659850195978,0.7821674507547229,0.09198263546921452,0.6202467262480049,0.14454926910376242,0.6526629326567799,0.30169210389699846,0.782167450754723,0.0919826354692145,0.22996013755026154,0.00963778275130244
0.7396152588331377,0.08763506364620033,0.7892864853569581,0.09364793448059724,0.6317430915996218,0.14819883425448,0.6582360118217808,0.29879655367134283,0.7892864853569581,0.09364793448059731,0.2178859187220973,0.007849388876793963
0.7444324898733639,0.08788898029430242,0.7962478824224004,0.09363792767092133,0.6427787517606615,0.1489152672241059,0.679237887729822,0.3071808429133253,0.7962478824224004,0.09363792767092127,0.2025401080042559,0.008489229537676082
0.7488851134431194,0.09028585777841533,0.8022641705108922,0.09530795813940933,0.6527114061702332,0.15257651247137097,0.6665985134787785,0.300679736189037,0.8022641705108918,0.09530795813940922,0.188471060944446,0.007742708413179404
0.7555328720611182,0.09116102445006875,0.8112006447944349,0.09606209280838482,0.6672744117896336,0.15535768396929478,0.6837247043613723,0.30154457626545955,0.8112006447944347,0.09606209280838472,0.17337819228268925,0.0073667542949346215
0.7598169882452658,0.09242308146790558,0.8174504681113177,0.09682657464521789,0.6776006533729388,0.157749877182967,0.6992800942712775,0.29795299520584567,0.8174504681113178,0.09682657464521789,0.1584986595524059,0.005755644296620699
0.7650066970537424,0.09346337626715218,0.8245706812302808,0.09652901840933704,0.6892346597396392,0.15865637291108955,0.6942918099766479,0.3097113832435547,0.8245706812302808,0.0965290184093371,0.14439360119181743,0.006369898968744799
0.7696244262029794,0.09477334504415316,0.8309968952732096,0.09734718869091336,0.7000323150997377,0.16030006142041417,0.7028697635290883,0.30125883620596167,0.8309968952732096,0.09734718869091342,0.1299621989937836,0.005612634125544094
0.7770717593919949,0.09515023097911482,0.840229863415924,0.09687108681491237,0.7153702308366446,0.1608369059300146,0.7191096888862053,0.30300783153603955,0.840229863415924,0.09687108681491237,0.11557887856390289,0.004177415993260877
0.7818515197300466,0.09647696704034896,0.8467257472635022,0.09733917691341205,0.7264194064411168,0.16230102583408415,0.7198164201958039,0.3012052808706317,0.8467257472635026,0.09733917691341197,0.10081685853282339,0.003959817965451195
0.7880986438294313,0.09763373023116777,0.8547747732407881,0.09744356024070516,0.7401351604012243,0.16346257612331963,0.7325707117623546,0.3035210467494819,0.8547747732407878,0.09744356024070511,0.08710826373292951,0.0035719166048012625
0.7942132927928537,0.09735663725783326,0.8630007279803897,0.09660385968829267,0.754102562201358,0.1632912022147491,0.7355290853429921,0.30099274309091534,0.8630007279803897,0.09660385968829256,0.07294799511410309,0.003093305956192447
0.7992899789919357,0.09907630154628688,0.8695374193533516,0.09699536508831194,0.7655034245043011,0.1648945831880045,0.7422196459893401,0.2988609040977979,0.8695374193533515,0.09699536508831201,0.05782482349420122,0.0024436481612246192
0.8050724241452193,0.09953363716902891,0.8768599648770373,0.0962231576391374,0.7781422940702055,0.16439443801399667,0.7494089921396294,0.29601618292213844,0.8768599648770373,0.09622315763913736,0.04339241374438399,0.0018363451479224391
0.8109731193923949,0.10012943085641839,0.884043616709004,0.09526584506569513,0.7906086974800166,0.16364850541778214,0.754403502535506,0.29485410684363633,0.8840436167090039,0.09526584506569515,0.02920586532816116,0.0011053932591745174
0.8170127060646835,0.100965353214499,0.8908243867134121,0.09384833035366218,0.8023755970734976,0.16191097637890373,0.758826656486298,0.29185666009502614,0.8908243867134122,0.09384833035366216,0.014491655024839026,0.0005379800413331808
