gen,dmid,dmid_NMDF,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF,dvac,dvac_NMDF,dtap,dtap_NMDF
1,1.0,6597.3730779788075,1.0,126.19955490398623,1.0,9.041564960549508,1.0,817498.9693583655,1.0,3.5612145400941286,1.0,9.041564960549504
2,0.9930338964767784,6597.3730779788075,0.9915976106826901,126.19955490398623,0.9934199019617798,9.041564960549508,0.9868831016137516,817498.9693583655,0.3211834528106099,3.5612145400941286,0.9934199019617797,9.041564960549504
3,0.977587228830502,6597.3730779788075,0.9885369495767763,126.19955490398623,0.9890513973515229,9.041564960549508,0.9782226666030011,817498.9693583655,0.5053892772611353,3.5612145400941286,0.9890513973515235,9.041564960549504
4,0.9754854883060589,6597.3730779788075,0.9719494774050033,126.19955490398623,0.9729341861401063,9.041564960549508,0.9466009305601132,817498.9693583655,0.09074100183017537,3.5612145400941286,0.9729341861401074,9.041564960549504
5,0.9771204018932694,6597.3730779788075,0.9616514024573185,126.19955490398623,0.9615602504138957,9.041564960549508,0.9245981151760343,817498.9693583655,0.7611613667580701,3.5612145400941286,0.961560250413896,9.041564960549504
6,0.9778739328916511,6597.3730779788075,0.9310014666543569,126.19955490398623,0.9304964116350654,9.041564960549508,0.8658235720657331,817498.9693583655,1.0,4.058634772186405,0.9304964116350654,9.041564960549504
7,0.9777307171382978,6597.3730779788075,0.9619518031060204,126.19955490398623,0.9620416730622898,9.041564960549508,0.9255241807084911,817498.9693583655,0.5093262994488071,4.058634772186405,0.9620416730622904,9.041564960549504
8,0.9474642019061129,6597.3730779788075,0.9216430669753345,126.19955490398623,0.9222261638998998,9.041564960549508,0.8505010973815262,817498.9693583655,0.5163750236681554,4.058634772186405,0.9222261638999005,9.041564960549504
9,0.8855877148249908,6597.3730779788075,0.9139568685276608,126.19955490398623,0.914291883770811,9.041564960549508,0.835929648729179,817498.9693583655,1.0,5.16646096645442,0.9142918837708114,9.041564960549504
10,0.8809051554367104,6597.3730779788075,0.8842141996322643,126.19955490398623,0.8843563950537385,9.041564960549508,0.782086233472446,817498.9693583655,0.5521397337826162,5.16646096645442,0.8843563950537396,9.041564960549504
11,0.9000234658847781,6597.3730779788075,0.9065240235478371,126.19955490398623,0.9070866884565582,9.041564960549508,0.8228062603750849,817498.9693583655,1.0,10.9185502904547,0.9070866884565579,9.041564960549504
