gen,dmid,dmid_NMDF,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF,dvac,dvac_NMDF,dtap,dtap_NMDF
1,1.0,6700.176173549324,1.0,127.37941578776277,1.0,9.13023814892501,1.0,833612.486560855,1.0,3.301759916841164,1.0,9.130238148925004
2,0.9786921465224487,6700.176173549324,0.9892525600878123,127.37941578776277,0.9881694854515577,9.13023814892501,0.9764789319775972,833612.486560855,0.19790163170805364,3.301759916841164,0.9881694854515581,9.130238148925004
3,0.95882088842813,6700.176173549324,0.949827908622687,127.37941578776277,0.9489001837191675,9.13023814892501,0.9004115586622709,833612.486560855,0.6219523842467015,3.301759916841164,0.9489001837191681,9.130238148925004
4,0.9542595522412237,6700.176173549324,0.949379538465669,127.37941578776277,0.9499687698132975,9.13023814892501,0.9024406636205908,833612.486560855,0.9376493036609698,3.301759916841164,0.9499687698132983,9.130238148925004
5,0.9492372710033955,6700.176173549324,0.9245280038428951,127.37941578776277,0.9248462046500886,9.13023814892501,0.8553405022556734,833612.486560855,1.0,3.4609812187027877,0.9248462046500885,9.130238148925004
6,0.9682225751981339,6700.176173549324,0.959751849482564,127.37941578776277,0.9589728187704234,9.13023814892501,0.9196288671404905,833612.486560855,0.8628477362387894,3.4609812187027877,0.9589728187704231,9.130238148925004
7,0.9390140868281646,6700.176173549324,0.9322009485831495,127.37941578776277,0.9312861861495569,9.13023814892501,0.8672939605129892,833612.486560855,0.30168761314779113,3.4609812187027877,0.931286186149558,9.130238148925004
8,0.9151033330416581,6700.176173549324,0.9091436084313282,127.37941578776277,0.9087532229478339,9.13023814892501,0.8258324202180752,833612.486560855,0.8132380833226759,3.4609812187027877,0.9087532229478338,9.130238148925004
9,0.9322875341525952,6700.176173549324,0.9272074364722829,127.37941578776277,0.9260460593393635,9.13023814892501,0.8575613040179648,833612.486560855,0.5197075071353824,3.4609812187027877,0.926046059339364,9.130238148925004
10,0.949013111682341,6700.176173549324,0.8998021496100505,127.37941578776277,0.8997970797036368,9.13023814892501,0.8096347846431944,833612.486560855,0.701021605221316,3.4609812187027877,0.8997970797036376,9.130238148925004
11,0.9048113857523662,6700.176173549324,0.9132634976830388,127.37941578776277,0.9120675392488078,9.13023814892501,0.8318671961513764,833612.486560855,1.0,4.594806021139587,0.9120675392488083,9.130238148925004
12,0.9178394290492778,6700.176173549324,0.8860517968540111,127.37941578776277,0.885785408048063,9.13023814892501,0.7846157891108753,833612.486560855,0.18028480610667452,4.594806021139587,0.8857854080480639,9.130238148925004
13,0.8974561468684189,6700.176173549324,0.864649805924755,127.37941578776277,0.8645467221593321,9.13023814892501,0.7474410347964469,833612.486560855,1.0,5.234853191166861,0.864546722159333,9.130238148925004
14,0.8507854058421243,6700.176173549324,0.85848827767991,127.37941578776277,0.8576306916481725,9.13023814892501,0.7355304032569248,833612.486560855,0.4418433493925681,5.234853191166861,0.8576306916481736,9.130238148925004
15,0.8325371653263693,6700.176173549324,0.8354983838212514,127.37941578776277,0.834934525361753,9.13023814892501,0.6971156616410572,833612.486560855,0.7211328160604735,5.234853191166861,0.8349345253617539,9.130238148925004
16,0.8562174224847493,6700.176173549324,0.848278145074777,127.37941578776277,0.8478794190669764,9.13023814892501,0.7188995092773538,833612.486560855,0.2727852700034331,5.234853191166861,0.8478794190669766,9.130238148925004
17,0.8300378499943772,6700.176173549324,0.8311652386990093,127.37941578776277,0.8301202903722096,9.13023814892501,0.6890996964876428,833612.486560855,0.7223152012017033,5.234853191166861,0.8301202903722104,9.130238148925004
18,0.7821716200322341,6700.176173549324,0.8051176435621478,127.37941578776277,0.805084140819399,9.13023814892501,0.6481604737989104,833612.486560855,0.36601010525449584,5.234853191166861,0.8050841408193993,9.130238148925004
19,0.8132008259662328,6700.176173549324,0.8193254833447239,127.37941578776277,0.8186122737048593,9.13023814892501,0.67012605466024,833612.486560855,0.1359722245074941,5.234853191166861,0.8186122737048597,9.130238148925004
20,0.7821082014853608,6700.176173549324,0.7803585372385347,127.37941578776277,0.7802094983756038,9.13023814892501,0.6087268613555114,833612.486560855,0.2974456581894917,5.234853191166861,0.7802094983756038,9.130238148925004
