gen,dmid,dmid_NMDF,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF,drad,drad_NMDF,dmst,dmst_NMDF
1,1.0,9690.950188228608,1.0,154.99952294926294,1.0,7.355627524817594,1.0,1217368.2663867192,1.0,11519.622886377818,1.0,9873.398085146431
2,0.9700695990308814,9690.950188228608,0.9793675449602176,154.99952294926294,0.9787290653691731,7.355627524817594,0.9579105833984141,1217368.2663867192,0.9664521926098827,11519.622886377818,0.9712997368629621,9873.398085146431
3,0.9646243402833483,9690.950188228608,0.9829882144790598,154.99952294926294,0.9826333751722037,7.355627524817594,0.9655683500023146,1217368.2663867192,0.9753922950066878,11519.622886377818,0.9624281016920909,9873.398085146431
4,0.9423228480612268,9690.950188228608,0.958672401043047,154.99952294926294,0.9591543544116495,7.355627524817594,0.9199770755868268,1217368.2663867192,0.9598709993216333,11519.622886377818,0.9375524575420442,9873.398085146431
5,0.9606238147546367,9690.950188228608,0.9743189805004436,154.99952294926294,0.9752827170327952,7.355627524817594,0.9511763781428731,1217368.2663867192,0.981621389884857,11519.622886377818,0.9624179250204034,9873.398085146431
6,0.9380263104570451,9690.950188228608,0.9598928649220948,154.99952294926294,0.959957402947884,7.355627524817594,0.9215182154744476,1217368.2663867192,0.9438988677684896,11519.622886377818,0.9415914918754976,9873.398085146431
7,0.9166072295226279,9690.950188228608,0.935378977639079,154.99952294926294,0.9360156408280585,7.355627524817594,0.8761252798747621,1217368.2663867192,0.9264184490888734,11519.622886377818,0.9143036869670522,9873.398085146431
8,0.9425043757538706,9690.950188228608,0.9427851106991322,154.99952294926294,0.9428589770329399,7.355627524817594,0.8889830505716012,1217368.2663867192,0.9399118473328327,11519.622886377818,0.9399559962434193,9873.398085146431
9,0.9381994187935726,9690.950188228608,0.9458355533067386,154.99952294926294,0.9454803102479427,7.355627524817594,0.8939330170665482,1217368.2663867192,0.938354746148428,11519.622886377818,0.9436045983575032,9873.398085146431
10,0.886475339065326,9690.950188228608,0.9035805759630147,154.99952294926294,0.9036925823337045,7.355627524817594,0.8166602833649613,1217368.2663867192,0.8983460331419812,11519.622886377818,0.8857737727261144,9873.398085146431
11,0.873882982501143,9690.950188228608,0.903314192876715,154.99952294926294,0.9040113188077925,7.355627524817594,0.8172364645326046,1217368.2663867192,0.8857375738738817,11519.622886377818,0.8755300012496309,9873.398085146431
12,0.8936756508512388,9690.950188228608,0.8953525584257415,154.99952294926294,0.8961483784890226,7.355627524817594,0.8030819162685053,1217368.2663867192,0.9102462317167018,11519.622886377818,0.8909815049090998,9873.398085146431
13,0.8558431552665152,9690.950188228608,0.8791841401592487,154.99952294926294,0.880058650420518,7.355627524817594,0.774503228179984,1217368.2663867192,0.8707895932895946,11519.622886377818,0.8547421318753208,9873.398085146431
14,0.8840699051818466,9690.950188228608,0.8807398922266412,154.99952294926294,0.8809413426583101,7.355627524817594,0.7760576492046272,1217368.2663867192,0.8824761289536587,11519.622886377818,0.8794661057143687,9873.398085146431
