gen,dmid,dmid_NMDF,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF,dvac,dvac_NMDF,dtap,dtap_NMDF
1,1.0,6715.038177072124,1.0,125.61521258022114,1.0,9.007020212443475,1.0,811264.1310736535,1.0,5.522257317081968,1.0,9.007020212443477
2,0.9944779666991282,6715.038177072124,1.0,126.90649049076791,1.0,9.090792697104586,1.0,826425.1186173005,0.31891267511047766,5.522257317081968,1.0,9.090792697104584
3,0.9463856720750008,6715.038177072124,0.9506259532535615,126.90649049076791,0.9515411245362853,9.090792697104586,0.9054305116837772,826425.1186173005,0.440117073029646,5.522257317081968,0.9515411245362848,9.090792697104584
4,0.9879852277188771,6715.038177072124,0.9624593407568834,126.90649049076791,0.9613985530637604,9.090792697104586,0.9242871778330926,826425.1186173005,0.4326428664869559,5.522257317081968,0.9613985530637608,9.090792697104584
5,0.9737210428198118,6715.038177072124,0.9491410637441092,126.90649049076791,0.9493269859999843,9.090792697104586,0.9012217263478159,826425.1186173005,0.12211246879990786,5.522257317081968,0.9493269859999853,9.090792697104584
6,0.9338423216336922,6715.038177072124,0.9254721329493988,126.90649049076791,0.9254735074259806,9.090792697104586,0.8565012129473465,826425.1186173005,1.0,6.187208960369855,0.9254735074259806,9.090792697104584
7,0.916582062654619,6715.038177072124,0.9056035353936445,126.90649049076791,0.9061106692200336,9.090792697104586,0.8210365448743783,826425.1186173005,0.9457928528178213,6.187208960369855,0.9061106692200344,9.090792697104584
8,0.9094313821749391,6715.038177072124,0.9052079878334565,126.90649049076791,0.9055989423867304,9.090792697104586,0.8201094444519665,826425.1186173005,0.1891039591992564,6.187208960369855,0.9055989423867316,9.090792697104584
9,0.8905772572248523,6715.038177072124,0.8912260566109653,126.90649049076791,0.8918858081326965,9.090792697104586,0.7954602947485131,826425.1186173005,1.0,9.349321541607138,0.8918858081326966,9.090792697104584
10,0.8844607813218462,6715.038177072124,0.878409744155445,126.90649049076791,0.8790549874394392,9.090792697104586,0.772737670942153,826425.1186173005,0.08296792656682982,9.349321541607138,0.8790549874394394,9.090792697104584
11,0.8867059386003516,6715.038177072124,0.8897943204961569,126.90649049076791,0.890271045752213,9.090792697104586,0.7925825349047387,826425.1186173005,0.11041617611521207,9.349321541607138,0.8902710457522128,9.090792697104584
12,0.9005058482724657,6715.038177072124,0.8784565941181158,126.90649049076791,0.8783091178866937,9.090792697104586,0.7714269065629018,826425.1186173005,0.4070257584669679,9.349321541607138,0.8783091178866936,9.090792697104584
13,0.8920055902912589,6715.038177072124,0.8771603312956968,126.90649049076791,0.8774886784701971,9.090792697104586,0.7699863808433741,826425.1186173005,0.3249854822765611,9.349321541607138,0.8774886784701978,9.090792697104584
14,0.8484609198246211,6715.038177072124,0.8443255366707247,126.90649049076791,0.8452488613940149,9.090792697104586,0.7144456376878779,826425.1186173005,0.31766687896409984,9.349321541607138,0.8452488613940145,9.090792697104584
15,0.855291564031634,6715.038177072124,0.8618454258634131,126.90649049076791,0.8625365429973372,9.090792697104586,0.7439692880057969,826425.1186173005,0.26104636778514334,9.349321541607138,0.862536542997337,9.090792697104584
16,0.8205115777869119,6715.038177072124,0.8264430561973328,126.90649049076791,0.8270461548889573,9.090792697104586,0.6840053423166091,826425.1186173005,0.2950305256519266,9.349321541607138,0.8270461548889573,9.090792697104584
17,0.8317926082193638,6715.038177072124,0.8168527618304419,126.90649049076791,0.8164657225723971,9.090792697104586,0.6666162761356671,826425.1186173005,0.09292343392068246,9.349321541607138,0.8164657225723976,9.090792697104584
18,0.7997282338728483,6715.038177072124,0.8086319506505478,126.90649049076791,0.8088332046711025,9.090792697104586,0.6542111529785262,826425.1186173005,0.39043014627636796,9.349321541607138,0.8088332046711029,9.090792697104584
19,0.808883578503135,6715.038177072124,0.805236187499016,126.90649049076791,0.8060892879585692,9.090792697104586,0.6497799401615539,826425.1186173005,0.4901538006113754,9.349321541607138,0.8060892879585698,9.090792697104584
20,0.8075838752995518,6715.038177072124,0.8202152328320409,126.90649049076791,0.8208517696444854,9.090792697104586,0.6737976277284835,826425.1186173005,0.3347706971114594,9.349321541607138,0.8208517696444856,9.090792697104584
21,0.8004037754092027,6715.038177072124,0.7825400498630569,126.90649049076791,0.7829781946594613,9.090792697104586,0.6130548533121908,826425.1186173005,0.09850199868964025,9.349321541607138,0.7829781946594624,9.090792697104584
22,0.810295295910151,6715.038177072124,0.7934228225652148,126.90649049076791,0.7933435081670448,9.090792697104586,0.6293939219507954,826425.1186173005,0.4067872697078544,9.349321541607138,0.7933435081670458,9.090792697104584
23,0.7872128289688975,6715.038177072124,0.7753974004534152,126.90649049076791,0.7750729081396572,9.090792697104586,0.6007380129320673,826425.1186173005,0.06562442012175315,9.349321541607138,0.7750729081396585,9.090792697104584
24,0.7685153983357963,6715.038177072124,0.7705967236141186,126.90649049076791,0.7698405716944954,9.090792697104586,0.5926545058269084,826425.1186173005,0.056213908630722086,9.349321541607138,0.769840571694496,9.090792697104584
25,0.7715541513701116,6715.038177072124,0.7560722443534358,126.90649049076791,0.7555453235887868,9.090792697104586,0.5708487359968853,826425.1186173005,0.4365627894406136,9.349321541607138,0.7555453235887873,9.090792697104584
26,0.7525157274027092,6715.038177072124,0.7589648777220954,126.90649049076791,0.7586323010228289,9.090792697104586,0.5755229681551924,826425.1186173005,0.15623260361992758,9.349321541607138,0.7586323010228291,9.090792697104584
27,0.7441125144504191,6715.038177072124,0.7374559148729541,126.90649049076791,0.7377227819505021,9.090792697104586,0.5442349030087884,826425.1186173005,0.22943757133414486,9.349321541607138,0.7377227819505024,9.090792697104584
28,0.6994369990254146,6715.038177072124,0.706265096978177,126.90649049076791,0.7066623262536471,9.090792697104586,0.4993716433462158,826425.1186173005,0.0875548774360814,9.349321541607138,0.7066623262536471,9.090792697104584
29,0.6877994444093395,6715.038177072124,0.7070675309582979,126.90649049076791,0.7080283560439345,9.090792697104586,0.5013041529622763,826425.1186173005,0.5622455229423287,9.349321541607138,0.7080283560439344,9.090792697104584
30,0.7152646992330491,6715.038177072124,0.7034112373587745,126.90649049076791,0.7036061648402577,9.090792697104586,0.49506163520121577,826425.1186173005,0.09095545583285713,9.349321541607138,0.7036061648402576,9.090792697104584
31,0.7180209233281902,6715.038177072124,0.6855203557816384,126.90649049076791,0.6863804115448163,9.090792697104586,0.4711180693524316,826425.1186173005,0.17264728471405608,9.349321541607138,0.6863804115448167,9.090792697104584
32,0.6495848805668928,6715.038177072124,0.6690035550998368,126.90649049076791,0.6695956061427741,9.090792697104586,0.4483582757657098,826425.1186173005,0.2970314506316767,9.349321541607138,0.6695956061427747,9.090792697104584
33,0.6485392042160939,6715.038177072124,0.6593671911746714,126.90649049076791,0.6596315485065556,9.090792697104586,0.4351137797851567,826425.1186173005,0.06642369707265268,9.349321541607138,0.6596315485065558,9.090792697104584
