dpw,dpw_std,dtd,dtd_std,dmi,dmi_std,dvac,dvac_std,dtap,dtap_std
0.6838808352510125,0.02016057966976531,0.6880024802748298,0.020477971532794063,0.47376676018241554,0.02830632579360081,0.36417663761955366,0.25287369102668295,0.6880024802748301,0.020477971532793956
0.6783448528526738,0.02267426548544885,0.6829584167859784,0.02336849496919231,0.466978285615935,0.031989305352030054,0.32940245309346283,0.2169190200612733,0.6829584167859781,0.02336849496919237
0.677646530484346,0.021738096060922047,0.6826773173144934,0.022213698618338367,0.46654176798201985,0.030352494832692267,0.3563197800711981,0.24652684806939,0.6826773173144933,0.022213698618338433
0.6744765065226485,0.01887719974483474,0.6796483303923047,0.019569432373278763,0.4623048156884594,0.02677099223577171,0.35792463905296906,0.23019666878512857,0.6796483303923045,0.019569432373278735
0.6734124980070212,0.023040360296613743,0.6791189017708029,0.023754443708831192,0.4617667563382975,0.03223745776613028,0.3381673026430532,0.26571795421426625,0.6791189017708028,0.02375444370883132
0.6706253528353641,0.02600405344645659,0.6768732997922704,0.02695637278876407,0.45888411000560353,0.03634617220169176,0.3721258401031556,0.22226264424131648,0.6768732997922704,0.026956372788764033
0.6692066570127913,0.02548926144516475,0.6757819919605228,0.026236937655920455,0.4573696775556927,0.035424282614995084,0.3434216103467682,0.23671419146598607,0.6757819919605228,0.02623693765592055
0.6667606594418123,0.028896945512285048,0.6737365261575292,0.030028101136617358,0.454822593536686,0.040507015741879135,0.38398425924182467,0.2485243454317372,0.6737365261575292,0.030028101136617347
0.6659978935375953,0.024940983343284543,0.6735127265014413,0.02577318626430523,0.4542836498896202,0.034697591709560445,0.4031775012005109,0.25156910313919034,0.6735127265014416,0.02577318626430523
0.6643735044524174,0.02729825926743705,0.6724816187274233,0.028659711370900544,0.4530529065821185,0.038718387917476664,0.3862003152884583,0.22510971132187582,0.6724816187274232,0.02865971137090052
0.6652222690332087,0.028554263477929755,0.6741041657683071,0.029801768872112142,0.45530457173409217,0.03987403386479366,0.3936943134327231,0.2632291716130491,0.6741041657683072,0.02980176887211216
0.6601584344506183,0.02698712277049745,0.6692457082980328,0.02805938312666017,0.4486771470567845,0.03763545193874406,0.35563562475825305,0.2525478149983516,0.6692457082980329,0.02805938312666011
0.6574824122010935,0.027087578092435984,0.6672297393568143,0.028331525602702596,0.4459982004251388,0.0379566359033504,0.3768062930177731,0.2606024944713247,0.6672297393568143,0.028331525602702502
0.6596673988237608,0.030519499002427942,0.6702645354417975,0.03216983031769731,0.4502894454536782,0.043176173429848294,0.3885229598865807,0.25608255507184535,0.6702645354417975,0.03216983031769722
0.6560665099201836,0.03067443448296135,0.6672637713832101,0.03217963637009804,0.4462764695974562,0.04283565651967888,0.4125895488929473,0.2580329818554221,0.6672637713832098,0.03217963637009805
0.6588371120025934,0.0318504666215488,0.6709554658719837,0.03366469655315585,0.45131454897750667,0.04546129223857731,0.4088546559927822,0.27814737679872087,0.6709554658719835,0.03366469655315588
0.6594411342702037,0.033861970578323144,0.6722915065032954,0.03590024905413759,0.45326469759861965,0.04824988318388852,0.48014353405875876,0.2879765432753895,0.6722915065032954,0.03590024905413758
0.6592500260479632,0.032486242783661634,0.6732273237402027,0.03481003350451053,0.45444676786298044,0.04670998320802295,0.44150295087108304,0.2768545770831535,0.6732273237402028,0.03481003350451054
0.6602525128760726,0.034000129929233854,0.6750543909392277,0.03601701296868119,0.456995655949518,0.0486785263539447,0.46117092793214476,0.2703308684273304,0.6750543909392277,0.036017012968681095
0.663266993909873,0.03379849607767562,0.6791811544333883,0.03596354183379988,0.46258041687870116,0.048405196561183784,0.46724185797918105,0.29908908716270455,0.6791811544333881,0.03596354183379988
0.6643091726461416,0.03403433788078629,0.6812179193311877,0.036501509781512655,0.4653902138342425,0.049757369479979975,0.4202875344008984,0.2522155016248641,0.6812179193311876,0.03650150978151254
0.6638059677736965,0.03611035848952253,0.6817568019962978,0.03817108745721476,0.4662493689858857,0.05151644415886898,0.43043154898765407,0.25160608754378977,0.681756801996298,0.03817108745721475
0.6640524887155401,0.03598183469626734,0.6831162156440265,0.03840883380851445,0.46812300259034617,0.05240261810670065,0.44995851602758585,0.2766255502316586,0.6831162156440265,0.03840883380851448
0.6674825408777442,0.0357480408768079,0.6874983894746055,0.038174905377339606,0.474111358930745,0.052347196589146085,0.4885862699371948,0.2832908282755881,0.6874983894746055,0.03817490537733956
0.669666008617964,0.03740926494065305,0.6907779562406869,0.04006191474496267,0.47877914184109316,0.05508337239553776,0.5035413043557427,0.2977253695128119,0.6907779562406868,0.04006191474496265
0.6703955232002327,0.0399976013102429,0.6929501714471652,0.0428343104811513,0.4820147182630513,0.059043939304238714,0.5064108139324537,0.2839173080672102,0.6929501714471652,0.04283431048115122
0.6731179801844718,0.04009869301597791,0.6970717718730144,0.043034996236036016,0.4877610660432195,0.059602339527187374,0.5328098927791458,0.30198657829778836,0.6970717718730144,0.04303499623603598
0.6764808970761987,0.03878831464678868,0.7016690744958877,0.04176281211695801,0.4940836225798318,0.05838719110603126,0.5037137362632156,0.27892283936464296,0.7016690744958877,0.041762812116957995
0.6788633045531689,0.039553197142889775,0.7057112340855147,0.04260293622471827,0.49984335608946756,0.059562347090701025,0.5307819552735825,0.29596664535281697,0.7057112340855147,0.04260293622471833
0.6809210606568576,0.042511292515371495,0.7090912205759261,0.045925489097591296,0.5049195096467095,0.06518384723352286,0.5397312551081739,0.31097184678384443,0.7090912205759261,0.0459254890975914
0.6843625826825608,0.04295918136171262,0.7142376758280575,0.046515734476212815,0.5122991711261271,0.06616567360536417,0.5401784845467184,0.29175155506337624,0.7142376758280575,0.04651573447621284
0.6886732288858194,0.04424632614692797,0.7202923922630841,0.04790236131088614,0.521115766571235,0.06900783092938226,0.5425350937127389,0.275404426919168,0.720292392263084,0.047902361310886134
0.6912784418373272,0.04460715791846172,0.7243874445627848,0.048339744524687256,0.5270739007409135,0.069580701697893,0.5648899727947421,0.2949427705909992,0.7243874445627846,0.04833974452468721
0.693709381158047,0.04549540473950902,0.7283316274765431,0.04909067964083602,0.5328768544102289,0.0710362443039217,0.5590992420777139,0.2763257593968748,0.7283316274765431,0.049090679640836
0.6977027241516788,0.0458904705310846,0.7344449964907198,0.04963659339408144,0.5418732442740223,0.07262498053143117,0.5540027197832147,0.2895530023437337,0.7344449964907196,0.049636593394081545
0.7021661580314889,0.045889059528115575,0.7407475596379299,0.04979499948032629,0.551186489082794,0.07307364127957411,0.5634251254476865,0.2897376509269796,0.7407475596379298,0.04979499948032622
0.7048460527472907,0.04880100010325249,0.7451786283297124,0.05322099517442532,0.5581236624467079,0.07842265009641762,0.5985552219329634,0.29969156093352034,0.7451786283297124,0.053220995174425266
0.7098101791758304,0.048264029423314155,0.7523023997046903,0.052532152476039304,0.5687185276452014,0.0785370369582131,0.5878468583681089,0.30717169231171215,0.7523023997046902,0.05253215247603931
0.7131592123081534,0.04865561188318574,0.7575397753523809,0.05291146830733344,0.5766661347193738,0.07955674208015591,0.611358460428427,0.2975334155565939,0.7575397753523809,0.052911468307333474
0.7193298385839987,0.04996335622319319,0.7659491797758323,0.05424614954138016,0.5896207907393363,0.08238475672133096,0.5959178334299033,0.2938055368211803,0.7659491797758321,0.05424614954138025
0.7236588318331745,0.051522553130567014,0.7724851256946065,0.055922268706184816,0.5998605695566583,0.08575983728544904,0.6233687428744568,0.30579359905846537,0.7724851256946063,0.055922268706184754
0.7267530551754818,0.05182895090229291,0.7774518931888107,0.05654249448851337,0.6076284999058492,0.08680416963166011,0.6373659585177197,0.31029997494063105,0.7774518931888106,0.05654249448851333
0.7320431759460413,0.05260718856882944,0.7850784536388465,0.0573293697718477,0.6196348350063997,0.0893699250652246,0.646364651153395,0.30620145290706163,0.7850784536388465,0.057329369771847785
0.7377634666733498,0.053045725394342255,0.7930566749046151,0.05792979567300889,0.6322947508374813,0.09101798294550159,0.6325134204078092,0.3059231134875615,0.7930566749046151,0.057929795673008974
0.741927918347523,0.05345692966017693,0.7995878803783554,0.058440287997286657,0.642756045709157,0.09265677216170647,0.658268497386746,0.30651640057537594,0.7995878803783552,0.058440287997286705
0.7475106436869381,0.05372695675754202,0.8074479844338223,0.05872389464540994,0.6554207433685675,0.09411657342367384,0.6634703058424819,0.30472504826648855,0.8074479844338223,0.05872389464540993
0.7528303671896787,0.054770152813872534,0.8152877053564889,0.05998305853474252,0.6682920098166314,0.09692106990548034,0.6798327000671638,0.3074663383480699,0.8152877053564888,0.059983058534742444
0.7576331190788708,0.05488013382147929,0.822458929559069,0.060001920039710756,0.6800389212199017,0.09811560942449944,0.6846020476578936,0.30395772804711385,0.8224589295590691,0.06000192003971078
0.7626480059024858,0.05597714033201997,0.8299381833422488,0.061221340720172594,0.6925454407290078,0.10075740686588897,0.69140704753099,0.3016234744360902,0.8299381833422491,0.061221340720172546
0.7684805513339588,0.056667170515379624,0.8383684946362018,0.06203170923930027,0.7067096657497209,0.1031796515108819,0.6969148399306423,0.3074600385389332,0.8383684946362021,0.06203170923930034
0.7736270398806223,0.057536010638967426,0.8459533964568149,0.06295533711048903,0.7196005234475165,0.10568606604433643,0.699617326478988,0.3118820321254227,0.8459533964568151,0.06295533711048906
0.7798616608451121,0.057682332890872386,0.8549062777027825,0.0631205148606687,0.7348489430519031,0.10703278967651254,0.7058389222128258,0.30550588376817533,0.8549062777027827,0.06312051486066877
0.7854809642099546,0.05847587202474597,0.8631492850670807,0.06404222434225096,0.7491280948105156,0.10975896836662068,0.7172279833522478,0.3086081359360046,0.8631492850670807,0.06404222434225101
0.7913840220587808,0.05900354028967325,0.8717336138934622,0.0645700349346212,0.7640887830032134,0.11170753150508891,0.7267314784105833,0.3089328251314729,0.8717336138934619,0.0645700349346212
0.7974073948467563,0.059576464121023125,0.8803157603526027,0.06489142338986954,0.7791667347547435,0.11326088853978843,0.7346460507420552,0.3075636529196847,0.8803157603526024,0.06489142338986947
0.8034552555120124,0.06009836094063149,0.8888191020364702,0.06493014221296868,0.7942153195127137,0.11424277457432505,0.7399153898569735,0.3072048101515794,0.8888191020364702,0.06493014221296871
