gen,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF,dvac,dvac_NMDF,dtap,dtap_NMDF
1,1.0,127.68295026604166,1.0,9.148356661140172,1.0,836924.2959942765,1.0,3.2318334312818346,1.0,9.148356661140166
2,0.970785055871227,127.68295026604166,0.9709951227139852,9.148356661140172,0.9428315283343486,836924.2959942765,0.3860596693341908,3.2318334312818346,0.9709951227139859,9.148356661140166
3,0.9876775248726911,127.68295026604166,0.987343923350783,9.148356661140172,0.9748480229777194,836924.2959942765,1.0,8.360643137620023,0.9873439233507844,9.148356661140166
4,0.9516845833451384,127.68295026604166,0.9511942012563773,9.148356661140172,0.9047704085037589,836924.2959942765,0.16868497671922295,8.360643137620023,0.9511942012563781,9.148356661140166
5,0.9347424228852926,127.68295026604166,0.934788738605795,9.148356661140172,0.8738299858242153,836924.2959942765,0.16494038065238223,8.360643137620023,0.934788738605796,9.148356661140166
6,0.915591739040563,127.68295026604166,0.916310739082116,9.148356661140172,0.839625370557214,836924.2959942765,0.7136616843351096,8.360643137620023,0.9163107390821161,9.148356661140166
7,0.9198318332997039,127.68295026604166,0.9203876335204344,9.148356661140172,0.8471133959373455,836924.2959942765,0.9795389778161921,8.360643137620023,0.9203876335204345,9.148356661140166
8,0.9198079960690901,127.68295026604166,0.9193498462614837,9.148356661140172,0.8452041398210136,836924.2959942765,0.08382174216621585,8.360643137620023,0.9193498462614836,9.148356661140166
9,0.9018825535749219,127.68295026604166,0.9021935599154897,9.148356661140172,0.8139532195529834,836924.2959942765,0.6128162343773917,8.360643137620023,0.9021935599154892,9.148356661140166
10,0.8975818388295239,127.68295026604166,0.8972477241142078,9.148356661140172,0.8050534784281277,836924.2959942765,0.6958319396193381,8.360643137620023,0.8972477241142089,9.148356661140166
11,0.8703969027499517,127.68295026604166,0.8708466391247641,9.148356661140172,0.758373868874899,836924.2959942765,0.14120587726177636,8.360643137620023,0.8708466391247652,9.148356661140166
12,0.9079897456995616,127.68295026604166,0.9085033861758202,9.148356661140172,0.8253784026929328,836924.2959942765,0.1580609131436829,8.360643137620023,0.908503386175821,9.148356661140166
13,0.8533302362551352,127.68295026604166,0.8529940330877145,9.148356661140172,0.7275988204832465,836924.2959942765,0.12323153307410263,8.360643137620023,0.8529940330877154,9.148356661140166
14,0.8218416550354674,127.68295026604166,0.82295019915218,9.148356661140172,0.6772470302846142,836924.2959942765,0.8224483485859925,8.360643137620023,0.8229501991521808,9.148356661140166
15,0.8322532654126441,127.68295026604166,0.832442791643589,9.148356661140172,0.6929610013593721,836924.2959942765,0.1608519488693656,8.360643137620023,0.8324427916435891,9.148356661140166
16,0.849557962469237,127.68295026604166,0.8499421355514339,9.148356661140172,0.722401633785733,836924.2959942765,0.4586501615929299,8.360643137620023,0.8499421355514344,9.148356661140166
17,0.8289745857431421,127.68295026604166,0.8284778454285194,9.148356661140172,0.6863755403658836,836924.2959942765,0.6560513352729712,8.360643137620023,0.8284778454285205,9.148356661140166
18,0.8062882790309986,127.68295026604166,0.8083524927860902,9.148356661140172,0.6534337525934871,836924.2959942765,0.027860411113497647,8.360643137620023,0.8083524927860908,9.148356661140166
19,0.8261047550579022,127.68295026604166,0.826464448672105,9.148356661140172,0.6830434849188882,836924.2959942765,0.20207748769620532,8.360643137620023,0.8264644486721061,9.148356661140166
20,0.7937344005194275,127.68295026604166,0.7951618152125883,9.148356661140172,0.6322823123721785,836924.2959942765,0.11693091545659763,8.360643137620023,0.7951618152125883,9.148356661140166
21,0.8008367704578896,127.68295026604166,0.8016204087758033,9.148356661140172,0.6425952797658867,836924.2959942765,0.7180106446246654,8.360643137620023,0.8016204087758038,9.148356661140166
22,0.7954493659992529,127.68295026604166,0.7963846498581321,9.148356661140172,0.6342285105296609,836924.2959942765,0.08949746016529754,8.360643137620023,0.7963846498581328,9.148356661140166
23,0.7658778195731119,127.68295026604166,0.7674306412364689,9.148356661140172,0.5889497891086188,836924.2959942765,0.4985144863729576,8.360643137620023,0.7674306412364696,9.148356661140166
24,0.7723880069649512,127.68295026604166,0.77231467662127,9.148356661140172,0.5964699597246179,836924.2959942765,0.14916985256367202,8.360643137620023,0.7723146766212707,9.148356661140166
25,0.7769016014300771,127.68295026604166,0.7773590514471107,9.148356661140172,0.6042870948667519,836924.2959942765,0.25673774892658835,8.360643137620023,0.7773590514471108,9.148356661140166
26,0.7459635834264986,127.68295026604166,0.7476946576556376,9.148356661140172,0.5590473010867821,836924.2959942765,0.07575913081331064,8.360643137620023,0.7476946576556384,9.148356661140166
27,0.7275149999590552,127.68295026604166,0.7291881804486638,9.148356661140172,0.5317154025060348,836924.2959942765,0.1488893525956713,8.360643137620023,0.729188180448665,9.148356661140166
28,0.7675061246152383,127.68295026604166,0.7682388720939508,9.148356661140172,0.5901909645961865,836924.2959942765,0.036249520049156145,8.360643137620023,0.7682388720939514,9.148356661140166
29,0.7393399776893992,127.68295026604166,0.7391841398775855,9.148356661140172,0.5463931926465668,836924.2959942765,0.39899877021424757,8.360643137620023,0.7391841398775861,9.148356661140166
30,0.7429775766091655,127.68295026604166,0.7439795520056502,9.148356661140172,0.5535055738025286,836924.2959942765,0.32007807930640536,8.360643137620023,0.7439795520056507,9.148356661140166
31,0.7235408403933471,127.68295026604166,0.7259818367350249,9.148356661140172,0.5270496272691609,836924.2959942765,0.12667577697819368,8.360643137620023,0.7259818367350253,9.148356661140166
32,0.7342320896136494,127.68295026604166,0.7367864042008869,9.148356661140172,0.5428542054152734,836924.2959942765,0.08845962528412023,8.360643137620023,0.7367864042008874,9.148356661140166
33,0.7272536920281326,127.68295026604166,0.7292069471968221,9.148356661140172,0.5317427718401089,836924.2959942765,0.16205434975077357,8.360643137620023,0.7292069471968221,9.148356661140166
34,0.7174546049086856,127.68295026604166,0.7194188864877106,9.148356661140172,0.5175635342352175,836924.2959942765,0.07098794924573577,8.360643137620023,0.7194188864877107,9.148356661140166
35,0.7327380223899659,127.68295026604166,0.7361876455315665,9.148356661140172,0.5419722494333126,836924.2959942765,0.1856506023511899,8.360643137620023,0.7361876455315673,9.148356661140166
36,0.7231787360099102,127.68295026604166,0.7257040187919779,9.148356661140172,0.5266463228908277,836924.2959942765,0.3386479574423872,8.360643137620023,0.7257040187919781,9.148356661140166
37,0.7085188216516769,127.68295026604166,0.712149336828526,9.148356661140172,0.5071566779453109,836924.2959942765,0.35734788213326646,8.360643137620023,0.7121493368285271,9.148356661140166
38,0.7085011131301233,127.68295026604166,0.7111340474457751,9.148356661140172,0.5057116334366103,836924.2959942765,0.12583239827857914,8.360643137620023,0.7111340474457754,9.148356661140166
39,0.6945571476515837,127.68295026604166,0.6977655533132459,9.148356661140172,0.4868767673905414,836924.2959942765,0.3446244221343795,8.360643137620023,0.6977655533132467,9.148356661140166
40,0.6920353437702733,127.68295026604166,0.694357461137733,9.148356661140172,0.4821322838376392,836924.2959942765,0.21854110242486852,8.360643137620023,0.6943574611377337,9.148356661140166
41,0.696463838174361,127.68295026604166,0.6985269308437587,9.148356661140172,0.4879398731140023,836924.2959942765,0.3543559785765242,8.360643137620023,0.6985269308437594,9.148356661140166
42,0.6828194892374664,127.68295026604166,0.6861698370765312,9.148356661140172,0.47082904531363423,836924.2959942765,0.2329146169457116,8.360643137620023,0.6861698370765318,9.148356661140166
