gen,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF,dvac,dvac_NMDF,dtap,dtap_NMDF
1,1.0,126.85462406953073,1.0,9.088279166119824,1.0,825968.1820132778,1.0,2.034114250101899,1.0,9.08827916611983
2,0.9955961658953681,126.85462406953073,0.9949921840817773,9.088279166119824,0.9900094463838233,825968.1820132778,1.0,2.78918540653372,0.9949921840817764,9.08827916611983
3,0.987181096599379,126.85462406953073,0.9870000493541208,9.088279166119824,0.9741690974250354,825968.1820132778,1.0,3.544978373980385,0.9870000493541202,9.08827916611983
4,0.9280721377800016,126.85462406953073,0.9301388670135395,9.088279166119824,0.8651583119292288,825968.1820132778,0.9364816401674093,3.544978373980385,0.9301388670135384,9.08827916611983
5,0.945052767789561,126.85462406953073,0.9463167689106481,9.088279166119824,0.8955154271214875,825968.1820132778,1.0,11.745900729934291,0.9463167689106473,9.08827916611983
6,0.9335494958928121,126.85462406953073,0.9342857632330497,9.088279166119824,0.8728898873799599,825968.1820132778,1.0,18.71718384483551,0.9342857632330486,9.08827916611983
7,0.9386636095414723,126.85462406953073,0.9381094675829392,9.088279166119824,0.8800493731687437,825968.1820132778,0.22799526068933298,18.71718384483551,0.9381094675829383,9.08827916611983
8,0.9141480997936996,126.85462406953073,0.9149029285945816,9.088279166119824,0.8370473687509405,825968.1820132778,0.06858724241853573,18.71718384483551,0.9149029285945809,9.08827916611983
9,0.9131834106102286,126.85462406953073,0.913040094509918,9.088279166119824,0.8336422141826787,825968.1820132778,0.10364703201739867,18.71718384483551,0.9130400945099172,9.08827916611983
10,0.8962139140138862,126.85462406953073,0.8955557060403898,9.088279166119824,0.8020200226214997,825968.1820132778,0.11076078039582389,18.71718384483551,0.8955557060403891,9.08827916611983
11,0.8850533413755328,126.85462406953073,0.8846285802398148,9.088279166119824,0.7825677249771085,825968.1820132778,0.02275605540648898,18.71718384483551,0.8846285802398137,9.08827916611983
12,0.8948434458500956,126.85462406953073,0.8939504507334919,9.088279166119824,0.7991474083666108,825968.1820132778,0.09050524639474199,18.71718384483551,0.8939504507334906,9.08827916611983
13,0.8651507078976927,126.85462406953073,0.8649846965317408,9.088279166119824,0.7481985252341077,825968.1820132778,0.04827592079446512,18.71718384483551,0.8649846965317408,9.08827916611983
14,0.8653346713740233,126.85462406953073,0.8673370105535262,9.088279166119824,0.7522734898759283,825968.1820132778,0.0781305419252325,18.71718384483551,0.8673370105535266,9.08827916611983
15,0.8516125633581696,126.85462406953073,0.8526256445355048,9.088279166119824,0.7269704897195826,825968.1820132778,0.10768038736237354,18.71718384483551,0.8526256445355035,9.08827916611983
16,0.8363573542086733,126.85462406953073,0.8363679418516312,9.088279166119824,0.6995113341571322,825968.1820132778,0.1094583068846719,18.71718384483551,0.8363679418516303,9.08827916611983
17,0.857647660767906,126.85462406953073,0.8576248654909375,9.088279166119824,0.7355204099083464,825968.1820132778,0.15661514379493666,18.71718384483551,0.8576248654909363,9.08827916611983
18,0.8302709134838612,126.85462406953073,0.8310667613991952,9.088279166119824,0.6906719619025458,825968.1820132778,0.04879364362873826,18.71718384483551,0.8310667613991947,9.08827916611983
19,0.8267835127308822,126.85462406953073,0.8278026088155221,9.088279166119824,0.6852571591617842,825968.1820132778,0.040844029376177225,18.71718384483551,0.827802608815522,9.08827916611983
20,0.8046238493508077,126.85462406953073,0.8056187435952815,9.088279166119824,0.6490215600320393,825968.1820132778,0.0571160761375206,18.71718384483551,0.8056187435952811,9.08827916611983
21,0.7962099538048725,126.85462406953073,0.7978109201390672,9.088279166119824,0.6365022642931429,825968.1820132778,0.05920933836274304,18.71718384483551,0.797810920139066,9.08827916611983
22,0.8022028983453211,126.85462406953073,0.8014623118576187,9.088279166119824,0.6423418373281575,825968.1820132778,0.1452771569287163,18.71718384483551,0.801462311857618,9.08827916611983
23,0.7805038513665369,126.85462406953073,0.7811672775136035,9.088279166119824,0.6102223154580154,825968.1820132778,0.14877272639456526,18.71718384483551,0.7811672775136037,9.08827916611983
24,0.784423408625758,126.85462406953073,0.7843937852386246,9.088279166119824,0.6152736103209765,825968.1820132778,0.25573270716521107,18.71718384483551,0.784393785238624,9.08827916611983
25,0.7737440726091408,126.85462406953073,0.7738218289948512,9.088279166119824,0.5988002230289355,825968.1820132778,0.03657757754066413,18.71718384483551,0.7738218289948505,9.08827916611983
26,0.7705187725791958,126.85462406953073,0.7706942522927724,9.088279166119824,0.5939696305171143,825968.1820132778,0.10760217360145216,18.71718384483551,0.7706942522927716,9.08827916611983
27,0.7493979308196773,126.85462406953073,0.7514600563255301,9.088279166119824,0.5646922162527676,825968.1820132778,0.348212622945755,18.71718384483551,0.7514600563255293,9.08827916611983
28,0.7405389951194593,126.85462406953073,0.7419092911769257,9.088279166119824,0.5504293963346483,825968.1820132778,0.055585632777284684,18.71718384483551,0.7419092911769257,9.08827916611983
29,0.7533393539681619,126.85462406953073,0.7550478759959457,9.088279166119824,0.5700972950459887,825968.1820132778,0.15616984083753382,18.71718384483551,0.7550478759959456,9.08827916611983
30,0.7379307162905578,126.85462406953073,0.7396769975798878,9.088279166119824,0.5471220607487967,825968.1820132778,0.07777405717572725,18.71718384483551,0.7396769975798874,9.08827916611983
31,0.7357938830853562,126.85462406953073,0.7360265983381106,9.088279166119824,0.5417351534611689,825968.1820132778,0.056836891703909875,18.71718384483551,0.7360265983381096,9.08827916611983
32,0.7245302587759398,126.85462406953073,0.7261830984805896,9.088279166119824,0.5273418925188693,825968.1820132778,0.23230620208299896,18.71718384483551,0.7261830984805894,9.08827916611983
33,0.7191794218227517,126.85462406953073,0.7214625678369113,9.088279166119824,0.5205082367898294,825968.1820132778,0.08479774942074302,18.71718384483551,0.721462567836911,9.08827916611983
34,0.7081796969561418,126.85462406953073,0.7103187928697079,9.088279166119824,0.5045527875038784,825968.1820132778,0.07804542200387236,18.71718384483551,0.7103187928697076,9.08827916611983
35,0.7100590876353318,126.85462406953073,0.7110604317720322,9.088279166119824,0.5056069376318276,825968.1820132778,0.11553149703051198,18.71718384483551,0.7110604317720313,9.08827916611983
36,0.688356189018862,126.85462406953073,0.6901115081313528,9.088279166119824,0.476253893655329,825968.1820132778,0.09421008173770828,18.71718384483551,0.690111508131352,9.08827916611983
37,0.6828184264079218,126.85462406953073,0.6839355570888938,9.088279166119824,0.4677678462504948,825968.1820132778,0.045730210054092925,18.71718384483551,0.6839355570888933,9.08827916611983
38,0.6984646960407225,126.85462406953073,0.6998109122430862,9.088279166119824,0.4897353128945002,825968.1820132778,0.12496067561806996,18.71718384483551,0.699810912243086,9.08827916611983
39,0.6842051891124515,126.85462406953073,0.6874736073579104,9.088279166119824,0.47261996081369756,825968.1820132778,0.1391971435226477,18.71718384483551,0.6874736073579099,9.08827916611983
40,0.6926836192679461,126.85462406953073,0.6955731809961112,9.088279166119824,0.48382205012104784,825968.1820132778,0.14957587620405016,18.71718384483551,0.6955731809961105,9.08827916611983
41,0.6682062933765692,126.85462406953073,0.6709158167714198,9.088279166119824,0.45012803319406053,825968.1820132778,0.21029782728239288,18.71718384483551,0.6709158167714192,9.08827916611983
42,0.6629943876359613,126.85462406953073,0.6657210058265444,9.088279166119824,0.44318445759870534,825968.1820132778,0.2384649437781625,18.71718384483551,0.665721005826544,9.08827916611983
43,0.6692716993272654,126.85462406953073,0.6723649132516565,9.088279166119824,0.4520745765719071,825968.1820132778,0.04168586318859361,18.71718384483551,0.6723649132516563,9.08827916611983
44,0.6752345091472672,126.85462406953073,0.6785884575447577,9.088279166119824,0.46048229471297264,825968.1820132778,0.09364917032611161,18.71718384483551,0.678588457544757,9.08827916611983
45,0.6426392111732822,126.85462406953073,0.645263960127301,9.088279166119824,0.41636557823916664,825968.1820132778,0.07453323321179595,18.71718384483551,0.6452639601273007,9.08827916611983
46,0.6416055880989254,126.85462406953073,0.647030986831368,9.088279166119824,0.4186490979199733,825968.1820132778,0.43477473747580414,18.71718384483551,0.6470309868313676,9.08827916611983
47,0.6663633793703037,126.85462406953073,0.6704845456752629,9.088279166119824,0.44954952598936254,825968.1820132778,0.6423893258590144,18.71718384483551,0.670484545675262,9.08827916611983
48,0.6456427290992423,126.85462406953073,0.6490618757374119,9.088279166119824,0.4212813185357662,825968.1820132778,0.11919461108259491,18.71718384483551,0.6490618757374109,9.08827916611983
49,0.6288107836419959,126.85462406953073,0.6332195663520709,9.088279166119824,0.4009670192111044,825968.1820132778,0.23447522337939705,18.71718384483551,0.6332195663520708,9.08827916611983
50,0.6355397536812204,126.85462406953073,0.6395579565281001,9.088279166119824,0.4090343797583985,825968.1820132778,0.12792382698020588,18.71718384483551,0.6395579565280995,9.08827916611983
51,0.6225349198565319,126.85462406953073,0.6282809819119537,9.088279166119824,0.3947369922322487,825968.1820132778,0.10376575685628717,18.71718384483551,0.6282809819119536,9.08827916611983
52,0.6315767663235128,126.85462406953073,0.6375302679472198,9.088279166119824,0.40644484254885377,825968.1820132778,0.10456008370565292,18.71718384483551,0.6375302679472199,9.08827916611983
53,0.6292901462743646,126.85462406953073,0.6346190131806349,9.088279166119824,0.4027412918903628,825968.1820132778,0.18004181947334122,18.71718384483551,0.634619013180635,9.08827916611983
54,0.6263436575326591,126.85462406953073,0.6320641803179206,9.088279166119824,0.39950512804096505,825968.1820132778,0.13479362381502338,18.71718384483551,0.6320641803179209,9.08827916611983
55,0.6214039818573135,126.85462406953073,0.6288678187458557,9.088279166119824,0.3954747334541702,825968.1820132778,0.1904617387936614,18.71718384483551,0.6288678187458556,9.08827916611983
56,0.6167136700512931,126.85462406953073,0.6236939859957343,9.088279166119824,0.3889941881672462,825968.1820132778,0.21996660920620906,18.71718384483551,0.6236939859957336,9.08827916611983
57,0.6211430828680394,126.85462406953073,0.6286716654410619,9.088279166119824,0.3952280629284381,825968.1820132778,0.18892571307083866,18.71718384483551,0.6286716654410617,9.08827916611983
58,0.6121490047364767,126.85462406953073,0.6195852238658541,9.088279166119824,0.3838858496328995,825968.1820132778,0.12010329735250269,18.71718384483551,0.6195852238658534,9.08827916611983
59,0.6090347004595077,126.85462406953073,0.6190986224040699,9.088279166119824,0.3832831042626159,825968.1820132778,0.17884345243480912,18.71718384483551,0.619098622404069,9.08827916611983
60,0.6144670306361989,126.85462406953073,0.6238465763542729,9.088279166119824,0.3891845508289464,825968.1820132778,0.473160512704167,18.71718384483551,0.6238465763542719,9.08827916611983
61,0.6104485760260792,126.85462406953073,0.6200270407488073,9.088279166119824,0.38443353125972374,825968.1820132778,0.20316046430425802,18.71718384483551,0.6200270407488078,9.08827916611983
62,0.6052377602682274,126.85462406953073,0.6158872381514091,9.088279166119824,0.37931709011776993,825968.1820132778,0.33683901342142347,18.71718384483551,0.6158872381514086,9.08827916611983
63,0.6164366962894196,126.85462406953073,0.6285794867533954,9.088279166119824,0.3951121711671606,825968.1820132778,0.2516047240922801,18.71718384483551,0.6285794867533944,9.08827916611983
64,0.6264819296332391,126.85462406953073,0.6393946943245741,9.088279166119824,0.40882557513041484,825968.1820132778,0.28758440127478324,18.71718384483551,0.6393946943245735,9.08827916611983
65,0.6030457723861473,126.85462406953073,0.6184807572264079,9.088279166119824,0.38251844705935045,825968.1820132778,0.2750286582413029,18.71718384483551,0.6184807572264076,9.08827916611983
66,0.6264747364297026,126.85462406953073,0.64102091461214,9.088279166119824,0.41090781297018447,825968.1820132778,0.3266677456108698,18.71718384483551,0.64102091461214,9.08827916611983
67,0.626784701468545,126.85462406953073,0.6425013677340217,9.088279166119824,0.4128080075400877,825968.1820132778,0.3388191103727857,18.71718384483551,0.642501367734021,9.08827916611983
68,0.6102846881856824,126.85462406953073,0.6250108968452648,9.088279166119824,0.3906386211753217,825968.1820132778,0.2704389663979146,18.71718384483551,0.6250108968452645,9.08827916611983
69,0.6111096791680068,126.85462406953073,0.6279289375076433,9.088279166119824,0.39429475055947727,825968.1820132778,0.26006136566499405,18.71718384483551,0.6279289375076429,9.08827916611983
70,0.6131106365879379,126.85462406953073,0.6325403737435872,9.088279166119824,0.40010732441567587,825968.1820132778,0.31139415600375997,18.71718384483551,0.6325403737435864,9.08827916611983
71,0.6253564809490607,126.85462406953073,0.6435105904993338,9.088279166119824,0.4141058800848012,825968.1820132778,0.18091241750583725,18.71718384483551,0.6435105904993338,9.08827916611983
72,0.6159645275730695,126.85462406953073,0.6381338320742679,9.088279166119824,0.4072147876377893,825968.1820132778,0.32822672736638125,18.71718384483551,0.6381338320742674,9.08827916611983
73,0.6165076141815878,126.85462406953073,0.6388961474788568,9.088279166119824,0.40818828726332396,825968.1820132778,0.27145778520391406,18.71718384483551,0.6388961474788559,9.08827916611983
74,0.6217775300370094,126.85462406953073,0.6450876428488987,9.088279166119824,0.41613806695634753,825968.1820132778,0.20585143339113168,18.71718384483551,0.6450876428488982,9.08827916611983
75,0.6104182152349676,126.85462406953073,0.6335803412727062,9.088279166119824,0.4014240488472386,825968.1820132778,0.28501232357984085,18.71718384483551,0.633580341272706,9.08827916611983
76,0.6275877118250623,126.85462406953073,0.6534552192826936,9.088279166119824,0.427003723607792,825968.1820132778,0.21864401677922837,18.71718384483551,0.6534552192826927,9.08827916611983
77,0.6208867873717694,126.85462406953073,0.6464084494636383,9.088279166119824,0.4178438835379848,825968.1820132778,0.37852588981862756,18.71718384483551,0.6464084494636382,9.08827916611983
78,0.6341652880878105,126.85462406953073,0.6638992180712314,9.088279166119824,0.4407621717555911,825968.1820132778,0.4945932664405667,18.71718384483551,0.6638992180712304,9.08827916611983
79,0.6349504275998356,126.85462406953073,0.6655833530720567,9.088279166119824,0.4430011998866414,825968.1820132778,0.2567954617186688,18.71718384483551,0.6655833530720562,9.08827916611983
80,0.6406641887515002,126.85462406953073,0.6720592734581493,9.088279166119824,0.45166366704109484,825968.1820132778,0.4253277470641851,18.71718384483551,0.6720592734581489,9.08827916611983
81,0.6343338912090037,126.85462406953073,0.6682651288668076,9.088279166119824,0.4465782824593698,825968.1820132778,0.28042577090937065,18.71718384483551,0.6682651288668068,9.08827916611983
82,0.6408017807001215,126.85462406953073,0.6765468940727702,9.088279166119824,0.45771569987951194,825968.1820132778,0.39842661942085783,18.71718384483551,0.6765468940727701,9.08827916611983
83,0.6462004225601338,126.85462406953073,0.6837800042874476,9.088279166119824,0.4675550942633407,825968.1820132778,0.43503907531577063,18.71718384483551,0.6837800042874468,9.08827916611983
84,0.6443126753585509,126.85462406953073,0.6825164807168028,9.088279166119824,0.4658287464500491,825968.1820132778,0.42813933056284037,18.71718384483551,0.6825164807168024,9.08827916611983
85,0.6528685812645989,126.85462406953073,0.6941426797775548,9.088279166119824,0.4818340598887647,825968.1820132778,0.45702054465416475,18.71718384483551,0.6941426797775546,9.08827916611983
86,0.6537938164332416,126.85462406953073,0.6960989986136158,9.088279166119824,0.4845538158708772,825968.1820132778,0.34787607436944856,18.71718384483551,0.6960989986136148,9.08827916611983
87,0.6511199433484752,126.85462406953073,0.6957634912045284,9.088279166119824,0.4840868356931135,825968.1820132778,0.4558190908520332,18.71718384483551,0.6957634912045282,9.08827916611983
