gen,dpw,dpw_NMDF,dtd,dtd_NMDF,dmi,dmi_NMDF,dvac,dvac_NMDF,dtap,dtap_NMDF
1,1.0,123.92807824774867,1.0,8.891648325333723,1.0,790614.0994140997,1.0,2.0602393122081937,1.0,8.89164832533372
2,0.999586604997613,123.92807824774867,0.9979794044678212,8.891648325333723,0.9959628917419461,790614.0994140997,1.0,4.481743215998215,0.9979794044678207,8.89164832533372
3,1.0,124.63785027427764,1.0,8.923165034993975,1.0,796228.7424173906,0.7377143461425253,4.481743215998215,1.0,8.923165034993977
4,0.9774646729257811,124.63785027427764,0.9777303550573081,8.923165034993975,0.9559566472004895,796228.7424173906,0.7014614796393008,4.481743215998215,0.9777303550573079,8.923165034993977
5,0.9878846240419346,124.63785027427764,0.9898132565072845,8.923165034993975,0.9797302827575549,796228.7424173906,0.46669786835971616,4.481743215998215,0.9898132565072842,8.923165034993977
6,0.9614562705739949,124.63785027427764,0.9622541449623881,8.923165034993975,0.9259330394972985,796228.7424173906,1.0,7.583090776827721,0.9622541449623891,8.923165034993977
7,0.9436559006942072,124.63785027427764,0.9449230347843798,8.923165034993975,0.8928795416661222,796228.7424173906,0.19894338375156664,7.583090776827721,0.9449230347843798,8.923165034993977
8,0.9108617327462423,124.63785027427764,0.9125252741370704,8.923165034993975,0.8327023759389337,796228.7424173906,0.19984272503227812,7.583090776827721,0.9125252741370694,8.923165034993977
9,0.9231931384457468,124.63785027427764,0.9247160061927511,8.923165034993975,0.8550996921090724,796228.7424173906,0.10362267116193077,7.583090776827721,0.9247160061927513,8.923165034993977
10,0.8964508278116949,124.63785027427764,0.8974234613400591,8.923165034993975,0.8053688689635722,796228.7424173906,0.17665950243341083,7.583090776827721,0.8974234613400589,8.923165034993977
11,0.935311915561793,124.63785027427764,0.9359797163012091,8.923165034993975,0.8760580293272924,796228.7424173906,1.0,7.972066678633374,0.9359797163012094,8.923165034993977
12,0.9033130591838174,124.63785027427764,0.9031702597103157,8.923165034993975,0.8157165180251994,796228.7424173906,0.1733366575958629,7.972066678633374,0.903170259710316,8.923165034993977
13,0.8836537899178122,124.63785027427764,0.884875709961249,8.923165034993975,0.7830050220794245,796228.7424173906,0.2307561253353565,7.972066678633374,0.8848757099612491,8.923165034993977
14,0.8930841462900541,124.63785027427764,0.8932244236913166,8.923165034993975,0.7978498710786849,796228.7424173906,1.0,9.320407745196121,0.8932244236913167,8.923165034993977
15,0.8840182354089016,124.63785027427764,0.8863066399536988,8.923165034993975,0.7855394600260149,796228.7424173906,0.2606643249146815,9.320407745196121,0.8863066399536985,8.923165034993977
16,0.8788643983089125,124.63785027427764,0.8796358121413314,8.923165034993975,0.7737591620015394,796228.7424173906,0.04584869981924745,9.320407745196121,0.8796358121413314,8.923165034993977
17,0.8755983053720043,124.63785027427764,0.8762842041209616,8.923165034993975,0.7678740063919061,796228.7424173906,0.10697301672009868,9.320407745196121,0.876284204120961,8.923165034993977
18,0.8495531064984668,124.63785027427764,0.8511432834119687,8.923165034993975,0.7244448888973077,796228.7424173906,0.3090096646581835,9.320407745196121,0.8511432834119692,8.923165034993977
19,0.8192268618559929,124.63785027427764,0.8197309420319305,8.923165034993975,0.6719588173245572,796228.7424173906,0.4600261413256351,9.320407745196121,0.8197309420319311,8.923165034993977
20,0.8354203553542162,124.63785027427764,0.8363173414779009,8.923165034993975,0.6994266956566638,796228.7424173906,0.3008756354232004,9.320407745196121,0.8363173414779009,8.923165034993977
21,0.8143603331124021,124.63785027427764,0.8151394173571256,8.923165034993975,0.6644522697293144,796228.7424173906,0.24408943953473675,9.320407745196121,0.8151394173571257,8.923165034993977
22,0.7805874388385504,124.63785027427764,0.7816078552592484,8.923165034993975,0.6109108394029623,796228.7424173906,0.08386181845385592,9.320407745196121,0.7816078552592485,8.923165034993977
23,0.8099399617040183,124.63785027427764,0.8109532548442866,8.923165034993975,0.657645181542542,796228.7424173906,0.10283558395724487,9.320407745196121,0.8109532548442864,8.923165034993977
24,0.7949697453559946,124.63785027427764,0.7966790774151257,8.923165034993975,0.6346975523910158,796228.7424173906,0.30721705062670035,9.320407745196121,0.7966790774151257,8.923165034993977
25,0.7941255556022627,124.63785027427764,0.7948831668630731,8.923165034993975,0.6318392489622676,796228.7424173906,0.0774732045493409,9.320407745196121,0.7948831668630727,8.923165034993977
26,0.7904544696829293,124.63785027427764,0.7923245134723146,8.923165034993975,0.6277781346491399,796228.7424173906,0.24223717192630334,9.320407745196121,0.7923245134723146,8.923165034993977
27,0.7832159095637888,124.63785027427764,0.7859470582166289,8.923165034993975,0.6177127783193732,796228.7424173906,0.23309276495826353,9.320407745196121,0.785947058216629,8.923165034993977
28,0.7569708754693388,124.63785027427764,0.7588209622089856,8.923165034993975,0.575809252687772,796228.7424173906,0.10090512275366634,9.320407745196121,0.7588209622089864,8.923165034993977
29,0.7651292762859492,124.63785027427764,0.7668495630510301,8.923165034993975,0.5880582523515545,796228.7424173906,0.32192440402956934,9.320407745196121,0.7668495630510294,8.923165034993977
30,0.7422019667378251,124.63785027427764,0.7440732252727146,8.923165034993975,0.5536449645677396,796228.7424173906,0.22284560868072237,9.320407745196121,0.7440732252727144,8.923165034993977
