dmid,dmid_std,dpw,dpw_std,dtd,dtd_std,dmi,dmi_std,drad,drad_std,dmst,dmst_std
0.9502479565186224,0.023902160279535498,0.9567939706558058,0.01900149545783225,0.9569246416830239,0.018930076021556767,0.9160631176383661,0.0361393921217336,0.9539655474848914,0.019444130789195387,0.9523030071838567,0.022262123970517977
0.9441345811604646,0.02504750147347808,0.9435342969914738,0.01713581041643562,0.9435727766386619,0.016985017183623517,0.8906180756223213,0.032180351062591685,0.9453081992475535,0.01980754901101838,0.9443850032375589,0.023149157379837332
0.928422154085924,0.029726905247963734,0.9361578966867016,0.021689951503661136,0.9362660889394498,0.0215699736788478,0.8770594530624795,0.04039759438592516,0.9313794820412963,0.024139817648321522,0.9317011743722692,0.027743280450583215
0.9160320632556777,0.029505364071272498,0.9264789613390705,0.01844766005992571,0.9268142492769874,0.018158918801361626,0.8593143989948997,0.03367690828846226,0.9212557476305004,0.02375187792429839,0.9201422493769832,0.02595730161993719
0.9058925860077851,0.026468743246272974,0.9137762935886413,0.01769682439525295,0.9140547174034651,0.01747207321661464,0.8358012997500155,0.03198452679611532,0.9125793774985961,0.019437264972874718,0.9100655416450918,0.02385233483018073
0.9056814337694832,0.02705087942110034,0.9064203274893328,0.019702944438140822,0.906655708155863,0.01973231201685999,0.8224139372691404,0.03574262509729655,0.9094090733324213,0.020673062818697952,0.9064551607508129,0.024125953651229905
0.900614850433082,0.02848023022801915,0.8991997213907605,0.020086618087301247,0.8993724941752559,0.019942421813644567,0.809268583466814,0.036033551098821386,0.9002109593278196,0.02191583657056069,0.9011592024245746,0.026783179710067963
0.8843270110062343,0.022366538673566617,0.8911166016111636,0.015538605240777931,0.8914591641844606,0.015245246293843624,0.7949318589430169,0.02716248244369696,0.8877284150217367,0.019310894122275758,0.8872500381531876,0.020334857653194545
0.8746279150447188,0.025787653167554526,0.8800337334588688,0.016357226777791452,0.880513212642468,0.016215088203712945,0.7755664467234139,0.028716960842381876,0.8796504207051072,0.018706527886965533,0.8754189436789822,0.022503782961153088
0.864381871544631,0.02463182818163138,0.8687336678483174,0.017545865854850906,0.8691221171244635,0.017399682027386478,0.7556760034095639,0.030479476702913337,0.8672188010719566,0.01963509382598817,0.8661729864782284,0.024541090186095366
0.8594525005811217,0.02998575494029505,0.8629700631630993,0.022969301443213807,0.8634726961302949,0.022953455658665682,0.7461119580891946,0.03975880275321271,0.8631830803997853,0.025210913323984462,0.8598690692323119,0.027663357618202336
0.8553247148074778,0.02492694002808086,0.8596006344612434,0.01774435576357489,0.8599126077466676,0.01760851505947434,0.7397597527642739,0.0301412072609056,0.8565730054371428,0.020013138693417448,0.8565563398587794,0.022589381483151687
0.8416705244455361,0.022809354629668648,0.8486653498136056,0.016772485726961075,0.8492337939771297,0.016606628500179275,0.7214738169429326,0.02816310361213976,0.8481103911854639,0.018147260999567295,0.844416548733671,0.02110477249508207
0.8416372723498065,0.025116857206902526,0.8435954272510908,0.019718888378917998,0.8441979791970041,0.019716821250035134,0.7130589811205107,0.03314540865440545,0.8455138268481528,0.02477014981921134,0.8420585398406889,0.02344713069637788
0.8284492001496311,0.029858727409090315,0.831208363701457,0.020322730345159877,0.8319100114322218,0.020180942447540023,0.6924815375592301,0.0335296860718282,0.8325597956956605,0.025303798023223304,0.8282262078281754,0.02594666510446529
0.8223676175487599,0.026469650640126925,0.8248395695269402,0.0190933995349378,0.8254934156374345,0.01894588280278519,0.6817983257359349,0.031184922191832797,0.8279174632209823,0.019842747316137156,0.8230944163388857,0.02465295476476522
0.8194458081230078,0.026888684589589543,0.8185349595217071,0.016443643219803444,0.8191923249983749,0.01610328269853247,0.6713353810499121,0.026354691495333264,0.8223759820804275,0.02010821884159378,0.817197716221569,0.023804592344745877
0.8116866491273167,0.021603575542886996,0.8109520212839612,0.018144202705870895,0.8119291372378767,0.01795530811069964,0.6595513169851932,0.029167160528927746,0.8170590904065993,0.019387520546962793,0.8108301365658153,0.020347576232289565
0.8026076008732533,0.02360567319469957,0.803853654116676,0.015033515357048662,0.8047683252567943,0.015181209303133,0.647882526452531,0.024490883540354398,0.8071859160533569,0.01861133009248394,0.8026697727922317,0.02003174376063044
0.7963715638659817,0.023760004888214545,0.7951629179551659,0.018019216766046238,0.796176301852646,0.018140217208475196,0.6342257711121261,0.028889173065030818,0.8015905435547498,0.020138919650920073,0.7947503697511864,0.02167815996301053
0.7911848727294765,0.022698464549867743,0.7911709404892001,0.019135295859568004,0.7920208163136694,0.01914522090379422,0.6276635129576262,0.03020058263153931,0.7960029424547386,0.021105231638399755,0.7905219615917396,0.02113054696658655
0.7836562037624266,0.024678169115265842,0.7844176244417937,0.018184492792060556,0.7853703884378972,0.018033887278475377,0.6171318681254659,0.028420753298335565,0.7894122692063686,0.02136684908560143,0.7833741709230724,0.023337405477807854
0.7781732036062359,0.02666320276393803,0.7780682462642455,0.021809876633266438,0.7792046004404231,0.021559196099804886,0.6076246082839891,0.03382429964869252,0.782497969987697,0.023965768277381578,0.777171625323962,0.024759853782367818
0.7755718975211738,0.02411376808727229,0.773844352711089,0.01819914893217082,0.7751884308060256,0.01797232741351144,0.6012401078081665,0.028066458324844064,0.7827924354893034,0.019971155624408998,0.7738373788636559,0.02370261949895725
0.7713887944836698,0.022460960961865492,0.7683036969651269,0.016655882336225322,0.7697650408016776,0.016454758747486378,0.592808977125846,0.025224017848422344,0.7755947211960627,0.02013533422371803,0.7687606147352392,0.020845299438053338
0.7598892582318991,0.01968479932733482,0.7587480654016002,0.0161535547173024,0.7600918265357322,0.015942498655255582,0.5779937480297985,0.02423678554368074,0.764884167554766,0.017988621744229903,0.7582060791541002,0.01787213634909054
0.7566359373926902,0.023839767650141005,0.7546137140274474,0.016779579211846758,0.7561150460208985,0.016603129048266628,0.5719856267133789,0.025052308305849785,0.762456726943219,0.01722848355995733,0.7543271992420584,0.022349374247961854
0.7538559257471915,0.022875312131800246,0.7519094977069155,0.01863044106235964,0.7534911813769902,0.018588370442383623,0.5680944879285956,0.027926409487853257,0.7602414875799544,0.02140833725922386,0.7514343364731049,0.021686693958924887
0.7472031611333242,0.021389605079077976,0.7462098313285643,0.01679894455947776,0.7479192593960755,0.01704572911163551,0.5596737754565213,0.025484664697623834,0.7543928542984131,0.020494261899476226,0.7449173268563627,0.019311378262850665
