gen,dpw,dpw_NMDF,dmst,dmst_NMDF,drad,drad_NMDF,dmid,dmid_NMDF
1,1.0,126.52764290056321,1.0,7022.68544534423,1.0,8649.732729395138,1.0,6836.464468702946
2,0.9971518883257933,126.52764290056321,0.9756557602908971,7022.68544534423,0.9702335968030532,8649.732729395138,0.9634643487811531,6836.464468702946
3,0.9911342727608234,126.52764290056321,0.9820567655963047,7022.68544534423,0.9833087809070433,8649.732729395138,0.9780502623781366,6836.464468702946
4,0.927420299025145,126.52764290056321,0.911891959783518,7022.68544534423,0.9309206097254623,8649.732729395138,0.9161359762014517,6836.464468702946
5,0.9436014486897766,126.52764290056321,0.9242650844846115,7022.68544534423,0.9339669360385214,8649.732729395138,0.9164795913948695,6836.464468702946
6,0.9382407861509109,126.52764290056321,0.9233866888652552,7022.68544534423,0.9449257516912319,8649.732729395138,0.920591820341905,6836.464468702946
7,0.9349464524272268,126.52764290056321,0.9314729991510717,7022.68544534423,0.9293342329571253,8649.732729395138,0.9277880088630849,6836.464468702946
8,0.9106670019217242,126.52764290056321,0.9108559714075494,7022.68544534423,0.9147340467197788,8649.732729395138,0.9205106087978735,6836.464468702946
9,0.918535478303101,126.52764290056321,0.8921356934124262,7022.68544534423,0.8890909214682786,8649.732729395138,0.8876643087411124,6836.464468702946
10,0.8924496918948547,126.52764290056321,0.8886139916873687,7022.68544534423,0.875811329659644,8649.732729395138,0.892076258391705,6836.464468702946
11,0.8915826572255868,126.52764290056321,0.8782170272881816,7022.68544534423,0.8856844125462082,8649.732729395138,0.8814203673148795,6836.464468702946
12,0.8802663430560896,126.52764290056321,0.8833240920396284,7022.68544534423,0.8807102533585957,8649.732729395138,0.8793279211309464,6836.464468702946
13,0.8686693456584518,126.52764290056321,0.8441234921605798,7022.68544534423,0.845424881964922,8649.732729395138,0.8367967629339109,6836.464468702946
14,0.8703320768563564,126.52764290056321,0.8499083205080111,7022.68544534423,0.8548031676401956,8649.732729395138,0.8478702646362651,6836.464468702946
15,0.847018764764448,126.52764290056321,0.8187246352026012,7022.68544534423,0.8341193487402895,8649.732729395138,0.8150620088170022,6836.464468702946
16,0.8238972980033404,126.52764290056321,0.8166481330457006,7022.68544534423,0.7982853642485067,8649.732729395138,0.8057719673777844,6836.464468702946
17,0.8458784486308076,126.52764290056321,0.8396858914202565,7022.68544534423,0.8341416712536198,8649.732729395138,0.8359591081626262,6836.464468702946
18,0.814348558538366,126.52764290056321,0.8165856741308353,7022.68544534423,0.8118949396475461,8649.732729395138,0.8163211752118612,6836.464468702946
19,0.8106565414903034,126.52764290056321,0.8058998135511882,7022.68544534423,0.7950166019538178,8649.732729395138,0.7961549789644294,6836.464468702946
20,0.7903229868758749,126.52764290056321,0.7966925815660184,7022.68544534423,0.7891187933465775,8649.732729395138,0.7996692186283021,6836.464468702946
21,0.7850132129032419,126.52764290056321,0.7802924441777193,7022.68544534423,0.7844632464866611,8649.732729395138,0.782895434959057,6836.464468702946
22,0.7879365182825611,126.52764290056321,0.7751725909917365,7022.68544534423,0.7778865764961399,8649.732729395138,0.7658445080073857,6836.464468702946
23,0.7622437023576629,126.52764290056321,0.7591813847042843,7022.68544534423,0.7675442575740834,8649.732729395138,0.7595038387706896,6836.464468702946
24,0.7545618626970788,126.52764290056321,0.7443884430525152,7022.68544534423,0.7483356118762347,8649.732729395138,0.7434553793619901,6836.464468702946
25,0.7477773362007762,126.52764290056321,0.7432704809459231,7022.68544534423,0.7436421879210349,8649.732729395138,0.7532702805548213,6836.464468702946
26,0.7490233998875759,126.52764290056321,0.7180294137594725,7022.68544534423,0.7185070586275883,8649.732729395138,0.7059013377867495,6836.464468702946
27,0.7381163974704422,126.52764290056321,0.7283107280301642,7022.68544534423,0.7359125186116441,8649.732729395138,0.7288638168211888,6836.464468702946
28,0.7110784881248187,126.52764290056321,0.7204866615262164,7022.68544534423,0.7169902235717918,8649.732729395138,0.7208198439892024,6836.464468702946
29,0.7167446303347246,126.52764290056321,0.6925508050589074,7022.68544534423,0.7156067758767488,8649.732729395138,0.6924352394768134,6836.464468702946
30,0.6976040955544183,126.52764290056321,0.676191210022112,7022.68544534423,0.679769100147574,8649.732729395138,0.6718427835796141,6836.464468702946
31,0.7115291247684424,126.52764290056321,0.705116483100048,7022.68544534423,0.7024643507613315,8649.732729395138,0.7013626469087283,6836.464468702946
32,0.6847856631366666,126.52764290056321,0.6821318764061485,7022.68544534423,0.6914414726569181,8649.732729395138,0.688118100659485,6836.464468702946
33,0.6729228171201069,126.52764290056321,0.6671750509481951,7022.68544534423,0.661069664490971,8649.732729395138,0.6725749787413303,6836.464468702946
34,0.6654408803620283,126.52764290056321,0.6701507917989579,7022.68544534423,0.6614857053577663,8649.732729395138,0.667995336059139,6836.464468702946
35,0.6610973041072354,126.52764290056321,0.6416863527702278,7022.68544534423,0.6514531517442645,8649.732729395138,0.6465199608891783,6836.464468702946
36,0.6387709039416399,126.52764290056321,0.6400650293593003,7022.68544534423,0.6433969381091367,8649.732729395138,0.643766407864813,6836.464468702946
37,0.6164939496749537,126.52764290056321,0.5955791859955989,7022.68544534423,0.6012913702735299,8649.732729395138,0.5935174794018949,6836.464468702946
38,0.6254425321335478,126.52764290056321,0.6173056057979059,7022.68544534423,0.6160494681763985,8649.732729395138,0.6174801854984968,6836.464468702946
39,0.6108407140190253,126.52764290056321,0.6083565681049073,7022.68544534423,0.605237247130355,8649.732729395138,0.6033613497916004,6836.464468702946
40,0.6091284630545508,126.52764290056321,0.6029330127690706,7022.68544534423,0.6011631395625429,8649.732729395138,0.599221787186184,6836.464468702946
41,0.6031423319725092,126.52764290056321,0.5855240346934059,7022.68544534423,0.5792336951485846,8649.732729395138,0.5811683483326595,6836.464468702946
42,0.5743131743705941,126.52764290056321,0.5609103561238916,7022.68544534423,0.5630245393979773,8649.732729395138,0.5613971663937385,6836.464468702946
43,0.5802818548536601,126.52764290056321,0.5789298240835719,7022.68544534423,0.5754575923777682,8649.732729395138,0.5721407490154196,6836.464468702946
44,0.5596854282221322,126.52764290056321,0.5408617356926253,7022.68544534423,0.5474764227909448,8649.732729395138,0.5369579152536084,6836.464468702946
45,0.5417367345579781,126.52764290056321,0.5379063245526502,7022.68544534423,0.5325235765020806,8649.732729395138,0.5367942286351131,6836.464468702946
46,0.5365838177753008,126.52764290056321,0.525005391812425,7022.68544534423,0.5422205723778186,8649.732729395138,0.5267230297233815,6836.464468702946
47,0.5365471356664528,126.52764290056321,0.539501616333832,7022.68544534423,0.5316039662820622,8649.732729395138,0.5432747445378621,6836.464468702946
48,0.5175361807532373,126.52764290056321,0.5121818575419425,7022.68544534423,0.5054209659000116,8649.732729395138,0.5095512555333573,6836.464468702946
49,0.5132628818214376,126.52764290056321,0.49572655511724517,7022.68544534423,0.5001028589697172,8649.732729395138,0.4884611695210837,6836.464468702946
50,0.5034909972133965,126.52764290056321,0.4940349642637216,7022.68544534423,0.494090429909133,8649.732729395138,0.4896272612316262,6836.464468702946
51,0.4883773340672191,126.52764290056321,0.4673311849638345,7022.68544534423,0.47577995098353243,8649.732729395138,0.46676437335444126,6836.464468702946
52,0.47720278625941437,126.52764290056321,0.47197761467567884,7022.68544534423,0.4726725409934946,8649.732729395138,0.47324669923785556,6836.464468702946
53,0.47587946864302155,126.52764290056321,0.46482132512956936,7022.68544534423,0.45964254008541733,8649.732729395138,0.46217424173381927,6836.464468702946
54,0.47018194840377103,126.52764290056321,0.4693979807796817,7022.68544534423,0.4672797858592373,8649.732729395138,0.4705608170104239,6836.464468702946
55,0.448427993590399,126.52764290056321,0.4428616081929405,7022.68544534423,0.4451123757138312,8649.732729395138,0.4447122475648141,6836.464468702946
56,0.43566161802269876,126.52764290056321,0.42501370366698227,7022.68544534423,0.42111852469627414,8649.732729395138,0.4238125177825578,6836.464468702946
57,0.4334145804538978,126.52764290056321,0.43458467647752347,7022.68544534423,0.425397149042934,8649.732729395138,0.43463251665422253,6836.464468702946
58,0.41517829559144315,126.52764290056321,0.4036187017937907,7022.68544534423,0.4050195498299412,8649.732729395138,0.4027672395028103,6836.464468702946
59,0.40695994000693253,126.52764290056321,0.3998999610652671,7022.68544534423,0.4081563826842538,8649.732729395138,0.40289666832605575,6836.464468702946
60,0.4080956934993017,126.52764290056321,0.40041041334222865,7022.68544534423,0.39773721015410973,8649.732729395138,0.3951741979404424,6836.464468702946
61,0.38550890348919625,126.52764290056321,0.3751805820040876,7022.68544534423,0.3783044840812929,8649.732729395138,0.37127143787262606,6836.464468702946
62,0.3774748894485291,126.52764290056321,0.3729873469418683,7022.68544534423,0.3786193306626356,8649.732729395138,0.3729812930919428,6836.464468702946
63,0.37508155289075423,126.52764290056321,0.36925444492737813,7022.68544534423,0.36879463883723457,8649.732729395138,0.3631246869902053,6836.464468702946
64,0.37087342232853343,126.52764290056321,0.36153522364715684,7022.68544534423,0.36321456068036934,8649.732729395138,0.3565858667242928,6836.464468702946
65,0.34234690731260986,126.52764290056321,0.3370845880366627,7022.68544534423,0.3417897006627255,8649.732729395138,0.33725156520784716,6836.464468702946
66,0.34392449154970933,126.52764290056321,0.3390952776902171,7022.68544534423,0.33823991318089075,8649.732729395138,0.3350449510347269,6836.464468702946
67,0.3327682264632501,126.52764290056321,0.32178945000677756,7022.68544534423,0.3268440092671013,8649.732729395138,0.32383869742605326,6836.464468702946
68,0.32580725417369477,126.52764290056321,0.32467296572437926,7022.68544534423,0.3242806709398898,8649.732729395138,0.3245987773315047,6836.464468702946
69,0.31028541060831377,126.52764290056321,0.30959394380201566,7022.68544534423,0.3043876776021388,8649.732729395138,0.30614297078968555,6836.464468702946
70,0.29100066152921006,126.52764290056321,0.2806300933574771,7022.68544534423,0.28802667651773295,8649.732729395138,0.2795303732588297,6836.464468702946
71,0.2963567875068012,126.52764290056321,0.2958524727080862,7022.68544534423,0.2952182491183563,8649.732729395138,0.29685556622942055,6836.464468702946
72,0.2766007044894514,126.52764290056321,0.27302105149171546,7022.68544534423,0.2726445952606323,8649.732729395138,0.2728360792992059,6836.464468702946
73,0.27464343528822804,126.52764290056321,0.261732201428731,7022.68544534423,0.2665179577066477,8649.732729395138,0.2559240458227598,6836.464468702946
74,0.2633508924329129,126.52764290056321,0.2626298931882648,7022.68544534423,0.25863673326315195,8649.732729395138,0.2588575850287538,6836.464468702946
75,0.25010806737957975,126.52764290056321,0.24319779436872574,7022.68544534423,0.24498036718093424,8649.732729395138,0.24023499291249545,6836.464468702946
76,0.24043436531741674,126.52764290056321,0.23941501129847154,7022.68544534423,0.23950576212925745,8649.732729395138,0.23798862825673617,6836.464468702946
77,0.23671647366139362,126.52764290056321,0.23054994987547484,7022.68544534423,0.22991352540783894,8649.732729395138,0.23086956291382887,6836.464468702946
78,0.22296290929704207,126.52764290056321,0.21775270517841425,7022.68544534423,0.21907521829937432,8649.732729395138,0.2157301429592419,6836.464468702946
79,0.2074179202682607,126.52764290056321,0.20311468469914146,7022.68544534423,0.20393528705305491,8649.732729395138,0.2007310545011255,6836.464468702946
80,0.2076996288437052,126.52764290056321,0.20375683243975765,7022.68544534423,0.20552816685929376,8649.732729395138,0.20195762463270317,6836.464468702946
81,0.18960983302095263,126.52764290056321,0.1849484285667327,7022.68544534423,0.18538994487282362,8649.732729395138,0.18510967749786136,6836.464468702946
82,0.18422664140762207,126.52764290056321,0.18002581187324565,7022.68544534423,0.18260320311483375,8649.732729395138,0.17964321236590192,6836.464468702946
83,0.17459016030886482,126.52764290056321,0.1686754767948062,7022.68544534423,0.17165595223601185,8649.732729395138,0.16579702554582568,6836.464468702946
84,0.16090849824547312,126.52764290056321,0.15531347737153695,7022.68544534423,0.15952027621559048,8649.732729395138,0.1549099336961577,6836.464468702946
85,0.15089153852177242,126.52764290056321,0.14757609439382716,7022.68544534423,0.14974309144714962,8649.732729395138,0.14673059319877718,6836.464468702946
86,0.1446363551369099,126.52764290056321,0.1415701866572755,7022.68544534423,0.14215630464942583,8649.732729395138,0.13954540215916886,6836.464468702946
87,0.13171829351356262,126.52764290056321,0.1280675515559738,7022.68544534423,0.1302857837819007,8649.732729395138,0.12863920692227876,6836.464468702946
88,0.12019989353413682,126.52764290056321,0.11831367655595246,7022.68544534423,0.11833827006591342,8649.732729395138,0.11829020175606506,6836.464468702946
89,0.1102128200211684,126.52764290056321,0.10698071860880227,7022.68544534423,0.10734762230796313,8649.732729395138,0.10719740764932847,6836.464468702946
90,0.09970698406293493,126.52764290056321,0.09921807059289109,7022.68544534423,0.09830546244857752,8649.732729395138,0.09899223816470938,6836.464468702946
91,0.0906927523792865,126.52764290056321,0.08870632508213236,7022.68544534423,0.0881763955664029,8649.732729395138,0.0881730446708783,6836.464468702946
92,0.07839584400366402,126.52764290056321,0.07650070820015763,7022.68544534423,0.07704948468361156,8649.732729395138,0.07622014137190967,6836.464468702946
93,0.06851476456480214,126.52764290056321,0.06960223773082524,7022.68544534423,0.06889143293138074,8649.732729395138,0.069646823448536,6836.464468702946
94,0.06178397805318374,126.52764290056321,0.0602075343749563,7022.68544534423,0.060240657971290724,8649.732729395138,0.05981907907189915,6836.464468702946
95,0.04949906132215851,126.52764290056321,0.04964657738535423,7022.68544534423,0.0491807967884164,8649.732729395138,0.04987725305512393,6836.464468702946
96,0.04040117220680152,126.52764290056321,0.04012378553983362,7022.68544534423,0.03980652063439761,8649.732729395138,0.040413645824603175,6836.464468702946
97,0.030463651950211532,126.52764290056321,0.0302319553003065,7022.68544534423,0.030210174490109393,8649.732729395138,0.030200410664571565,6836.464468702946
98,0.019464484578114293,126.52764290056321,0.01913311394173231,7022.68544534423,0.018641633871339047,8649.732729395138,0.019092760799070106,6836.464468702946
99,0.01015097002873495,126.52764290056321,0.009980360044250633,7022.68544534423,0.009882218300967308,8649.732729395138,0.009945761899121818,6836.464468702946
