dpw,dpw_std,dmst,dmst_std,drad,drad_std,dmid,dmid_std
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.9869192541324037,0.015369163528898402,0.9859591250421093,0.015606213286287897,0.9839257568129147,0.01654004605369196,0.9843062750332051,0.017797452483303212
0.9790297656326102,0.018086364132391376,0.9754531872323008,0.022193788298331973,0.9765919368004381,0.01879797383741189,0.9723584042777341,0.02429156671725841
0.9636246015890139,0.01751987446317027,0.9601173320536422,0.02263361542342074,0.9615761227692806,0.02099012557325921,0.9572427726724123,0.023609416027390688
0.9578700280804753,0.014691057281757758,0.952353706166115,0.020641840511522114,0.9549028124338588,0.018841955983152248,0.9516156374304459,0.023091159310538532
0.9457303276267046,0.020868272574259876,0.9450447691897559,0.024427652503395167,0.9455136667008668,0.024338497719335436,0.9425308200945604,0.027721211762542476
0.9412660127794393,0.021926716507215716,0.9354039887538751,0.02658110613469292,0.9372486946388247,0.024034204337928636,0.9324454824055793,0.02759162811385148
0.922703430080547,0.014747997317122874,0.9204765101071685,0.02199499893248157,0.9236281284769219,0.01928929853037726,0.9176164840568326,0.024525685539161936
0.9156184921192277,0.016169281149969506,0.9116726683502067,0.021928898214643392,0.91243898011029,0.01920123120142672,0.9090884605965533,0.02496664892329063
0.9097531885764601,0.018905076783356588,0.909200925121287,0.02431884463686221,0.91011486176209,0.02103515726193044,0.9091867453636333,0.026328028260379423
0.9003586348917778,0.01444137520507196,0.8961931273509262,0.01963080858578338,0.8974644248542245,0.017074698861535828,0.8936552684182079,0.021984712084488746
0.890829842113268,0.01482120191748045,0.8868491141027915,0.02115155458040075,0.8899473162553221,0.018245006065663368,0.8855565386633638,0.023541376456085953
0.8779027277120209,0.016321350071006494,0.8755001506470964,0.02296605711045112,0.8778053701768436,0.01854004030738006,0.8742538176255502,0.024407040514454807
0.8724094132484774,0.021149145088418364,0.8700577158869706,0.024491827113659347,0.8708579421965692,0.022221666275198323,0.8680330634008914,0.026971900122639045
